domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_screen_reader_001,screen reader,declarative,cloze,A screen reader is,"a software application that reads text on a computer screen to a user. A screen reader is typically used by a person with a disability, such as a person who is blind or has low vision. A screen reader is typically used to read text on a computer screen. A screen reader is typically used to read text on a computer screen. A screen reader is typically used to read text on a computer screen. A screen reader is typically used to read text on a computer screen. A screen reader is typically",100,pythia-6.9b
accessibility,decl_wcag_001,WCAG,declarative,cloze,WCAG stands for,"Web Content Accessibility Guidelines. These guidelines are a set of rules that describe how to make web content accessible to people with disabilities.

The W3C is the organization that develops these guidelines. The W3C is a non-profit organization that works to develop web standards.

The W3C has developed a set of guidelines that describe how to make web content accessible to people with disabilities. These guidelines are called the Web Content Accessibility Guidelines (WCAG).

The W",100,pythia-6.9b
accessibility,decl_skip_link_001,skip link,declarative,cloze,A skip link is,"a link that is not displayed in the browser. It is used to jump to a specific location in the page.

The skip link is a link that is not displayed in the browser. It is used to jump to a specific location in the page.

Skip links are used to jump to a specific location in the page. They are used to jump to a specific location in the page.

Skip links are used to jump to a specific location in the page. They are used",100,pythia-6.9b
accessibility,decl_alt_text_001,alt text,declarative,cloze,The purpose of alt text is,"to provide a description of the image.

The alt text is displayed in the image viewer when the image is not displayed.

The alt text is displayed in the image viewer when the image is not displayed.

The alt text is displayed in the image viewer when the image is not displayed.

The alt text is displayed in the image viewer when the image is not displayed.

The alt text is displayed in the image viewer when the image is not displayed.",100,pythia-6.9b
accessibility,decl_aria_001,ARIA,declarative,cloze,ARIA stands for,"the Association of Research Libraries in Africa. It is a non-profit organisation that promotes the development of research libraries in Africa. It was founded in 1989 and is based in Cape Town, South Africa.

The association is a member of the International Federation of Library Associations and Institutions (IFLA).

The association is a member of the International Federation of Library Associations and Institutions (IFLA).

The association is a member of the International Federation of Library Associations",100,pythia-6.9b
accessibility,decl_focus_indicator_001,focus indicator,declarative,cloze,A focus indicator is,a device that is used to indicate the focus of a camera. The focus indicator is typically a small light source that is located in the viewfinder of the camera. The light source is typically a small light emitting diode (LED) that is located in the viewfinder of the camera. The light source is typically located in the viewfinder of the camera. The light source is typically located in the viewfinder of the camera. The light source is typically located in the viewfinder of the camera. The,100,pythia-6.9b
accessibility,decl_keyboard_nav_001,keyboard navigation,declarative,cloze,Keyboard navigation allows,"you to navigate through the pages of this website. The keyboard navigation uses the up and down arrow keys to move between pages. Use the left and right arrow keys to move between the menu items.

The following keyboard shortcuts are supported:

Command

Description

Ctrl+F

Opens the Find box.

Ctrl+H

Opens the Help box.

Ctrl+L

Opens the Find box.

Ctrl+R",100,pythia-6.9b
accessibility,decl_color_contrast_001,color contrast,declarative,cloze,Color contrast is important because,"it helps us to distinguish objects in our environment. For example, we can easily distinguish a red apple from a green apple, but we can't distinguish a red apple from a yellow apple.

Color contrast is important because it helps us to distinguish objects in our environment. For example, we can easily distinguish a red apple from a green apple, but we can't distinguish a red apple from a yellow apple.

−

The color contrast of an object is the difference between the color",100,pythia-6.9b
accessibility,decl_semantic_html_001,semantic HTML,declarative,cloze,Semantic HTML helps,you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic HTML. It is a tool that helps you to create semantic,100,pythia-6.9b
accessibility,decl_captions_001,closed captions,declarative,cloze,Closed captions are used for,"the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.

Closed captions are used for the hearing impaired.",100,pythia-6.9b
accessibility,decl_keyboard_interaction_001,keyboard interaction,declarative,cloze,A keyboard interaction is,"a type of input device that allows a user to enter data into a computing device. A keyboard interaction may be implemented using a keyboard, a keyboard-like device, or a keyboard-like device with a touchscreen. A keyboard interaction may be implemented using a keyboard, a keyboard-like device, or a keyboard-like device with a touchscreen. A keyboard interaction may be implemented using a keyboard, a keyboard-like device, or a keyboard-like device with a touchscreen. A keyboard",100,pythia-6.9b
accessibility,decl_section_heading_001,section heading,declarative,cloze,A section heading is,"a heading that is placed at the beginning of a section. It is usually a short sentence that describes the section.

A section heading is a heading that is placed at the beginning of a section. It is usually a short sentence that describes the section.

−

Section headings are used to organize the content of a section. They are usually short sentences that describe the content of the section.

+

Section headings are used to organize the content of a section",100,pythia-6.9b
accessibility,decl_text_alternative_001,text alternative,declarative,cloze,A text alternative is,"available for this page.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video.

The following text is a transcript of the video",100,pythia-6.9b
accessibility,decl_audio_description_001,audio description,declarative,cloze,An audio description is,"a description of the sound of a scene, such as a movie, television show, or other audio-visual work. Audio description is a form of closed captioning that provides a description of the sound of a scene, such as a movie, television show, or other audio-visual work. Audio description is a form of closed captioning that provides a description of the sound of a scene, such as a movie, television show, or other audio-visual work. Audio description is a form of",100,pythia-6.9b
accessibility,decl_sign_language_001,sign language,declarative,cloze,Sign language is,a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is used by deaf people to communicate with each other. It is a language that is,100,pythia-6.9b
accessibility,decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,"important for the evaluation of food products. The sensory characteristics of food products are influenced by the composition of the food product, the processing conditions, the storage conditions, and the like.
The sensory characteristics of food products are evaluated by sensory evaluation. The sensory evaluation is performed by a sensory panel. The sensory panel is a group of people who are trained to evaluate the sensory characteristics of food products. The sensory panel evaluates the sensory characteristics of the food products by tasting the food products.
The sensory panel",100,pythia-6.9b
accessibility,decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,"to provide a user with a purpose of an input operation. For example, the input purpose may be to select a menu item, to select a function, to select a button, to select a key, to select a character, to select a number, to select a symbol, to select a color, to select a shape, to select a font, to select a background, to select a background color, to select a background image, to select a background pattern, to select a background shape,",100,pythia-6.9b
accessibility,decl_target_size_001,target size,declarative,cloze,A target size is,"a size of a target to be hit by a projectile. A target size may be determined by a distance between a projectile and a target, a type of a projectile, a type of a target, a type of a projectile, a type of a target, a type of a projectile, a type of a target, a type of a projectile, a type of a target, a type of a projectile, a type of a target, a type of a project",100,pythia-6.9b
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a surface that is touched by a user. Touch targets may be used in a variety of applications, such as touch screens, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads, touch pads,",100,pythia-6.9b
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,"a movement in which the user is pulled through the air by a propeller or other device. The drag movement is typically used to propel a vehicle, such as a boat, airplane, or car. The drag movement is also used to propel a person, such as a skier or snowboarder.
A typical drag movement includes a propeller or other device that is attached to a user's body. The propeller or other device is typically attached to the user's body by a",100,pythia-6.9b
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a visual effect that occurs when a user focuses on a particular area of a display. For example, a user may focus on a particular area of a display to view a particular object. The focus appearance may be a visual effect that is generated by a display device. For example, a display device may generate a focus appearance that is similar to a magnifying glass.
A display device may generate a focus appearance that is similar to a magnifying glass. For example, a display device may generate a",100,pythia-6.9b
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"available for all of your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with your needs.

We are here to help you with",100,pythia-6.9b
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a computer system that has two or more identical copies of a resource. For example, a redundant entry may be a computer system that has two or more identical copies of a disk drive. A redundant entry may be used to provide fault tolerance. For example, if a disk drive fails, the redundant entry may be used to provide access to the data stored on the disk drive.
A redundant entry may be implemented using a redundant array of independent disks (RAID). A RAID is a storage system",100,pythia-6.9b
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a feature that allows users to authenticate themselves using a variety of methods, including a password, a fingerprint, a PIN, a smart card, or a biometric.

The feature is available in the following Microsoft products:

Windows 10

Windows Server 2016

Windows Server 2012 R2

Windows Server 2012

Windows Server 2008 R2

Windows Server 2008

Windows Server 2003

Windows Server 2003 R2

Windows Server 2003

Windows Server",100,pythia-6.9b
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,a very important part of typography. It is the space between the letters of a word. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space between the lines of a paragraph. It is the space,100,pythia-6.9b
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,"a message that is sent to a user of a computer system. The status message may be sent to the user to inform the user of a current status of the computer system. For example, the status message may be sent to the user to inform the user of a current operating status of the computer system. The status message may also be sent to the user to inform the user of a current operating status of the computer system, such as a current operating status of the computer system's operating system.",100,pythia-6.9b
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,"a critical step in the development of any software product. In the case of a software product that is distributed to end users, the software product may be distributed to end users in a variety of different ways. For example, the software product may be distributed to end users via a network, such as the Internet, or via a physical medium, such as a compact disc (CD) or a digital video disc (DVD). In the case of a software product distributed via a network, the software product",100,pythia-6.9b
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,"a technique used in computer graphics to reduce the amount of memory required to store a graphical image. In a typical computer graphics system, a graphical image is stored in a frame buffer. The frame buffer is a memory device that stores the graphical image. The frame buffer is typically a random access memory (RAM) device. The frame buffer is typically a dynamic random access memory (DRAM) device.
The frame buffer is typically a DRAM device because DRAM devices are relatively inexpensive and have a relatively large memory",100,pythia-6.9b
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,"a character that is used to represent a character in a text. For example, a character key may be used to represent a character in a text that is displayed on a screen. A character key may be used to represent a character in a text that is stored in a computer memory. A character key may be used to represent a character in a text that is stored in a database. A character key may be used to represent a character in a text that is stored in a file. A character key",100,pythia-6.9b
