compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.3082,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,1,0.3151,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,2,0.1384,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,3,0.012,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,4,0.2538,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,5,0.1952,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,6,0.0639,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,7,0.0,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,8,0.1544,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,9,0.0,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,10,0.0202,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,11,0.1979,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,12,0.0185,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,13,0.0037,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,14,0.5916,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,15,0.0003,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,16,0.4508,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,17,0.3851,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,18,0.0204,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,19,0.1474,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,20,0.4402,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,21,0.5164,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,22,0.3713,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,23,0.0084,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,24,0.0003,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,25,0.1645,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,26,0.0001,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,27,0.1917,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,28,0.0449,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
due_process,0,29,0.0007,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,pythia-2.8b
