domain,prompt_id,concept,prompt_type,template_type,prompt,n_tokens,mean_entropy,last_token_entropy,max_entropy,min_entropy,model
finance,cash_flow,cash flow,declarative,cloze,Cash flow is,4,5.0807,3.0492,7.0639,3.0492,OLMo-2-1124-7B
finance,balance_sheet,balance sheet,declarative,cloze,A balance sheet is,5,4.7692,1.9301,8.0838,1.9301,OLMo-2-1124-7B
finance,journal_entry,journal entry,declarative,cloze,A journal entry is,5,4.8996,3.0475,8.0838,2.3453,OLMo-2-1124-7B
finance,accelerated_depreciation,accelerated depreciation,declarative,cloze,Accelerated depreciation is,5,4.3253,2.7272,7.0639,1.6303,OLMo-2-1124-7B
finance,impairment_goodwill,impairment goodwill,declarative,cloze,Goodwill impairment occurs when,6,4.6417,2.148,7.0639,0.6076,OLMo-2-1124-7B
finance,yield_maturity,yield maturity,declarative,cloze,Yield to maturity is,6,4.3932,2.453,7.0639,2.453,OLMo-2-1124-7B
finance,bond_coupon,bond coupon,declarative,cloze,A bond coupon is,5,4.7912,1.569,8.0838,1.569,OLMo-2-1124-7B
finance,credit_spread,credit spread,declarative,cloze,A credit spread is,5,4.3694,1.5444,8.0838,1.5444,OLMo-2-1124-7B
finance,modified_duration,modified duration,declarative,cloze,Modified duration measures,4,5.2001,1.8474,8.4685,1.8474,OLMo-2-1124-7B
finance,interest_swap,interest swap,declarative,cloze,An interest swap is,5,4.3083,1.8612,7.0639,1.8612,OLMo-2-1124-7B
finance,call_option,call option,declarative,cloze,A call option gives,5,4.3192,1.2221,8.0838,1.2221,OLMo-2-1124-7B
finance,commodity_futures,commodity futures,declarative,cloze,Commodity futures are,5,5.4127,4.838,7.0639,4.5302,OLMo-2-1124-7B
finance,currency_hedge,currency hedge,declarative,cloze,A currency hedge is,5,5.0255,2.0913,8.0838,2.0913,OLMo-2-1124-7B
finance,implied_volatility,implied volatility,declarative,cloze,Implied volatility refers to,6,3.5764,1.0118,7.0639,0.0871,OLMo-2-1124-7B
finance,zero_collar,zero collar,declarative,cloze,A zero collar strategy,5,6.0852,3.6122,8.0838,3.6122,OLMo-2-1124-7B
finance,diluted_earnings,diluted earnings,declarative,cloze,Diluted earnings per share is,8,4.7917,2.9937,7.8558,0.2422,OLMo-2-1124-7B
finance,price_ratio,price ratio,declarative,cloze,The price to earnings ratio is,7,4.0719,2.9202,8.3813,1.1434,OLMo-2-1124-7B
finance,preferred_dividend,preferred dividend,declarative,cloze,A preferred dividend is,5,5.2623,2.0264,8.0838,2.0264,OLMo-2-1124-7B
finance,financial_leverage,financial leverage,declarative,cloze,Financial leverage is,4,5.0809,2.9678,7.0639,2.9678,OLMo-2-1124-7B
finance,debt_covenant,debt covenant,declarative,cloze,A debt covenant is,5,4.9042,1.6884,8.0838,1.6884,OLMo-2-1124-7B
finance,capital_structure,capital structure,declarative,cloze,Capital structure refers to,5,3.4152,0.9634,7.0639,0.0813,OLMo-2-1124-7B
finance,due_diligence,due diligence,declarative,cloze,Due diligence is,4,4.0404,3.0297,7.0639,1.6374,OLMo-2-1124-7B
finance,public_offering,public offering,declarative,cloze,A public offering is,5,5.3949,2.6111,8.0838,2.6111,OLMo-2-1124-7B
finance,market_liquidity,market liquidity,declarative,cloze,Market liquidity refers to,5,3.6267,1.0376,7.0639,0.0887,OLMo-2-1124-7B
finance,trade_settlement,trade settlement,declarative,cloze,Trade settlement is,4,6.0482,4.8472,7.0639,4.8472,OLMo-2-1124-7B
finance,central_clearing,central clearing,declarative,cloze,Central clearing houses,4,5.3952,4.3561,7.0639,4.0413,OLMo-2-1124-7B
finance,maintenance_margin,maintenance margin,declarative,cloze,A maintenance margin is,5,4.8455,1.9942,8.0838,1.9942,OLMo-2-1124-7B
finance,regulatory_compliance,regulatory compliance,declarative,cloze,Regulatory compliance means,5,5.2234,4.3943,7.0639,4.1274,OLMo-2-1124-7B
finance,money_laundering,money laundering,declarative,cloze,Money laundering is,4,5.1012,2.9796,7.0639,2.9796,OLMo-2-1124-7B
finance,asset_allocation,asset allocation,declarative,cloze,Asset allocation is,4,4.949,3.0761,7.0639,3.0761,OLMo-2-1124-7B
finance,systemic_risk,systemic risk,declarative,cloze,Systemic risk is,5,5.4302,4.2803,7.0639,4.211,OLMo-2-1124-7B
finance,stress_test,stress test,declarative,cloze,A stress test is,5,4.9583,2.1329,8.0838,2.1329,OLMo-2-1124-7B
finance,credit_default,credit default,declarative,cloze,A credit default is,5,4.2647,2.876,8.0838,0.2309,OLMo-2-1124-7B
finance,stock_market,stock market,declarative,cloze,The stock market is,5,5.3365,5.2586,8.3813,1.6656,OLMo-2-1124-7B
finance,mutual_fund,mutual fund,declarative,cloze,A mutual fund is,5,4.5011,1.4749,8.0838,1.4749,OLMo-2-1124-7B
finance,hedge_fund,hedge fund,declarative,cloze,A hedge fund is,5,4.5871,1.8636,8.0838,1.8636,OLMo-2-1124-7B
finance,bear_market,bear market,declarative,cloze,A bear market is,5,5.3966,2.8612,8.0838,2.8612,OLMo-2-1124-7B
finance,bull_market,bull market,declarative,cloze,A bull market is,5,5.4908,3.2042,8.0838,3.2042,OLMo-2-1124-7B
finance,credit_rating,credit rating,declarative,cloze,A credit rating is,5,4.6931,2.3685,8.0838,2.3685,OLMo-2-1124-7B
finance,tax_shelter,tax shelter,declarative,cloze,A tax shelter is,5,5.1017,1.9514,8.0838,1.9514,OLMo-2-1124-7B
finance,venture_capital,venture capital,declarative,cloze,Venture capital is,5,4.7975,4.2483,7.0639,3.0928,OLMo-2-1124-7B
finance,prime_rate,prime rate,declarative,cloze,The prime rate is,5,5.002,2.7214,8.3813,2.7214,OLMo-2-1124-7B
finance,fiscal_policy,fiscal policy,declarative,cloze,Fiscal policy refers to,6,4.0512,2.3217,7.0639,0.0985,OLMo-2-1124-7B
finance,trade_deficit,trade deficit,declarative,cloze,A trade deficit occurs when,6,4.149,1.2847,8.0838,0.3374,OLMo-2-1124-7B
