compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
blue_sky,0,0,0.111,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,1,0.7769,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,2,0.0361,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,3,0.005,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,4,0.3102,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,5,0.0,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,6,0.0931,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,7,0.0252,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,8,0.0008,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,9,0.0531,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,10,0.0186,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,11,0.0061,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,12,0.1114,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,13,0.0006,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,14,0.0158,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,15,0.0345,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,16,0.0057,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,17,0.0002,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,18,0.0002,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,19,0.0745,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,20,0.1573,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,21,0.0004,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,22,0.0875,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,23,0.0045,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,24,0.4454,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,25,0.1119,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,26,0.0029,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,27,0.0102,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,28,0.0172,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,29,0.0049,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,30,0.0004,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,0,31,0.0109,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,0,0.0178,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,1,0.9756,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,2,0.0123,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,3,0.0017,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,4,0.08,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,5,0.0025,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
blue_sky,1,6,0.0105,blue,sky,I like to look at the blue sky,"['<|endoftext|>', 'I', ' like', ' to', ' look', ' at', ' the', ' blue', ' sky']",7,8,control,OLMo-2-1124-7B
