compound,layer,head,binding_score,attention_weight,ov_write_norm,weighted_ov_norm,relative_weighted_ov_norm,target_residual_norm,word1,word2,prompt,prompt_condition,tokens,word1_idx,word2_idx,domain,family,model
screen_reader,0,0,0.5936492085456848,0.5936492085456848,2.389402151107788,1.4184666872024536,1.4049742221832275,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,1,0.15801391005516052,0.15801391005516052,4.202452182769775,0.6640459299087524,0.6577295064926147,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,2,0.3208061456680298,0.3208061456680298,2.6124935150146484,0.8381039500236511,0.8301318883895874,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,3,0.002667420543730259,0.002667420543730259,4.049100875854492,0.010800654999911785,0.010697918944060802,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,4,0.1211516335606575,0.1211516335606575,1.9478012323379517,0.23597930371761322,0.23373466730117798,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,5,0.34644952416419983,0.34644952416419983,1.9210649728775024,0.665552020072937,0.6592212915420532,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,6,0.11411470919847488,0.11411470919847488,3.2885634899139404,0.3752734661102295,0.3717038631439209,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,7,0.00067884725285694,0.00067884725285694,3.1740634441375732,0.0021547041833400726,0.00213420856744051,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,8,0.11900967359542847,0.11900967359542847,1.9057831764221191,0.226806640625,0.22464925050735474,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,9,4.677076867665164e-05,4.677076867665164e-05,2.902589797973633,0.00013575635966844857,0.00013446503726299852,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,10,0.2760818302631378,0.2760818302631378,1.8867393732070923,0.520894467830658,0.5159397125244141,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,11,0.060019128024578094,0.060019128024578094,2.49783992767334,0.14991816878318787,0.14849214255809784,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,12,0.12017744779586792,0.12017744779586792,2.434938669204712,0.29262471199035645,0.28984126448631287,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,13,0.014745650812983513,0.014745650812983513,2.6166677474975586,0.03858447074890137,0.0382174551486969,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
screen_reader,0,14,0.055260397493839264,0.055260397493839264,3.159762382507324,0.1746097207069397,0.17294882237911224,1.0096033811569214,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-2.8b
