layer,token,token_id,rank,prob,logit
0, capt,3144,1021,4e-05,4.9726
0, the,262,79,0.000416,7.3187
0, only,691,462,8.4e-05,5.7211
0, text,2420,8924,3e-06,2.292
0, a,257,76,0.000435,7.3654
0, in,287,17,0.001749,8.7559
0,"
",198,200,0.000174,6.4484
0, as,355,44,0.000644,7.757
0, an,281,442,8.8e-05,5.7658
0,.,13,77,0.000433,7.3591
1, capt,3144,2193,1.4e-05,4.4867
1, the,262,82,0.000407,7.8839
1, only,691,616,5.8e-05,5.9318
1, text,2420,8109,2e-06,2.6456
1, a,257,41,0.000727,8.4635
1, in,287,15,0.003068,9.9029
1,"
",198,350,0.000101,6.4922
1, as,355,70,0.00046,8.0047
1, an,281,320,0.00011,6.5708
1,.,13,52,0.000596,8.2651
2, capt,3144,2404,1.8e-05,4.6413
2, the,262,47,0.001563,9.0883
2, only,691,209,0.000293,7.4152
2, text,2420,5614,6e-06,3.4674
2, a,257,39,0.001989,9.3296
2, in,287,5,0.026889,11.9335
2,"
",198,72,0.000798,8.4166
2, as,355,24,0.004472,10.1395
2, an,281,151,0.00039,7.6998
2,.,13,23,0.004605,10.1689
3, capt,3144,2940,1.9e-05,4.7984
3, the,262,34,0.003553,10.0166
3, only,691,62,0.001353,9.0513
3, text,2420,3736,1.4e-05,4.4529
3, a,257,31,0.004185,10.1802
3, in,287,3,0.063346,12.8974
3,"
",198,71,0.001256,8.9768
3, as,355,10,0.01057,11.1069
3, an,281,84,0.00102,8.7682
3,.,13,35,0.003417,9.9775
4, capt,3144,1724,3.3e-05,5.7524
4, the,262,22,0.00551,10.8648
4, only,691,44,0.002075,9.8881
4, text,2420,3438,1.3e-05,4.783
4, a,257,20,0.006007,10.9512
4, in,287,4,0.074069,13.4632
4,"
",198,48,0.001634,9.6495
4, as,355,9,0.013911,11.7909
4, an,281,64,0.001141,9.2903
4,.,13,37,0.002847,10.2045
5, capt,3144,1527,2.7e-05,6.1666
5, the,262,25,0.004791,11.3288
5, only,691,33,0.003237,10.9366
5, text,2420,3066,1e-05,5.1583
5, a,257,26,0.004494,11.2647
5, in,287,3,0.075297,14.0834
5,"
",198,47,0.001463,10.1427
5, as,355,12,0.011178,12.1759
5, an,281,66,0.000938,9.6979
5,.,13,35,0.003185,10.9206
6, capt,3144,1220,6.9e-05,6.4303
6, the,262,12,0.008834,11.285
6, only,691,18,0.00628,10.9439
6, text,2420,3373,1.7e-05,5.04
6, a,257,13,0.008146,11.204
6, in,287,1,0.080635,13.4964
6,"
",198,59,0.001858,9.7262
6, as,355,7,0.016912,11.9345
6, an,281,54,0.002017,9.8081
6,.,13,43,0.002537,10.0373
7, capt,3144,852,0.000113,7.258
7, the,262,10,0.014564,12.1201
7, only,691,11,0.010962,11.836
7, text,2420,809,0.000119,7.316
7, a,257,13,0.010681,11.8101
7, in,287,1,0.069629,13.6848
7,"
",198,55,0.002272,10.2622
7, as,355,5,0.028625,12.7959
7, an,281,51,0.002647,10.415
7,.,13,65,0.001856,10.0599
8, capt,3144,395,0.000249,8.564
8, the,262,9,0.02023,12.9634
8, only,691,8,0.022242,13.0582
8, text,2420,668,0.000134,7.9477
8, a,257,12,0.018157,12.8553
8, in,287,2,0.056438,13.9894
8,"
",198,46,0.002723,10.958
8, as,355,5,0.025013,13.1756
8, an,281,23,0.006708,11.8595
8,.,13,71,0.001498,10.3601
9, capt,3144,508,0.000141,8.7699
9, the,262,13,0.013017,13.2924
9, only,691,1,0.083929,15.1561
9, text,2420,674,9.6e-05,8.3787
9, a,257,9,0.015829,13.488
9, in,287,4,0.067441,14.9374
9,"
",198,52,0.002033,11.4357
9, as,355,11,0.014302,13.3866
9, an,281,20,0.007858,12.7877
9,.,13,90,0.001092,10.8139
10, capt,3144,226,0.000329,10.2663
10, the,262,12,0.015482,14.1177
10, only,691,1,0.151565,16.399
10, text,2420,375,0.000158,9.531
10, a,257,9,0.022016,14.4698
10, in,287,3,0.05849,15.4469
10,"
",198,52,0.001631,11.8672
10, as,355,13,0.01422,14.0327
10, an,281,18,0.010859,13.763
10,.,13,54,0.001615,11.8576
11, capt,3144,180,0.000413,10.7112
11, the,262,8,0.033365,15.1034
11, only,691,1,0.176654,16.7701
11, text,2420,335,0.000196,9.9648
11, a,257,7,0.03634,15.1889
11, in,287,10,0.028904,14.9599
11,"
",198,77,0.001207,11.7843
11, as,355,14,0.012502,14.1218
11, an,281,12,0.016599,14.4053
11,.,13,73,0.001284,11.846
12, capt,3144,187,0.000354,10.7304
12, the,262,4,0.047976,15.6389
12, only,691,1,0.192346,17.0275
12, text,2420,180,0.000371,10.7765
12, a,257,6,0.036736,15.3719
12, in,287,7,0.033478,15.2791
12,"
",198,59,0.001498,12.1726
12, as,355,9,0.021725,14.8466
12, an,281,12,0.016429,14.5672
12,.,13,44,0.002061,12.4912
13, capt,3144,107,0.000404,11.8139
