layer,token,token_id,rank,prob,logit
0, a,257,12,0.007279,8.1463
0, an,281,51,0.001933,6.8202
0, used,973,205,0.00049,5.4483
0, the,262,13,0.005717,7.9048
0, provided,2810,127,0.000723,5.837
0, one,530,184,0.000548,5.5597
0, not,407,1,0.073775,10.4623
0, required,2672,6,0.010984,8.5578
0, something,1223,1371,8.6e-05,3.7097
0, automatically,6338,2679,4.4e-05,3.0405
1, a,257,16,0.007523,9.2025
1, an,281,56,0.00172,7.7268
1, used,973,161,0.000552,6.5897
1, the,262,17,0.007059,9.1389
1, provided,2810,147,0.000586,6.6499
1, one,530,158,0.000558,6.6011
1, not,407,1,0.146359,12.1707
1, required,2672,8,0.013269,9.77
1, something,1223,1011,8e-05,4.6582
1, automatically,6338,1468,5.1e-05,4.1991
2, a,257,17,0.007186,9.2986
2, an,281,61,0.00168,7.8456
2, used,973,128,0.000782,7.0804
2, the,262,18,0.005664,9.0606
2, provided,2810,99,0.001025,7.3508
2, one,530,230,0.000434,6.492
2, not,407,1,0.142636,12.2868
2, required,2672,9,0.014236,9.9822
2, something,1223,1112,7.5e-05,4.7353
2, automatically,6338,2771,2.5e-05,3.6362
3, a,257,17,0.008283,10.0601
3, an,281,47,0.002288,8.7737
3, used,973,109,0.000937,7.8808
3, the,262,19,0.007324,9.937
3, provided,2810,152,0.000683,7.5648
3, one,530,212,0.000481,7.2138
3, not,407,1,0.166597,13.0614
3, required,2672,11,0.012063,10.436
3, something,1223,703,0.000114,5.7727
3, automatically,6338,1513,4e-05,4.733
4, a,257,13,0.010143,10.8455
4, an,281,45,0.00249,9.4411
4, used,973,74,0.00134,8.821
4, the,262,17,0.006681,10.4279
4, provided,2810,143,0.000614,8.0416
4, one,530,183,0.000486,7.808
4, not,407,1,0.236551,13.9948
4, required,2672,25,0.004609,10.0567
4, something,1223,411,0.00017,6.7591
4, automatically,6338,1243,3.7e-05,5.2409
5, a,257,17,0.006074,10.4985
5, an,281,70,0.001606,9.1681
5, used,973,60,0.002131,9.4509
5, the,262,32,0.004188,10.1268
5, provided,2810,163,0.000605,8.1928
5, one,530,259,0.000298,7.4843
5, not,407,1,0.151223,13.7133
5, required,2672,76,0.00147,9.0795
5, something,1223,772,6.8e-05,6.0029
5, automatically,6338,864,5.9e-05,5.871
6, a,257,25,0.004549,10.6799
6, an,281,68,0.001339,9.4568
