layer,token,token_id,rank,prob,logit
0, a,257,3,0.058218,13.8427
0, required,2672,302,0.000111,7.5766
0, an,281,9,0.011284,12.2019
0, used,973,226,0.000159,7.9373
0, provided,2810,375,8.9e-05,7.3555
0, shown,3402,108,0.000403,8.8693
0, not,407,1,0.435487,15.855
0, needed,2622,236,0.000147,7.8604
0, the,262,7,0.013777,12.4015
0, necessary,3306,1157,1.9e-05,5.8126
1, a,257,6,0.012973,15.0613
1, required,2672,185,7.2e-05,9.8632
1, an,281,18,0.003267,13.6824
1, used,973,177,7.6e-05,9.9244
1, provided,2810,148,9.5e-05,10.1453
1, shown,3402,132,0.000109,10.2841
1, not,407,1,0.49413,18.7012
1, needed,2622,178,7.6e-05,9.9224
1, the,262,19,0.001805,13.0889
1, necessary,3306,835,6e-06,7.3979
2, a,257,7,0.017311,15.9655
2, required,2672,174,5.5e-05,10.2208
2, an,281,12,0.004833,14.6898
2, used,973,75,0.000196,11.4864
2, provided,2810,80,0.000185,11.4258
2, shown,3402,45,0.000484,12.3876
2, not,407,1,0.504765,19.3383
2, needed,2622,155,6.8e-05,10.423
2, the,262,24,0.001562,13.5603
2, necessary,3306,870,3e-06,7.4177
3, a,257,5,0.029808,16.8101
3, required,2672,117,0.000123,11.3219
3, an,281,10,0.004335,14.882
3, used,973,121,0.00012,11.2964
3, provided,2810,48,0.000568,12.8496
3, shown,3402,25,0.001488,13.8129
3, not,407,1,0.371403,19.3326
3, needed,2622,128,0.000116,11.2613
3, the,262,23,0.001752,13.9761
3, necessary,3306,613,7e-06,8.4984
4, a,257,7,0.019266,15.3325
4, required,2672,74,0.000572,11.8151
4, an,281,32,0.003647,13.6681
4, used,973,117,0.000296,11.1573
4, provided,2810,26,0.004384,13.852
4, shown,3402,42,0.001383,12.6981
4, not,407,1,0.305553,18.0963
4, needed,2622,88,0.000421,11.5082
4, the,262,38,0.001969,13.0516
4, necessary,3306,768,1.2e-05,7.9667
5, a,257,9,0.016943,17.0672
5, required,2672,34,0.002308,15.0736
5, an,281,32,0.002886,15.2974
5, used,973,122,0.000207,12.6633
5, provided,2810,27,0.003351,15.4466
5, shown,3402,49,0.001131,14.3605
5, not,407,1,0.300921,19.9442
5, needed,2622,68,0.000596,13.7204
5, the,262,56,0.000769,13.9743
5, necessary,3306,362,2.7e-05,10.6197
6, a,257,10,0.014761,18.0406
6, required,2672,28,0.002412,16.2291
6, an,281,17,0.005644,17.0792
6, used,973,68,0.000496,14.6474
6, provided,2810,37,0.001522,15.7689
6, shown,3402,87,0.00031,14.179
6, not,407,1,0.266234,20.933
6, needed,2622,65,0.000583,14.809
6, the,262,80,0.000355,14.3143
6, necessary,3306,435,1.3e-05,10.9899
7, a,257,9,0.026533,18.5649
7, required,2672,14,0.011859,17.7596
7, an,281,15,0.011739,17.7495
7, used,973,49,0.001268,15.5238
7, provided,2810,22,0.006491,17.1569
7, shown,3402,65,0.000751,14.9996
7, not,407,6,0.030252,18.6961
7, needed,2622,60,0.000807,15.0715
7, the,262,76,0.000597,14.7708
7, necessary,3306,260,4.3e-05,12.1491
8, a,257,3,0.064723,20.6169
8, required,2672,1,0.217584,21.8294
8, an,281,13,0.024551,19.6475
8, used,973,43,0.001898,17.0877
8, provided,2810,21,0.006321,18.2907
8, shown,3402,58,0.000854,16.2894
8, not,407,10,0.028506,19.7969
8, needed,2622,16,0.015093,19.161
8, the,262,61,0.000818,16.2464
8, necessary,3306,48,0.001386,16.7735
9, a,257,2,0.137414,21.0086
9, required,2672,1,0.233566,21.539
9, an,281,6,0.06203,20.2132
9, used,973,19,0.00489,17.6727
9, provided,2810,7,0.039957,19.7734
9, shown,3402,43,0.001312,16.3569
9, not,407,15,0.008186,18.188
9, needed,2622,8,0.033446,19.5955
9, the,262,76,0.000494,15.3805
9, necessary,3306,28,0.003232,17.2585
10, a,257,1,0.237485,18.4429
10, required,2672,2,0.142518,17.9323
10, an,281,4,0.073203,17.2661
10, used,973,13,0.014662,15.658
10, provided,2810,3,0.074317,17.2811
10, shown,3402,6,0.019972,15.9671
10, not,407,8,0.018279,15.8786
10, needed,2622,5,0.041262,16.6928
10, the,262,30,0.004629,14.5051
10, necessary,3306,7,0.018828,15.9081
11, a,257,1,0.211261,15.8027
11, required,2672,2,0.067974,14.6687
11, an,281,3,0.048206,14.3251
11, used,973,4,0.043798,14.2292
11, provided,2810,5,0.043154,14.2144
11, shown,3402,6,0.030904,13.8805
11, not,407,7,0.029275,13.8263
11, needed,2622,8,0.028197,13.7888
11, the,262,9,0.024075,13.6308
11, necessary,3306,10,0.013197,13.0296
