layer,token,token_id,rank,prob,logit
0, you,345,638,0.000242,4.5447
0, to,284,192,0.000585,5.4257
0, us,514,2014,9.5e-05,3.6078
0, with,351,632,0.000244,4.5526
0, developers,6505,4650,3.8e-05,2.6923
0, your,534,6378,2.6e-05,2.3184
0, make,787,52,0.001369,6.277
0, create,2251,103,0.00092,5.8793
0, users,2985,2092,9.1e-05,3.5651
0, web,3992,5701,3e-05,2.4654
1, you,345,154,0.000525,4.8342
1, to,284,16,0.001668,5.991
1, us,514,653,0.000218,3.9553
1, with,351,52,0.000938,5.4154
1, developers,6505,2317,8.3e-05,2.9854
1, your,534,3634,5.6e-05,2.5979
1, make,787,12,0.002068,6.2057
1, create,2251,44,0.001057,5.5351
1, users,2985,153,0.000526,4.836
1, web,3992,6472,3.2e-05,2.0293
2, you,345,59,0.000802,5.2493
2, to,284,4,0.00231,6.3073
2, us,514,173,0.000473,4.7222
2, with,351,8,0.002098,6.2108
2, developers,6505,477,0.000262,4.1303
2, your,534,2075,9.1e-05,3.0722
2, make,787,7,0.002204,6.2603
2, create,2251,47,0.000957,5.4258
2, users,2985,11,0.001836,6.0776
2, web,3992,3530,5.9e-05,2.6355
3, you,345,42,0.00108,5.5624
3, to,284,4,0.002974,6.5758
3, us,514,51,0.000938,5.4215
3, with,351,14,0.002088,6.2218
3, developers,6505,204,0.000414,4.6033
3, your,534,1897,0.0001,3.1878
3, make,787,8,0.002524,6.4116
3, create,2251,29,0.001351,5.7869
3, users,2985,6,0.002864,6.5381
3, web,3992,2322,8.5e-05,3.0248
4, you,345,25,0.001908,6.3711
4, to,284,12,0.003097,6.8552
4, us,514,52,0.001038,5.7626
4, with,351,28,0.0017,6.2553
4, developers,6505,82,0.000774,5.469
4, your,534,2023,9.3e-05,3.3533
4, make,787,16,0.002703,6.7193
4, create,2251,34,0.001453,6.0987
4, users,2985,2,0.005474,7.4248
4, web,3992,4108,4.8e-05,2.6951
5, you,345,20,0.002224,6.5606
5, to,284,6,0.003991,7.1455
5, us,514,58,0.000946,5.7054
5, with,351,14,0.002708,6.7574
5, developers,6505,86,0.000762,5.4895
5, your,534,1972,9.6e-05,3.4156
5, make,787,16,0.002619,6.7239
5, create,2251,34,0.001377,6.0814
5, users,2985,4,0.005262,7.4218
5, web,3992,5065,3.9e-05,2.5279
6, you,345,5,0.004422,7.274
6, to,284,10,0.003302,6.982
6, us,514,24,0.001712,6.3253
6, with,351,14,0.002711,6.7846
6, developers,6505,128,0.000607,5.288
6, your,534,1147,0.000148,3.8778
6, make,787,12,0.002905,6.8538
6, create,2251,26,0.001698,6.3171
6, users,2985,11,0.003288,6.9776
6, web,3992,5232,3.8e-05,2.5132
7, you,345,11,0.003287,6.971
7, to,284,15,0.002883,6.8398
7, us,514,20,0.002061,6.5041
7, with,351,12,0.003246,6.9585
7, developers,6505,156,0.000556,5.1941
7, your,534,1491,0.000118,3.6456
7, make,787,14,0.002895,6.8441
7, create,2251,24,0.001913,6.4298
7, users,2985,9,0.003505,7.0351
7, web,3992,6761,2.8e-05,2.1976
8, you,345,4,0.00355,6.9669
8, to,284,9,0.002965,6.7867
8, us,514,35,0.001458,6.0767
8, with,351,8,0.003028,6.8079
8, developers,6505,333,0.000341,4.624
8, your,534,954,0.000167,3.9101
8, make,787,16,0.00209,6.4371
8, create,2251,27,0.001673,6.2143
8, users,2985,10,0.002852,6.748
8, web,3992,5704,3.5e-05,2.3424
9, you,345,6,0.003441,6.8523
9, to,284,7,0.003378,6.834
9, us,514,40,0.001206,5.8041
9, with,351,11,0.002893,6.679
9, developers,6505,303,0.000348,4.5612
9, your,534,969,0.000163,3.8036
9, make,787,17,0.002019,6.3191
9, create,2251,43,0.00116,5.765
9, users,2985,15,0.002149,6.3816
9, web,3992,3976,5.2e-05,2.6533
10, you,345,6,0.003646,7.0214
10, to,284,7,0.003607,7.0109
10, us,514,33,0.001571,6.1796
10, with,351,12,0.002622,6.692
10, developers,6505,337,0.000335,4.6348
10, your,534,828,0.000183,4.0315
10, make,787,11,0.002797,6.7565
10, create,2251,24,0.001895,6.3673
10, users,2985,14,0.002562,6.6689
10, web,3992,4567,4.4e-05,2.6012
11, you,345,4,0.004176,7.189
11, to,284,5,0.003702,7.0685
11, us,514,24,0.001811,6.3536
11, with,351,16,0.002532,6.6886
11, developers,6505,207,0.000456,4.9743
11, your,534,774,0.000195,4.1271
11, make,787,9,0.003112,6.8949
11, create,2251,27,0.001643,6.2561
11, users,2985,8,0.003161,6.9107
11, web,3992,2751,7.3e-05,3.1406
12, you,345,4,0.003736,7.0169
12, to,284,9,0.002657,6.6759
12, us,514,24,0.001559,6.1431
12, with,351,10,0.002646,6.672
12, developers,6505,192,0.000479,4.9638
12, your,534,654,0.00022,4.1864
12, make,787,16,0.002308,6.5351
12, create,2251,32,0.001308,5.9676
12, users,2985,8,0.002763,6.7153
12, web,3992,2915,7e-05,3.0445
13, you,345,5,0.003192,6.9168
13, to,284,8,0.002872,6.8111
13, us,514,15,0.00241,6.6358
13, with,351,12,0.002568,6.6993
13, developers,6505,257,0.000401,4.8412
13, your,534,799,0.000195,4.1197
13, make,787,16,0.002331,6.6025
13, create,2251,34,0.001327,6.0386
13, users,2985,21,0.001972,6.4353
13, web,3992,2602,7.7e-05,3.1877
14, you,345,4,0.00414,7.1883
14, to,284,16,0.002082,6.5009
14, us,514,14,0.00234,6.6175
14, with,351,18,0.002061,6.4909
14, developers,6505,325,0.00034,4.6883
14, your,534,486,0.000266,4.4436
14, make,787,25,0.001713,6.3055
14, create,2251,26,0.001515,6.1827
14, users,2985,19,0.001997,6.4589
14, web,3992,1300,0.000135,3.7678
15, you,345,6,0.003675,7.0883
15, to,284,29,0.00153,6.2117
15, us,514,18,0.001743,6.3423
15, with,351,31,0.001464,6.1675
15, developers,6505,267,0.000393,4.8534
15, your,534,424,0.00029,4.5504
15, make,787,22,0.001703,6.3192
15, create,2251,20,0.00172,6.3291
15, users,2985,34,0.001372,6.1031
15, web,3992,1336,0.000133,3.7726
16, you,345,7,0.00316,6.9547
16, to,284,23,0.001803,6.3935
16, us,514,17,0.001973,6.4836
16, with,351,33,0.00149,6.2025
16, developers,6505,284,0.000384,4.8468
16, your,534,563,0.000241,4.3826
16, make,787,30,0.001578,6.2601
16, create,2251,20,0.001822,6.4041
16, users,2985,39,0.001321,6.0827
16, web,3992,1361,0.000131,3.7712
17, you,345,25,0.001751,6.4622
17, to,284,39,0.0013,6.1643
