layer,token,token_id,rank,prob,logit
0, you,345,21,0.002622,7.1902
0, to,284,5,0.00776,8.2754
0, us,514,1,0.027975,9.5578
0, developers,6505,1240,0.000126,4.1547
0, with,351,3,0.008539,8.3711
0, make,787,25,0.002518,7.1499
0, the,262,11,0.005342,7.9021
0, build,1382,202,0.000574,5.6717
0, your,534,1666,9.6e-05,3.8875
0, me,502,120,0.000909,6.1311
1, you,345,30,0.002525,7.93
1, to,284,3,0.01279,9.5522
1, us,514,1,0.127473,11.8515
1, developers,6505,881,0.00015,5.1092
1, with,351,5,0.011493,9.4453
1, make,787,82,0.001139,7.1336
1, the,262,11,0.006285,8.8417
1, build,1382,211,0.000564,6.4301
1, your,534,1198,0.000111,4.8044
1, me,502,19,0.003907,8.3663
2, you,345,38,0.002541,8.1096
2, to,284,3,0.016014,9.9503
2, us,514,1,0.067876,11.3946
2, developers,6505,333,0.000388,6.2312
2, with,351,2,0.023501,10.3339
2, make,787,80,0.001414,7.5233
2, the,262,22,0.004302,8.6359
2, build,1382,152,0.000804,6.9588
2, your,534,1169,0.000114,5.009
2, me,502,46,0.002115,7.9258
3, you,345,26,0.003978,8.7939
3, to,284,3,0.019821,10.4
3, us,514,1,0.096348,11.9812
3, developers,6505,123,0.000997,7.4101
3, with,351,2,0.026543,10.692
3, make,787,106,0.001141,7.5448
3, the,262,29,0.003155,8.5623
3, build,1382,414,0.000306,6.2304
3, your,534,876,0.000145,5.4811
3, me,502,52,0.001931,8.0713
4, you,345,26,0.004118,8.7928
4, to,284,4,0.015217,10.0999
4, us,514,1,0.072886,11.6664
4, developers,6505,120,0.001002,7.3792
4, with,351,2,0.023407,10.5305
4, make,787,115,0.001044,7.4205
4, the,262,18,0.005113,9.0094
4, build,1382,738,0.000181,5.6659
4, your,534,646,0.000211,5.8195
4, me,502,112,0.001076,7.451
5, you,345,18,0.006208,9.3942
5, to,284,4,0.024269,10.7575
5, us,514,2,0.037582,11.1948
5, developers,6505,203,0.000537,6.9465
5, with,351,1,0.04101,11.2821
5, make,787,227,0.000497,6.8688
5, the,262,16,0.007721,9.6122
5, build,1382,812,0.000157,5.7195
5, your,534,466,0.000268,6.2518
5, me,502,145,0.000743,7.2712
6, you,345,19,0.005179,9.1242
6, to,284,4,0.019767,10.4636
6, us,514,1,0.039555,11.1572
6, developers,6505,308,0.000397,6.5546
6, with,351,3,0.033501,10.9911
6, make,787,215,0.000566,6.9103
6, the,262,9,0.008396,9.6073
6, build,1382,665,0.000205,5.8965
6, your,534,523,0.000255,6.1136
6, me,502,119,0.000951,7.4289
7, you,345,20,0.00504,9.4569
7, to,284,4,0.034143,11.37
7, us,514,3,0.037358,11.46
7, developers,6505,167,0.000659,7.4227
7, with,351,2,0.042553,11.5902
7, make,787,111,0.001019,7.8581
7, the,262,14,0.00993,10.135
7, build,1382,293,0.000421,6.9746
7, your,534,326,0.00037,6.8451
7, me,502,170,0.000654,7.4146
8, you,345,22,0.004949,9.3646
8, to,284,3,0.03204,11.2324
8, us,514,6,0.018421,10.6789
8, developers,6505,374,0.000312,6.6003
8, with,351,1,0.053853,11.7516
8, make,787,105,0.001033,7.7981
8, the,262,15,0.008796,9.9396
8, build,1382,379,0.000307,6.5831
8, your,534,446,0.000249,6.3769
8, me,502,176,0.000629,7.3025
9, you,345,25,0.004965,10.0778
9, to,284,3,0.030961,11.9081
9, us,514,4,0.024168,11.6604
9, developers,6505,67,0.001809,9.0682
9, with,351,2,0.044495,12.2707
9, make,787,138,0.000877,8.3442
9, the,262,15,0.009242,10.6991
9, build,1382,363,0.000308,7.2962
9, your,534,619,0.000178,6.7475
9, me,502,118,0.001019,8.494
10, you,345,22,0.005971,10.6639
10, to,284,3,0.043044,12.6392
10, us,514,4,0.031455,12.3255
10, developers,6505,54,0.002287,9.7044
10, with,351,2,0.044856,12.6804
10, make,787,68,0.001707,9.4115
