layer,token,token_id,rank,prob,logit
0, the,262,103,3e-06,9.6934
0, a,257,86,4e-06,9.9315
0, only,691,453,0.0,7.9201
0, text,2420,34,1.2e-05,11.0974
0, all,477,541,0.0,7.6853
0, in,287,108,3e-06,9.6169
0, an,281,423,1e-06,8.0127
0, information,1321,1244,0.0,6.5651
0, more,517,733,0.0,7.2828
0, your,534,110,3e-06,9.6088
1, the,262,100,1e-06,10.9888
1, a,257,119,1e-06,10.8029
1, only,691,977,0.0,7.7238
1, text,2420,57,3e-06,11.7461
1, all,477,608,0.0,8.437
1, in,287,138,1e-06,10.5648
1, an,281,320,0.0,9.3211
1, information,1321,1347,0.0,7.2324
1, more,517,773,0.0,8.05
1, your,534,58,3e-06,11.7358
2, the,262,48,2.6e-05,12.0459
2, a,257,94,1.1e-05,11.1376
2, only,691,295,2e-06,9.5868
2, text,2420,31,5.5e-05,12.7733
2, all,477,238,3e-06,9.9104
2, in,287,63,2e-05,11.7871
2, an,281,372,2e-06,9.2456
2, information,1321,1353,0.0,7.3236
2, more,517,351,2e-06,9.3417
2, your,534,60,2.1e-05,11.8363
3, the,262,16,0.001797,13.714
3, a,257,26,0.000773,12.8702
3, only,691,90,0.000141,11.1696
3, text,2420,10,0.004068,14.5307
3, all,477,203,5.7e-05,10.2607
3, in,287,40,0.000417,12.2523
3, an,281,89,0.000143,11.1862
3, information,1321,183,6.4e-05,10.375
3, more,517,157,7.5e-05,10.5373
3, your,534,23,0.001087,13.211
4, the,262,5,0.022503,16.6121
4, a,257,18,0.002334,14.3461
4, only,691,23,0.001781,14.0758
4, text,2420,7,0.015886,16.2639
4, all,477,111,0.000189,11.8317
4, in,287,49,0.00063,13.0363
4, an,281,92,0.000255,12.1315
4, information,1321,44,0.000727,13.1798
4, more,517,127,0.000163,11.6854
4, your,534,15,0.003863,14.8499
5, the,262,6,0.04764,17.0262
5, a,257,26,0.002934,14.2389
5, only,691,12,0.007594,15.1899
5, text,2420,10,0.013318,15.7517
5, all,477,63,0.000853,13.0032
5, in,287,58,0.000911,13.0693
5, an,281,121,0.000345,12.0978
5, information,1321,21,0.003872,14.5163
5, more,517,146,0.000275,11.8727
5, your,534,16,0.006205,14.9879
6, the,262,4,0.040587,17.0254
6, a,257,24,0.00289,14.3834
6, only,691,20,0.003873,14.6761
6, text,2420,8,0.021224,16.3771
6, all,477,144,0.000232,11.859
6, in,287,56,0.000887,13.2021
6, an,281,83,0.000565,12.7507
6, information,1321,10,0.013496,15.9244
6, more,517,98,0.000465,12.5569
6, your,534,42,0.001434,13.6825
7, the,262,4,0.060809,17.6895
7, a,257,19,0.005212,15.2328
7, only,691,21,0.004645,15.1175
7, text,2420,5,0.040138,17.2741
7, all,477,79,0.000667,13.1774
7, in,287,46,0.001606,14.0555
7, an,281,59,0.001107,13.6833
7, information,1321,3,0.065123,17.7581
7, more,517,36,0.002444,14.4755
7, your,534,10,0.013038,16.1496
8, the,262,8,0.027962,18.1253
8, a,257,18,0.00666,16.6905
8, only,691,30,0.003511,16.0502
8, text,2420,2,0.134871,19.6987
8, all,477,55,0.001392,15.1253
8, in,287,83,0.000857,14.6407
8, an,281,41,0.002057,15.5158
8, information,1321,1,0.200271,20.0941
8, more,517,25,0.004729,16.348
8, your,534,13,0.008976,16.9889
9, the,262,4,0.049028,18.4024
9, a,257,8,0.015487,17.25
9, only,691,11,0.010381,16.85
9, text,2420,2,0.123579,19.3269
9, all,477,44,0.002791,15.5366
9, in,287,73,0.001078,14.5855
9, an,281,36,0.003172,15.6643
9, information,1321,1,0.332116,20.3155
9, more,517,22,0.005167,16.1523
9, your,534,9,0.01347,17.1105
10, the,262,1,0.166018,16.6071
10, a,257,4,0.069844,15.7413
10, only,691,6,0.028631,14.8495
10, text,2420,2,0.12501,16.3234
10, all,477,10,0.014151,14.1448
10, in,287,14,0.008045,13.5801
10, an,281,9,0.014639,14.1787
10, information,1321,3,0.076116,15.8273
10, more,517,16,0.007253,13.4765
10, your,534,12,0.010977,13.8908
11, the,262,1,0.138683,13.5087
11, a,257,2,0.06628,12.7704
11, only,691,3,0.040455,12.2767
11, text,2420,4,0.031981,12.0417
11, all,477,5,0.022879,11.7068
11, in,287,6,0.018631,11.5013
11, an,281,7,0.015319,11.3057
11, information,1321,8,0.013842,11.2043
11, more,517,9,0.010912,10.9664
11, your,534,10,0.010363,10.9148
