layer,token,token_id,rank,prob,logit
0, a,257,5,0.003188,6.6247
0, an,281,38,0.001252,5.6901
0, the,262,54,0.001073,5.5355
0, used,973,139,0.000578,4.9168
0, one,530,67,0.000897,5.357
0, just,655,30,0.001411,5.8095
0, any,597,2451,7.5e-05,2.875
0, when,618,2761,6.8e-05,2.7785
0, simply,2391,329,0.000338,4.3808
0, something,1223,199,0.00045,4.6666
1, a,257,9,0.001966,5.7593
1, an,281,31,0.000871,4.945
1, the,262,111,0.00049,4.3699
1, used,973,262,0.000326,3.9611
1, one,530,25,0.000969,5.052
1, just,655,30,0.000907,4.9853
1, any,597,2916,6.6e-05,2.3722
1, when,618,1864,9.2e-05,2.6935
1, simply,2391,388,0.000257,3.7246
1, something,1223,129,0.000443,4.2688
2, a,257,5,0.001832,5.5907
2, an,281,38,0.000796,4.7569
2, the,262,110,0.000466,4.2218
2, used,973,186,0.000371,3.9933
2, one,530,16,0.00107,5.053
2, just,655,14,0.0011,5.0808
2, any,597,2241,7.9e-05,2.4468
2, when,618,1095,0.000128,2.9314
2, simply,2391,273,0.000302,3.7865
2, something,1223,179,0.000375,4.0056
3, a,257,3,0.002394,5.8981
3, an,281,30,0.000901,4.9208
3, the,262,80,0.000602,4.5182
3, used,973,134,0.000439,4.2024
3, one,530,9,0.001529,5.4495
3, just,655,10,0.001385,5.3509
3, any,597,1677,9.6e-05,2.6842
3, when,618,752,0.000164,3.2187
3, simply,2391,208,0.000357,3.9949
3, something,1223,119,0.000458,4.2449
4, a,257,8,0.002208,5.8638
4, an,281,33,0.000935,5.0044
4, the,262,99,0.000552,4.4771
4, used,973,128,0.00048,4.3374
4, one,530,15,0.001435,5.4329
4, just,655,18,0.00136,5.3789
4, any,597,2067,8.3e-05,2.5854
4, when,618,874,0.000151,3.1804
4, simply,2391,333,0.000285,3.8164
4, something,1223,80,0.000609,4.5754
5, a,257,17,0.001467,5.5401
5, an,281,67,0.000712,4.8175
5, the,262,264,0.000356,4.1244
5, used,973,46,0.000927,5.0809
5, one,530,20,0.001403,5.4952
5, just,655,32,0.001113,5.2643
5, any,597,3049,6.2e-05,2.3727
5, when,618,825,0.000165,3.3542
5, simply,2391,367,0.000287,3.9077
5, something,1223,100,0.000592,4.6322
6, a,257,40,0.001056,5.2099
6, an,281,141,0.000512,4.4861
6, the,262,519,0.000225,3.6641
6, used,973,60,0.000806,4.9395
6, one,530,39,0.001063,5.2166
6, just,655,44,0.001028,5.1831
6, any,597,4566,4.4e-05,2.0318
6, when,618,826,0.000162,3.3364
6, simply,2391,272,0.00034,4.0779
6, something,1223,89,0.000669,4.7527
7, a,257,38,0.00131,5.602
7, an,281,108,0.000662,4.9193
7, the,262,581,0.000223,3.8319
7, used,973,54,0.00099,5.3222
7, one,530,30,0.001446,5.7012
7, just,655,77,0.000827,5.1427
7, any,597,6126,3.2e-05,1.9019
7, when,618,907,0.000158,3.4867
7, simply,2391,320,0.000342,4.2581
7, something,1223,52,0.001015,5.3469
8, a,257,45,0.001434,5.8348
8, an,281,141,0.000621,4.9973
8, the,262,758,0.000192,3.8232
8, used,973,43,0.001438,5.8379
8, one,530,29,0.001709,6.0106
8, just,655,90,0.000884,5.3508
8, any,597,4461,4.2e-05,2.2958
8, when,618,1064,0.000146,3.5507
8, simply,2391,776,0.000188,3.803
8, something,1223,72,0.000979,5.453
9, a,257,33,0.001869,6.3004
9, an,281,140,0.000745,5.3804
9, the,262,374,0.000334,4.5778
9, used,973,27,0.002293,6.5046
9, one,530,29,0.002057,6.3963
9, just,655,66,0.001231,5.8826
9, any,597,3848,4.4e-05,2.5575
9, when,618,1153,0.000138,3.6954
9, simply,2391,482,0.000274,4.379
9, something,1223,56,0.001381,5.9977
10, a,257,33,0.002243,6.6179
10, an,281,126,0.000846,5.643
10, the,262,324,0.000377,4.8346
10, used,973,41,0.001877,6.4401
10, one,530,23,0.002707,6.806
10, just,655,47,0.001769,6.3809
10, any,597,2275,6.9e-05,3.1394
10, when,618,659,0.000213,4.2616
10, simply,2391,178,0.00062,5.3326
10, something,1223,25,0.002583,6.7593
11, a,257,45,0.001851,6.4545
11, an,281,154,0.000697,5.4775
11, the,262,329,0.000374,4.8546
11, used,973,28,0.002447,6.7336
11, one,530,27,0.00249,6.7507
11, just,655,64,0.001364,6.1492
11, any,597,2989,5.3e-05,2.9089
11, when,618,735,0.000194,4.1969
11, simply,2391,155,0.000696,5.4757
11, something,1223,54,0.001628,6.3257
12, a,257,49,0.001813,6.4771
12, an,281,135,0.000744,5.5867
12, the,262,220,0.000494,5.1771
12, used,973,21,0.002964,6.9686
12, one,530,33,0.00234,6.7322
12, just,655,77,0.001181,6.0481
12, any,597,3675,4.3e-05,2.7348
12, when,618,835,0.000172,4.1214
12, simply,2391,289,0.000399,4.9643
12, something,1223,50,0.001792,6.4653
13, a,257,69,0.001443,6.3214
13, an,281,161,0.00062,5.4764
13, the,262,272,0.000429,5.1091
13, used,973,21,0.003704,7.264
13, one,530,56,0.001671,6.4679
13, just,655,54,0.001718,6.4959
13, any,597,4302,3.5e-05,2.5939
13, when,618,1187,0.000125,3.8767
13, simply,2391,315,0.000385,5.0008
13, something,1223,120,0.000772,5.6953
14, a,257,113,0.0009,5.9101
14, an,281,305,0.00037,5.0223
14, the,262,475,0.000269,4.7026
14, used,973,22,0.003027,7.1228
14, one,530,79,0.001262,6.2476
14, just,655,56,0.001607,6.4897
14, any,597,4784,3.1e-05,2.5288
14, when,618,1794,8.4e-05,3.5389
14, simply,2391,525,0.000248,4.6192
14, something,1223,267,0.000429,5.169
15, a,257,71,0.001281,6.2078
15, an,281,157,0.000628,5.4955
15, the,262,314,0.000361,4.9421
15, used,973,42,0.001947,6.6266
15, one,530,84,0.001156,6.1048
15, just,655,80,0.001178,6.124
15, any,597,3771,4.1e-05,2.7573
15, when,618,1791,8.5e-05,3.4993
15, simply,2391,456,0.000269,4.6467
15, something,1223,116,0.000844,5.791
16, a,257,80,0.001179,6.2247
16, an,281,205,0.000515,5.3972
16, the,262,399,0.000305,4.873
16, used,973,36,0.002524,6.9862
16, one,530,121,0.00085,5.8976
16, just,655,108,0.000972,6.0316
16, any,597,4171,3.4e-05,2.6724
16, when,618,1959,7.4e-05,3.4622
16, simply,2391,465,0.00027,4.7505
16, something,1223,169,0.000601,5.5507
17, a,257,90,0.001113,6.4569
17, an,281,183,0.000566,5.7811
17, the,262,401,0.000291,5.1153
17, used,973,17,0.005269,8.0115
17, one,530,158,0.000664,5.9402
17, just,655,98,0.000991,6.3409
17, any,597,3521,3.6e-05,3.0199
17, when,618,2370,5.4e-05,3.4374
17, simply,2391,370,0.000319,5.2069
17, something,1223,186,0.000553,5.7579
18, a,257,97,0.00095,6.5269
18, an,281,176,0.000508,5.9007
18, the,262,534,0.00019,4.9192
18, used,973,20,0.004925,8.173
18, one,530,138,0.000644,6.1389
18, just,655,87,0.001057,6.6339
18, any,597,3855,2.6e-05,2.9321
18, when,618,2450,4.3e-05,3.4284
18, simply,2391,335,0.000283,5.3148
18, something,1223,258,0.000372,5.5889
19, a,257,59,0.001204,6.9085
19, an,281,131,0.000633,6.265
19, the,262,453,0.000221,5.2142
19, used,973,12,0.008927,8.912
19, one,530,91,0.000849,6.559
19, just,655,61,0.00118,6.8888
19, any,597,3220,3.1e-05,3.2355
19, when,618,3140,3.1e-05,3.261
19, simply,2391,303,0.000306,5.5375
19, something,1223,350,0.000274,5.4281
20, a,257,61,0.000991,6.8936
20, an,281,141,0.000486,6.181
20, the,262,406,0.000188,5.2292
20, used,973,14,0.007228,8.8808
20, one,530,103,0.000638,6.4531
20, just,655,63,0.000935,6.8356
20, any,597,2270,3.6e-05,3.5858
20, when,618,3303,2.4e-05,3.1848
20, simply,2391,353,0.000213,5.3564
20, something,1223,246,0.000294,5.6777
21, a,257,85,0.000943,6.9603
21, an,281,122,0.000599,6.5071
21, the,262,480,0.00016,5.1893
21, used,973,10,0.014251,9.6763
21, one,530,103,0.000761,6.7461
21, just,655,76,0.001005,7.0246
21, any,597,2339,3.3e-05,3.6164
21, when,618,2822,2.7e-05,3.4068
21, simply,2391,202,0.000358,5.9921
21, something,1223,198,0.000363,6.0071
22, a,257,64,0.001086,7.2515
22, an,281,102,0.000722,6.8437
22, the,262,520,0.000127,5.1051
22, used,973,12,0.010618,9.5317
22, one,530,101,0.000725,6.848
22, just,655,127,0.000559,6.5876
22, any,597,2460,2.7e-05,3.5443
22, when,618,2316,2.8e-05,3.61
22, simply,2391,326,0.000205,5.5838
22, something,1223,124,0.000566,6.5998
23, a,257,45,0.001508,7.793
23, an,281,75,0.000939,7.3188
23, the,262,544,0.000114,5.2087
23, used,973,10,0.012509,9.9086
23, one,530,68,0.000998,7.38
23, just,655,124,0.000533,6.7531
23, any,597,3539,1.5e-05,3.1715
23, when,618,1659,3.5e-05,4.0379
23, simply,2391,185,0.00034,6.3024
23, something,1223,115,0.000594,6.8618
24, a,257,38,0.002122,8.4871
24, an,281,48,0.001518,8.152
24, the,262,297,0.00018,6.0204
24, used,973,9,0.013494,10.337
24, one,530,46,0.001571,8.1862
24, just,655,91,0.000638,7.2855
24, any,597,1542,3.2e-05,4.2919
24, when,618,1047,5e-05,4.74
24, simply,2391,107,0.000538,7.1154
24, something,1223,53,0.00144,8.0995
25, a,257,36,0.002622,8.7643
25, an,281,45,0.001916,8.4509
25, the,262,255,0.000209,6.2359
25, used,973,10,0.010846,10.1844
25, one,530,60,0.001282,8.0493
25, just,655,91,0.000644,7.3608
25, any,597,1112,4.5e-05,4.6982
25, when,618,989,5e-05,4.8136
25, simply,2391,80,0.000792,7.5673
25, something,1223,56,0.001556,8.2428
26, a,257,20,0.005594,9.8101
26, an,281,27,0.003489,9.3381
26, the,262,127,0.000353,7.0466
26, used,973,10,0.012831,10.6402
26, one,530,43,0.001888,8.7241
26, just,655,83,0.000648,7.6552
26, any,597,699,6.5e-05,5.3503
26, when,618,697,6.5e-05,5.3593
26, simply,2391,70,0.000911,7.9949
26, something,1223,34,0.002599,9.0435
27, a,257,14,0.00767,10.4882
27, an,281,17,0.006175,10.2715
27, the,262,110,0.000344,7.3836
27, used,973,13,0.008039,10.5353
27, one,530,29,0.002651,9.4258
27, just,655,71,0.000693,8.0837
27, any,597,416,8.9e-05,6.0319
27, when,618,343,0.00011,6.2432
27, simply,2391,58,0.000965,8.4158
27, something,1223,23,0.003728,9.7669
28, a,257,9,0.012902,11.2815
28, an,281,14,0.009506,10.9761
28, the,262,100,0.000392,7.7876
28, used,973,15,0.008536,10.8683
28, one,530,27,0.003113,9.8596
28, just,655,67,0.00075,8.4365
28, any,597,268,0.000132,6.699
28, when,618,217,0.000171,6.9589
28, simply,2391,43,0.001888,9.3594
28, something,1223,21,0.005072,10.3478
29, a,257,8,0.018336,11.8806
29, an,281,13,0.011795,11.4394
29, the,262,85,0.000448,8.1691
29, used,973,15,0.00862,11.1258
29, one,530,24,0.003804,10.3077
29, just,655,66,0.000807,8.7578
29, any,597,190,0.000179,7.2488
29, when,618,203,0.000162,7.1531
29, simply,2391,30,0.002892,10.0337
29, something,1223,16,0.006047,10.7714
30, a,257,6,0.027297,12.5729
30, an,281,9,0.01828,12.172
30, the,262,103,0.000312,8.1014
30, used,973,15,0.007289,11.2525
30, one,530,27,0.003179,10.4227
30, just,655,58,0.000924,9.1871
30, any,597,164,0.000166,7.4677
30, when,618,122,0.000259,7.9162
30, simply,2391,18,0.006349,11.1144
30, something,1223,20,0.005498,10.9705
31, a,257,5,0.052088,13.346
31, an,281,7,0.030496,12.8107
31, the,262,67,0.0007,9.037
31, used,973,15,0.009562,11.6509
31, one,530,22,0.004889,10.98
31, just,655,49,0.001376,9.7126
31, any,597,97,0.000338,8.3079
31, when,618,73,0.000629,8.9288
31, simply,2391,16,0.00838,11.5189
31, something,1223,14,0.010947,11.7862
32, a,257,3,0.090077,13.9886
