layer,token,token_id,rank,prob,logit
0, a,257,3,0.064019,14.0026
0, an,281,9,0.010211,12.1668
0, the,262,6,0.018459,12.7589
0, used,973,353,7.9e-05,7.3052
0, one,530,11,0.009033,12.0443
0, not,407,1,0.436258,15.9216
0, designed,3562,446,5.9e-05,7.0081
0, required,2672,388,7e-05,7.1881
0, just,655,29,0.00234,10.6934
0, what,644,76,0.000615,9.3566
1, a,257,6,0.009327,14.7236
1, an,281,20,0.001933,13.1495
1, the,262,22,0.001695,13.0186
1, used,973,200,6e-05,9.6712
1, one,530,27,0.001339,12.7826
1, not,407,1,0.543093,18.788
1, designed,3562,117,0.000134,10.4821
1, required,2672,224,4.9e-05,9.4816
1, just,655,34,0.000842,12.3192
1, what,644,292,3.2e-05,9.062
2, a,257,8,0.009525,15.2663
2, an,281,19,0.002123,13.7654
2, the,262,31,0.001186,13.1827
2, used,973,93,0.000155,11.1501
2, one,530,41,0.000596,12.4946
2, not,407,1,0.437288,19.0931
2, designed,3562,57,0.000313,11.8511
2, required,2672,216,4.5e-05,9.9034
2, just,655,24,0.001638,13.5062
2, what,644,312,2.3e-05,9.2399
3, a,257,6,0.010863,15.8791
3, an,281,27,0.001455,13.8687
3, the,262,35,0.000901,13.3895
3, used,973,72,0.000299,12.2881
3, one,530,64,0.000375,12.5134
3, not,407,1,0.438036,19.5761
3, designed,3562,33,0.001064,13.5557
3, required,2672,115,0.000138,11.5107
3, just,655,26,0.001528,13.9175
3, what,644,321,2.3e-05,9.7088
4, a,257,17,0.006315,15.1836
4, an,281,46,0.000834,13.1596
4, the,262,51,0.000733,13.0295
4, used,973,61,0.000587,12.8072
4, one,530,196,7.5e-05,10.7565
4, not,407,1,0.352576,19.206
4, designed,3562,14,0.007542,15.3612
4, required,2672,50,0.000765,13.0731
4, just,655,27,0.002178,14.1189
4, what,644,356,3e-05,9.8474
5, a,257,14,0.010771,16.3651
5, an,281,39,0.001362,14.2972
5, the,262,62,0.000645,13.549
5, used,973,53,0.000843,13.8178
5, one,530,113,0.000225,12.4971
5, not,407,1,0.343032,19.826
5, designed,3562,19,0.005611,15.713
5, required,2672,28,0.002738,14.9955
5, just,655,21,0.004258,15.4369
5, what,644,236,5.7e-05,11.1233
6, a,257,13,0.009768,17.3686
6, an,281,34,0.002057,15.8109
6, the,262,120,0.000224,13.5926
6, used,973,42,0.00139,15.4187
6, one,530,128,0.000185,13.4019
6, not,407,1,0.468017,21.238
6, designed,3562,7,0.025129,18.3135
6, required,2672,11,0.010449,17.436
6, just,655,36,0.001898,15.7303
6, what,644,195,7.4e-05,12.4922
7, a,257,5,0.044558,19.0199
7, an,281,15,0.012742,17.768
7, the,262,55,0.001051,15.2727
7, used,973,48,0.001405,15.5633
7, one,530,66,0.000645,14.7839
7, not,407,3,0.086216,19.68
7, designed,3562,10,0.016714,18.0393
7, required,2672,6,0.040357,18.9208
7, just,655,21,0.005224,16.8764
7, what,644,77,0.000488,14.5053
8, a,257,1,0.338464,21.8965
8, an,281,3,0.103656,20.7132
8, the,262,18,0.003729,17.3881
8, used,973,25,0.00203,16.7803
8, one,530,34,0.001048,16.1191
8, not,407,7,0.022009,19.1635
8, designed,3562,5,0.028512,19.4224
8, required,2672,2,0.256973,21.6211
8, just,655,27,0.001823,16.6724
8, what,644,47,0.000719,15.7423
9, a,257,1,0.706511,23.2635
9, an,281,2,0.215005,22.0738
9, the,262,16,0.001857,17.3224
9, used,973,17,0.001374,17.0209
9, one,530,6,0.005937,18.4844
9, not,407,12,0.002551,17.6397
9, designed,3562,10,0.002856,17.7525
9, required,2672,4,0.008155,18.8018
9, just,655,24,0.000848,16.5379
9, what,644,31,0.000445,15.8927
10, a,257,1,0.670629,19.7675
10, an,281,2,0.178592,18.4444
10, the,262,4,0.009396,15.4996
10, used,973,7,0.007483,15.2718
10, one,530,3,0.015157,15.9777
10, not,407,13,0.003223,14.4297
10, designed,3562,5,0.009023,15.459
10, required,2672,6,0.008488,15.3979
10, just,655,22,0.002034,13.9691
10, what,644,20,0.002176,14.0367
11, a,257,1,0.450618,16.6429
11, an,281,2,0.09748,15.112
11, the,262,3,0.045317,14.346
11, used,973,4,0.032686,14.0193
11, one,530,5,0.018442,13.447
11, not,407,6,0.013322,13.1218
11, designed,3562,7,0.010198,12.8545
11, required,2672,8,0.009651,12.7994
11, just,655,9,0.008381,12.6583
11, what,644,10,0.00693,12.4682
