layer,token,token_id,rank,prob,logit
0, to,284,60,0.001687,6.7666
0, not,407,1,0.07957,10.62
0, for,329,53,0.00183,6.8478
0, simple,2829,1767,6.5e-05,3.5143
0, two,734,272,0.000391,5.3033
0, the,262,19,0.004887,7.8299
0, a,257,15,0.005952,8.027
0,",",11,29,0.003103,7.3756
0,:,25,11,0.006835,8.1653
0, as,355,99,0.000946,6.1874
1, to,284,76,0.001235,7.3524
1, not,407,1,0.122152,11.9465
1, for,329,66,0.001372,7.4577
1, simple,2829,2427,3e-05,3.6253
1, two,734,299,0.0003,5.9366
1, the,262,19,0.006452,9.0057
1, a,257,16,0.006771,9.0539
1,",",11,30,0.003548,8.4078
1,:,25,18,0.006693,9.0424
1, as,355,158,0.000578,6.5925
2, to,284,44,0.002659,8.2902
2, not,407,1,0.136862,12.2313
2, for,329,42,0.002679,8.2977
2, simple,2829,2017,3.5e-05,3.9518
2, two,734,524,0.000178,5.586
2, the,262,24,0.004712,8.8624
2, a,257,19,0.006235,9.1426
2,",",11,12,0.010152,9.63
2,:,25,8,0.014905,10.0141
2, as,355,89,0.001176,7.4741
3, to,284,38,0.003383,9.3213
3, not,407,1,0.199794,13.3999
3, for,329,35,0.003906,9.4652
3, simple,2829,619,0.000124,6.0179
3, two,734,789,9.1e-05,5.7099
3, the,262,27,0.004685,9.6471
3, a,257,16,0.006724,10.0083
3,",",11,10,0.008313,10.2205
3,:,25,8,0.01458,10.7823
3, as,355,74,0.001447,8.4719
4, to,284,24,0.00404,9.8984
4, not,407,1,0.250658,14.0263
4, for,329,20,0.004898,10.0911
4, simple,2829,541,0.000138,6.519
4, two,734,1014,6e-05,5.6944
4, the,262,16,0.006655,10.3975
4, a,257,13,0.007241,10.4819
4,",",11,9,0.009941,10.7988
4,:,25,6,0.012891,11.0587
4, as,355,40,0.002556,9.4405
5, to,284,48,0.002069,9.9432
5, not,407,1,0.2813,14.8558
5, for,329,19,0.006089,11.0229
5, simple,2829,334,0.000197,7.5895
5, two,734,826,6e-05,6.4002
5, the,262,28,0.004307,10.6766
5, a,257,18,0.006203,11.0414
5,",",11,11,0.010961,11.6107
5,:,25,16,0.006602,11.1038
5, as,355,23,0.005139,10.8532
6, to,284,43,0.002012,10.2444
6, not,407,1,0.333409,15.3546
6, for,329,26,0.00409,10.9538
6, simple,2829,292,0.000197,7.9191
6, two,734,384,0.000131,7.5125
6, the,262,32,0.003363,10.758
6, a,257,16,0.006512,11.4189
6,",",11,13,0.008922,11.7338
6,:,25,27,0.004063,10.9471
6, as,355,30,0.003679,10.8479
7, to,284,28,0.003502,10.8792
7, not,407,1,0.413696,15.6511
7, for,329,14,0.007756,11.6744
7, simple,2829,156,0.000386,8.6736
7, two,734,270,0.000198,8.0075
7, the,262,35,0.002986,10.7199
7, a,257,13,0.008362,11.7496
7,",",11,8,0.016589,12.4347
7,:,25,24,0.003984,11.0083
7, as,355,21,0.005254,11.285
8, to,284,23,0.005153,11.416
8, not,407,1,0.281786,15.4176
8, for,329,16,0.0082,11.8806
8, simple,2829,262,0.000209,8.2108
8, two,734,279,0.00019,8.1174
8, the,262,36,0.002705,10.7714
8, a,257,17,0.008148,11.8742
8,",",11,7,0.027218,13.0804
8,:,25,27,0.00386,11.1272
8, as,355,13,0.009043,11.9784
9, to,284,20,0.005212,11.7769
9, not,407,1,0.41581,16.1562
9, for,329,17,0.005872,11.8961
9, simple,2829,127,0.0004,9.21
9, two,734,376,0.0001,7.8238
9, the,262,33,0.002153,10.8928
9, a,257,16,0.005989,11.916
9,",",11,8,0.008499,12.266
9,:,25,26,0.003413,11.3536
9, as,355,10,0.008285,12.2405
10, to,284,15,0.007014,12.8593
10, not,407,1,0.435392,16.9876
10, for,329,19,0.004696,12.4581
10, simple,2829,67,0.000859,10.7588
10, two,734,298,0.000117,8.7659
10, the,262,32,0.002453,11.8087
10, a,257,11,0.010535,13.266
10,",",11,12,0.008612,13.0644
10,:,25,17,0.006069,12.7146
10, as,355,14,0.007168,12.881
11, to,284,13,0.003986,14.2561
11, not,407,1,0.569964,19.219
11, for,329,40,0.000923,12.7937
11, simple,2829,260,5e-05,9.882
11, two,734,381,2.4e-05,9.1266
11, the,262,44,0.000689,12.5011
11, a,257,16,0.003266,14.0571
11,",",11,29,0.001518,13.2909
11,:,25,26,0.001819,13.4715
11, as,355,19,0.002819,13.9098
