layer,token,token_id,rank,prob,logit
0, you,345,131,0.000846,6.2964
0, users,2985,6,0.008471,8.6
0, the,262,4,0.012938,9.0235
0, for,329,2,0.02039,9.4783
0, us,514,3,0.013439,9.0615
0, players,1938,460,0.000303,5.2701
0, to,284,9,0.007464,8.4734
0, a,257,55,0.00142,6.8139
0, your,534,1114,0.000139,4.4891
0, one,530,606,0.000239,5.034
1, you,345,66,0.001596,7.6017
1, users,2985,6,0.009771,9.4133
1, the,262,3,0.027449,10.4462
1, for,329,1,0.06244,11.2681
1, us,514,2,0.03872,10.7902
1, players,1938,698,0.0002,5.5233
1, to,284,4,0.013486,9.7355
1, a,257,56,0.001834,7.7404
1, your,534,574,0.000236,5.6895
1, one,530,213,0.000531,6.5001
2, you,345,35,0.002137,7.8706
2, users,2985,4,0.025284,10.3416
2, the,262,5,0.02222,10.2125
2, for,329,1,0.081018,11.5061
2, us,514,2,0.041327,10.833
2, players,1938,162,0.000667,6.7069
2, to,284,3,0.026066,10.3721
2, a,257,23,0.003286,8.3012
2, your,534,361,0.000319,5.9676
2, one,530,242,0.00044,6.2908
3, you,345,36,0.002494,8.531
3, users,2985,2,0.069795,11.8625
3, the,262,5,0.024927,10.8329
3, for,329,3,0.063562,11.769
3, us,514,1,0.101083,12.2329
3, players,1938,77,0.001226,7.8209
3, to,284,4,0.029085,10.9872
3, a,257,16,0.004119,9.0325
3, your,534,323,0.000309,6.4421
3, one,530,138,0.000724,7.2947
4, you,345,28,0.002751,8.7654
4, users,2985,3,0.067043,11.9587
4, the,262,5,0.027152,11.0548
4, for,329,2,0.078093,12.1113
4, us,514,1,0.088561,12.2371
4, players,1938,68,0.001269,7.9918
4, to,284,4,0.036055,11.3384
4, a,257,14,0.005094,9.3815
4, your,534,417,0.000251,6.3729
4, one,530,117,0.0008,7.5308
5, you,345,20,0.003825,9.5607
5, users,2985,2,0.076896,12.5615
5, the,262,5,0.024069,11.4
5, for,329,3,0.065932,12.4077
5, us,514,1,0.12324,13.0332
5, players,1938,66,0.001463,8.5998
5, to,284,4,0.02749,11.5329
5, a,257,16,0.004999,9.8283
5, your,534,399,0.000257,6.8585
5, one,530,79,0.001251,8.4433
6, you,345,16,0.005027,9.8267
6, users,2985,4,0.041059,11.927
6, the,262,3,0.044496,12.0074
6, for,329,2,0.052726,12.1771
6, us,514,1,0.153716,13.2471
6, players,1938,77,0.001169,8.3681
6, to,284,5,0.01983,11.1992
6, a,257,9,0.008663,10.3711
6, your,534,310,0.000333,7.1123
6, one,530,60,0.001541,8.6446
7, you,345,19,0.004403,9.9134
7, users,2985,3,0.039919,12.1179
7, the,262,4,0.033219,11.9342
7, for,329,2,0.061064,12.543
7, us,514,1,0.138598,13.3627
7, players,1938,82,0.001138,8.5603
7, to,284,5,0.022731,11.5548
7, a,257,10,0.009531,10.6856
7, your,534,385,0.00028,7.1564
7, one,530,56,0.001606,8.905
8, you,345,15,0.007663,10.8688
8, users,2985,4,0.041496,12.5579
8, the,262,6,0.026449,12.1075
8, for,329,3,0.052764,12.7982
8, us,514,1,0.092642,13.3611
8, players,1938,86,0.001184,9.0014
8, to,284,5,0.02954,12.2181
