layer,token,token_id,rank,prob,logit
0, you,345,92,0.000865,6.1639
0, the,262,47,0.00152,6.728
0, users,2985,237,0.000415,5.4288
0, for,329,32,0.002031,7.0177
0, a,257,197,0.000467,5.5485
0, us,514,25,0.002621,7.2726
0, quick,2068,978,0.000132,4.2864
0, to,284,48,0.00151,6.7213
0, me,502,30,0.002106,7.0538
0, your,534,915,0.000141,4.3507
1, you,345,48,0.001293,6.313
1, the,262,23,0.002382,6.9236
1, users,2985,37,0.00161,6.5317
1, for,329,4,0.007323,8.0467
1, a,257,66,0.001052,6.1061
1, us,514,17,0.002935,7.1325
1, quick,2068,1000,0.000162,4.238
1, to,284,35,0.001711,6.5926
1, me,502,43,0.001406,6.3964
1, your,534,513,0.000267,4.7353
2, you,345,48,0.001285,6.3504
2, the,262,22,0.002228,6.9006
2, users,2985,13,0.002645,7.072
2, for,329,2,0.007882,8.1641
2, a,257,103,0.000912,6.0072
2, us,514,11,0.00276,7.1147
2, quick,2068,289,0.000416,5.223
2, to,284,21,0.002285,6.926
2, me,502,230,0.0005,5.4054
2, your,534,542,0.000267,4.779
3, you,345,85,0.000895,5.9045
3, the,262,14,0.002672,6.9979
3, users,2985,10,0.0031,7.1464
3, for,329,3,0.00779,8.0679
3, a,257,39,0.001328,6.2984
3, us,514,7,0.003517,7.2728
3, quick,2068,301,0.000394,5.0834
3, to,284,22,0.002198,6.8025
3, me,502,237,0.000459,5.2355
3, your,534,1031,0.000159,4.1738
4, you,345,108,0.0008,5.8571
4, the,262,25,0.001972,6.7587
4, users,2985,5,0.004887,7.6664
4, for,329,6,0.004605,7.6071
4, a,257,57,0.00118,6.2458
4, us,514,10,0.003103,7.2121
4, quick,2068,309,0.000385,5.1264
4, to,284,23,0.002043,6.7944
4, me,502,390,0.000332,4.9772
4, your,534,832,0.000187,4.4048
5, you,345,141,0.000663,5.7028
5, the,262,31,0.001764,6.682
5, users,2985,4,0.005518,7.8222
5, for,329,6,0.005078,7.7391
5, a,257,42,0.001462,6.4936
5, us,514,22,0.002348,6.9676
5, quick,2068,173,0.000583,5.5748
5, to,284,24,0.002187,6.8967
5, me,502,471,0.000291,4.8813
5, your,534,1196,0.00014,4.1452
6, you,345,70,0.001038,6.1358
6, the,262,25,0.002078,6.8294
6, users,2985,5,0.006323,7.9422
6, for,329,6,0.005477,7.7986
6, a,257,37,0.001624,6.5831
6, us,514,9,0.003246,7.2756
6, quick,2068,120,0.000791,5.864
6, to,284,15,0.002863,7.1501
6, me,502,295,0.000421,5.2327
6, your,534,1126,0.000148,4.1881
7, you,345,38,0.001931,6.934
7, the,262,20,0.003067,7.3965
7, users,2985,3,0.008646,8.4329
7, for,329,6,0.006632,8.1677
7, a,257,27,0.002536,7.2065
7, us,514,8,0.00482,7.8487
7, quick,2068,40,0.001873,6.9033
7, to,284,15,0.003597,7.5559
7, me,502,219,0.000488,5.5593
7, your,534,504,0.000281,5.0063
8, you,345,61,0.001555,6.7508
8, the,262,41,0.002164,7.0816
8, users,2985,2,0.01143,8.7458
8, for,329,9,0.004514,7.8168
8, a,257,32,0.002434,7.1992
8, us,514,12,0.004053,7.7091
8, quick,2068,40,0.002186,7.0916
8, to,284,48,0.001983,6.9945
8, me,502,455,0.00031,5.1383
8, your,534,410,0.000332,5.2063
9, you,345,38,0.002236,7.127
9, the,262,25,0.002921,7.3942
9, users,2985,2,0.010598,8.6829
9, for,329,9,0.004939,7.9194
9, a,257,28,0.00272,7.3229
9, us,514,15,0.003978,7.7031
9, quick,2068,10,0.004884,7.9082
9, to,284,24,0.002946,7.4028
9, me,502,573,0.000254,4.9512
9, your,534,371,0.000345,5.2585
10, you,345,48,0.001907,7.0042
10, the,262,36,0.002225,7.1586
10, users,2985,5,0.006617,8.2485
10, for,329,7,0.006089,8.1654
10, a,257,37,0.002224,7.1582
10, us,514,13,0.004384,7.8369
10, quick,2068,9,0.005367,8.0392
10, to,284,20,0.00295,7.4406
10, me,502,508,0.000286,5.1087
10, your,534,357,0.000373,5.3734
11, you,345,39,0.002029,6.9659
11, the,262,28,0.00243,7.1465
11, users,2985,10,0.00466,7.7975
11, for,329,7,0.005671,7.9938
11, a,257,25,0.002518,7.1819
11, us,514,3,0.007588,8.285
11, quick,2068,4,0.007034,8.2092
11, to,284,17,0.003473,7.5034
11, me,502,289,0.000418,5.3866
11, your,534,259,0.000449,5.4569
12, you,345,40,0.002114,7.016
12, the,262,42,0.00203,6.9754
12, users,2985,8,0.005041,7.8849
12, for,329,11,0.004678,7.8102
12, a,257,28,0.002435,7.1572
12, us,514,3,0.007464,8.2775
12, quick,2068,4,0.006782,8.1816
12, to,284,20,0.002898,7.3315
12, me,502,311,0.000406,5.3658
12, your,534,236,0.000504,5.5823
13, you,345,42,0.001769,6.7991
13, the,262,59,0.001377,6.5488
13, users,2985,8,0.00472,7.7807
13, for,329,15,0.003387,7.4488
13, a,257,35,0.001993,6.9187
13, us,514,1,0.009635,8.4942
13, quick,2068,4,0.007277,8.2135
13, to,284,33,0.002028,6.936
13, me,502,411,0.000339,5.1476
13, your,534,302,0.000417,5.3535
14, you,345,60,0.001486,6.7177
14, the,262,47,0.001676,6.838
14, users,2985,11,0.003753,7.644
14, for,329,15,0.003365,7.5348
14, a,257,21,0.002853,7.3698
14, us,514,1,0.01587,9.0858
14, quick,2068,2,0.012948,8.8823
14, to,284,37,0.001995,7.0121
14, me,502,229,0.00054,5.705
14, your,534,305,0.000418,5.4499
15, you,345,72,0.001332,6.6438
15, the,262,46,0.001695,6.8847
15, users,2985,9,0.00509,7.9845
15, for,329,25,0.002779,7.3792
15, a,257,28,0.002448,7.2524
15, us,514,1,0.023403,9.5101
15, quick,2068,5,0.006527,8.2331
15, to,284,51,0.001592,6.8223
15, me,502,135,0.000833,6.175
15, your,534,330,0.0004,5.4409
16, you,345,28,0.002409,7.1536
16, the,262,47,0.001769,6.8446
16, users,2985,18,0.003024,7.381
16, for,329,25,0.002567,7.2172
16, a,257,46,0.001832,6.8795
16, us,514,1,0.025049,9.4951
16, quick,2068,5,0.00991,8.5678
16, to,284,56,0.00151,6.6867
16, me,502,95,0.001089,6.3596
16, your,534,166,0.000669,5.8718
17, you,345,15,0.004806,8.1126
17, the,262,29,0.002886,7.6027
17, users,2985,11,0.005279,8.2064
17, for,329,20,0.003982,7.9244
17, a,257,36,0.002437,7.4333
17, us,514,1,0.034596,10.0864
17, quick,2068,4,0.012189,9.0433
17, to,284,38,0.00229,7.3712
17, me,502,97,0.001046,6.588
17, your,534,101,0.001033,6.5756
18, you,345,6,0.006813,8.3123
18, the,262,20,0.003792,7.7263
18, users,2985,11,0.005159,8.0342
18, for,329,15,0.00438,7.8704
18, a,257,26,0.00322,7.5628
18, us,514,1,0.039005,10.057
18, quick,2068,3,0.010154,8.7112
18, to,284,38,0.002136,7.1521
18, me,502,54,0.001638,6.887
18, your,534,78,0.001195,6.5712
19, you,345,5,0.008678,8.6895
19, the,262,14,0.00506,8.15
19, users,2985,7,0.007918,8.5979
19, for,329,13,0.005149,8.1675
19, a,257,23,0.003669,7.8286
19, us,514,1,0.079129,10.8998
19, quick,2068,4,0.009189,8.7467
19, to,284,35,0.002322,7.3711
19, me,502,26,0.003606,7.8113
19, your,534,72,0.001318,6.8051
20, you,345,3,0.022199,10.0266
20, the,262,10,0.00912,9.137
20, users,2985,2,0.03031,10.338
20, for,329,17,0.004818,8.4989
20, a,257,14,0.006037,8.7245
20, us,514,1,0.086801,11.3901
20, quick,2068,11,0.008832,9.1049
20, to,284,38,0.002471,7.8312
20, me,502,22,0.004553,8.4422
20, your,534,28,0.003443,8.1629
21, you,345,3,0.031418,10.9197
21, the,262,10,0.01058,9.8313
21, users,2985,2,0.066617,11.6713
21, for,329,18,0.005472,9.1719
21, a,257,11,0.008115,9.5661
21, us,514,1,0.140547,12.4178
21, quick,2068,7,0.015533,10.2153
21, to,284,32,0.002889,8.5333
21, me,502,15,0.006406,9.3296
21, your,534,27,0.00391,8.8359
22, you,345,3,0.04867,12.0691
22, the,262,11,0.011277,10.6068
22, users,2985,2,0.082997,12.6028
22, for,329,26,0.003734,9.5017
22, a,257,17,0.006342,10.0312
22, us,514,1,0.245937,13.6891
22, quick,2068,6,0.018571,11.1057
22, to,284,39,0.002367,9.0456
22, me,502,7,0.012879,10.7397
22, your,534,19,0.00595,9.9675
23, you,345,3,0.053927,12.547
23, the,262,8,0.015265,11.2849
23, users,2985,2,0.180865,13.7571
23, for,329,23,0.004705,10.1081
23, a,257,13,0.007415,10.5629
23, us,514,1,0.233417,14.0122
23, quick,2068,7,0.015764,11.3171
23, to,284,29,0.002628,9.5255
23, me,502,11,0.011201,10.9754
23, your,534,14,0.006923,10.4942
24, you,345,3,0.042194,13.3092
24, the,262,10,0.013227,12.1492
24, users,2985,1,0.389213,15.5311
24, for,329,28,0.002511,10.4877
24, a,257,14,0.00624,11.3979
24, us,514,2,0.137978,14.4941
24, quick,2068,8,0.015327,12.2966
24, to,284,30,0.002149,10.332
24, me,502,11,0.007647,11.6012
24, your,534,19,0.003655,10.863
25, you,345,4,0.047881,14.1636
25, the,262,10,0.007529,12.3137
25, users,2985,1,0.520543,16.5497
25, for,329,35,0.00131,10.565
25, a,257,18,0.003803,11.6307
25, us,514,2,0.067707,14.51
25, quick,2068,12,0.007073,12.2512
25, to,284,39,0.001148,10.433
25, me,502,14,0.005801,12.0529
25, your,534,24,0.002302,11.1287
26, you,345,3,0.059812,15.3147
26, the,262,12,0.006383,13.0771
26, users,2985,1,0.563815,17.5582
26, for,329,20,0.002873,12.2789
26, a,257,21,0.002765,12.2405
26, us,514,4,0.050457,15.1446
26, quick,2068,11,0.009439,13.4683
26, to,284,56,0.000554,10.6335
26, me,502,16,0.003597,12.5036
26, your,534,32,0.001484,11.6179
27, you,345,2,0.073863,16.3108
27, the,262,9,0.005574,13.7268
27, users,2985,1,0.759851,18.6417
27, for,329,16,0.002114,12.757
27, a,257,15,0.002525,12.935
27, us,514,4,0.014269,14.6667
27, quick,2068,10,0.005082,13.6343
27, to,284,44,0.000369,11.0114
27, me,502,27,0.001085,12.0905
27, your,534,21,0.001537,12.4386
28, you,345,2,0.047842,16.5609
