layer,token,token_id,rank,prob,logit
0, it,340,1,0.003201,6.4626
0, the,262,248,0.000342,4.227
0, of,286,20,0.001316,5.5738
0, we,356,46,0.000937,5.2341
0,",",11,556,0.000221,3.7917
0, color,3124,29677,4e-06,-0.3426
0, our,674,2760,7.2e-05,2.6666
0, you,345,935,0.000158,3.4568
0, your,534,6707,3.2e-05,1.8688
0, colors,7577,33281,3e-06,-0.6673
1, it,340,1,0.002158,5.6541
1, the,262,361,0.000218,3.362
1, of,286,11,0.000996,4.8807
1, we,356,19,0.000756,4.6048
1,",",11,429,0.000201,3.2805
1, color,3124,17781,1.3e-05,0.5733
1, our,674,1250,0.000114,2.7168
1, you,345,846,0.000141,2.9287
1, your,534,5075,4.5e-05,1.7945
1, colors,7577,27458,7e-06,-0.1177
2, it,340,2,0.002153,5.6993
2, the,262,380,0.000215,3.3953
2, of,286,25,0.000735,4.6242
2, we,356,21,0.000793,4.7003
2,",",11,328,0.000231,3.4667
2, color,3124,14081,1.7e-05,0.8847
2, our,674,1267,0.000115,2.7725
2, you,345,800,0.00015,3.0355
2, your,534,3403,6.1e-05,2.1331
2, colors,7577,25580,7e-06,0.0186
3, it,340,1,0.002498,5.8754
3, the,262,186,0.000309,3.7857
3, of,286,17,0.000884,4.8367
3, we,356,8,0.001129,5.081
3,",",11,310,0.000247,3.5604
3, color,3124,13101,1.9e-05,0.9792
3, our,674,660,0.000168,3.1768
3, you,345,286,0.000257,3.5999
3, your,534,2158,8.3e-05,2.475
3, colors,7577,23311,8e-06,0.1839
4, it,340,1,0.003095,6.175
4, the,262,128,0.000411,4.1556
4, of,286,18,0.001007,5.0525
4, we,356,2,0.002021,5.7488
4,",",11,231,0.000311,3.8766
4, color,3124,9076,2.6e-05,1.4023
4, our,674,383,0.00024,3.6171
4, you,345,124,0.000416,4.1684
4, your,534,1240,0.000121,2.9311
4, colors,7577,22318,8e-06,0.2649
5, it,340,1,0.003217,6.2669
5, the,262,145,0.000411,4.2104
5, of,286,28,0.000799,4.8746
5, we,356,2,0.002856,6.148
5,",",11,366,0.00025,3.711
5, color,3124,8093,2.9e-05,1.5682
5, our,674,198,0.000341,4.0236
5, you,345,167,0.000378,4.1259
5, your,534,1466,0.00011,2.8919
5, colors,7577,18285,1.1e-05,0.5927
6, it,340,1,0.003764,6.5038
6, the,262,141,0.000443,4.3645
6, of,286,35,0.000903,5.0758
6, we,356,2,0.003283,6.367
6,",",11,398,0.000252,3.7981
6, color,3124,7537,3.1e-05,1.6926
6, our,674,170,0.000407,4.2792
6, you,345,172,0.000404,4.2718
6, your,534,1073,0.000136,3.183
6, colors,7577,20715,9e-06,0.4139
7, it,340,1,0.004734,6.8916
7, the,262,165,0.000473,4.5891
7, of,286,79,0.000686,4.9597
7, we,356,2,0.004153,6.7606
7,",",11,827,0.00017,3.5669
7, color,3124,6936,3.2e-05,1.885
7, our,674,126,0.000539,4.7188
7, you,345,168,0.000469,4.58
7, your,534,833,0.00017,3.5649
7, colors,7577,19762,8e-06,0.5106
8, it,340,2,0.003413,6.5608
8, the,262,175,0.000438,4.5078
8, of,286,75,0.000716,4.9996
8, we,356,5,0.002759,6.3481
8,",",11,689,0.000191,3.6771
8, color,3124,6464,3.4e-05,1.9495
8, our,674,172,0.000443,4.5185
8, you,345,221,0.000394,4.4016
8, your,534,928,0.000158,3.4908
8, colors,7577,21822,7e-06,0.3302
9, it,340,4,0.002322,6.1138
9, the,262,281,0.000322,4.1377
9, of,286,88,0.000621,4.7957
9, we,356,6,0.002125,6.025
9,",",11,540,0.000217,3.7452
9, color,3124,7404,3e-05,1.7741
9, our,674,190,0.000392,4.3351
9, you,345,268,0.000332,4.1681
9, your,534,781,0.000176,3.5314
9, colors,7577,19310,9e-06,0.5399
10, it,340,13,0.001581,5.7722
10, the,262,276,0.000332,4.21
10, of,286,138,0.000502,4.6251
10, we,356,11,0.001692,5.8397
10,",",11,624,0.000201,3.7101
10, color,3124,7473,3e-05,1.7934
10, our,674,305,0.000308,4.1363
10, you,345,480,0.000236,3.8688
10, your,534,997,0.000146,3.3931
10, colors,7577,20491,8e-06,0.4426
11, it,340,10,0.00184,5.9929
11, the,262,300,0.000332,4.2806
11, of,286,269,0.000352,4.3394
11, we,356,9,0.001922,6.0367
11,",",11,459,0.000253,4.0072
11, color,3124,4376,5e-05,2.3783
11, our,674,272,0.000349,4.33
11, you,345,265,0.000356,4.3498
11, your,534,1177,0.000137,3.3931
