layer,token,token_id,rank,prob,logit
0, a,257,13,0.005935,7.9627
0, an,281,58,0.001574,6.6356
0, used,973,189,0.000524,5.5363
0, the,262,18,0.004452,7.6754
0, displayed,9066,125,0.000746,5.8893
0, one,530,220,0.000452,5.3874
0, something,1223,1494,8e-05,3.6556
0, shown,3402,275,0.000387,5.2337
0, another,1194,664,0.000176,4.4475
0, not,407,1,0.067582,10.3952
1, a,257,16,0.006187,9.0501
1, an,281,61,0.001654,7.7307
1, used,973,146,0.000604,6.724
1, the,262,18,0.006052,9.028
1, displayed,9066,58,0.001711,7.7646
1, one,530,165,0.000546,6.6227
1, something,1223,1066,7.6e-05,4.6447
1, shown,3402,119,0.000721,6.9009
1, another,1194,515,0.000174,5.4787
1, not,407,1,0.138989,12.162
2, a,257,18,0.005576,9.2886
2, an,281,67,0.001547,8.0063
2, used,973,107,0.000887,7.4499
2, the,262,24,0.004342,9.0387
2, displayed,9066,45,0.002519,8.494
2, one,530,169,0.000574,7.0146
2, something,1223,1098,6.6e-05,4.8462
2, shown,3402,148,0.000627,7.1036
2, another,1194,640,0.00013,5.5309
2, not,407,1,0.17954,12.7606
3, a,257,13,0.008248,10.265
3, an,281,41,0.002586,9.1051
3, used,973,78,0.001221,8.3545
3, the,262,18,0.006629,10.0464
3, displayed,9066,27,0.004171,9.5831
3, one,530,118,0.000824,7.9615
3, something,1223,435,0.000189,6.4899
3, shown,3402,142,0.000725,7.834
3, another,1194,538,0.000142,6.2034
3, not,407,1,0.237778,13.6263
4, a,257,10,0.012551,11.0567
4, an,281,30,0.003815,9.8659
4, used,973,38,0.002824,9.565
4, the,262,16,0.008493,10.6661
4, displayed,9066,18,0.006658,10.4227
4, one,530,106,0.000913,8.4357
4, something,1223,550,0.000133,6.5082
4, shown,3402,220,0.000397,7.6038
4, another,1194,411,0.000185,6.84
4, not,407,1,0.244041,14.0242
5, a,257,17,0.008598,11.2101
5, an,281,45,0.002439,9.9502
5, used,973,21,0.005239,10.7148
5, the,262,20,0.007186,11.0308
5, displayed,9066,25,0.004804,10.6281
5, one,530,133,0.000633,8.6009
5, something,1223,865,6.3e-05,6.2998
5, shown,3402,289,0.000272,7.7585
5, another,1194,374,0.000193,7.412
5, not,407,1,0.223688,14.4689
6, a,257,23,0.005747,11.3065
6, an,281,69,0.001358,9.8636
6, used,973,13,0.010183,11.8786
6, the,262,27,0.004773,11.121
6, displayed,9066,25,0.00486,11.139
6, one,530,255,0.000279,8.2811
6, something,1223,961,4.3e-05,6.4054
6, shown,3402,237,0.000313,8.3954
6, another,1194,684,7e-05,6.8962
6, not,407,1,0.191487,14.8127
7, a,257,19,0.00612,11.0057
7, an,281,79,0.001423,9.5472
7, used,973,7,0.033598,12.7086
7, the,262,45,0.002385,10.0633
7, displayed,9066,18,0.006685,11.0941
7, one,530,200,0.000397,8.2707
7, something,1223,604,8.8e-05,6.7618
7, shown,3402,193,0.000409,8.299
7, another,1194,1141,3.6e-05,5.8674
7, not,407,1,0.083083,13.614
8, a,257,32,0.004379,11.0263
8, an,281,74,0.001377,9.8697
8, used,973,2,0.066456,13.746
8, the,262,88,0.001089,9.6346
8, displayed,9066,50,0.002412,10.43
8, one,530,196,0.00036,8.5276
8, something,1223,900,4.5e-05,6.4428
8, shown,3402,145,0.000555,8.96
8, another,1194,1263,2.8e-05,5.9777
8, not,407,3,0.052779,13.5156
9, a,257,33,0.003234,12.0991
9, an,281,94,0.000723,10.6011
9, used,973,2,0.092086,15.4482
9, the,262,138,0.000407,10.0256
9, displayed,9066,47,0.002207,11.7173
9, one,530,148,0.000358,9.8974
9, something,1223,860,2.4e-05,7.1865
9, shown,3402,158,0.000322,9.7912
9, another,1194,573,4.4e-05,7.8089
9, not,407,4,0.07104,15.1887
10, a,257,20,0.008483,13.6059
10, an,281,47,0.001537,11.8976
10, used,973,4,0.05936,15.5515
10, the,262,107,0.000621,10.9922
10, displayed,9066,79,0.000903,11.366
10, one,530,181,0.000255,10.1015
10, something,1223,439,6e-05,8.6559
10, shown,3402,226,0.000168,9.6868
10, another,1194,463,5.5e-05,8.563
10, not,407,1,0.145425,16.4476
11, a,257,18,0.007341,14.7204
11, an,281,28,0.001729,13.2747
11, used,973,7,0.035976,16.3098
11, the,262,94,0.000385,11.7723
11, displayed,9066,140,0.000203,11.132
11, one,530,82,0.000456,11.9422
11, something,1223,401,3.5e-05,9.3605
11, shown,3402,191,0.000124,10.64
11, another,1194,351,4.2e-05,9.5542
11, not,407,1,0.200348,18.027
12, a,257,13,0.006991,16.7724
12, an,281,21,0.001507,15.2379
12, used,973,7,0.048419,18.7077
12, the,262,67,0.000213,13.2793
12, displayed,9066,89,0.000128,12.7728
12, one,530,63,0.000232,13.3684
12, something,1223,181,3.7e-05,11.518
12, shown,3402,86,0.00014,12.8618
12, another,1194,156,4.6e-05,11.7502
12, not,407,5,0.050666,18.753
13, a,257,11,0.018659,18.1482
13, an,281,17,0.003467,16.4652
13, used,973,5,0.048347,19.1002
13, the,262,40,0.00047,14.4669
13, displayed,9066,72,0.00017,13.4511
13, one,530,36,0.000576,14.6706
13, something,1223,98,8.7e-05,12.7745
13, shown,3402,71,0.000176,13.4872
13, another,1194,116,6.5e-05,12.4924
13, not,407,6,0.039588,18.9004
14, a,257,6,0.049443,19.9158
14, an,281,15,0.007886,18.0801
14, used,973,5,0.055297,20.0277
14, the,262,30,0.000949,15.9626
14, displayed,9066,40,0.000522,15.3658
14, one,530,35,0.000721,15.688
14, something,1223,50,0.000373,15.0286
14, shown,3402,42,0.000478,15.2769
14, another,1194,47,0.000392,15.0775
14, not,407,7,0.037931,19.6507
15, a,257,3,0.113739,21.7975
15, an,281,10,0.023868,20.2361
15, used,973,6,0.031872,20.5253
15, the,262,23,0.001201,17.2468
15, displayed,9066,47,0.000352,16.0188
15, one,530,25,0.001078,17.1387
15, something,1223,31,0.000607,16.5649
15, shown,3402,36,0.00048,16.3297
15, another,1194,29,0.000689,16.6916
15, not,407,7,0.027657,20.3835
16, a,257,1,0.33966,23.9692
16, an,281,3,0.087554,22.6135
16, used,973,7,0.042383,21.888
16, the,262,25,0.001276,18.3848
16, displayed,9066,34,0.000611,17.6493
16, one,530,17,0.003494,19.3922
16, something,1223,22,0.001472,18.5276
16, shown,3402,44,0.000404,17.2344
16, another,1194,19,0.00235,18.9955
16, not,407,10,0.010861,20.5265
17, a,257,1,0.710586,25.0748
17, an,281,2,0.124711,23.3347
17, used,973,4,0.016747,21.327
17, the,262,14,0.0027,19.5018
17, displayed,9066,17,0.001837,19.1168
17, one,530,10,0.006424,20.3687
17, something,1223,13,0.00278,19.5312
17, shown,3402,26,0.000614,18.0216
17, another,1194,12,0.002785,19.533
17, not,407,15,0.002671,19.4913
18, a,257,1,0.678799,24.9891
18, an,281,2,0.135077,23.3746
18, used,973,4,0.027277,21.7749
18, the,262,15,0.002262,19.2849
18, displayed,9066,10,0.004279,19.9224
18, one,530,8,0.005437,20.1621
18, something,1223,11,0.003377,19.6858
18, shown,3402,29,0.00054,17.8521
18, another,1194,14,0.002838,19.5119
18, not,407,17,0.002067,19.1947
19, a,257,1,0.803717,25.2155
19, an,281,2,0.117931,23.2963
19, used,973,4,0.011432,20.9627
19, the,262,9,0.003251,19.7051
19, displayed,9066,10,0.002805,19.5578
19, one,530,7,0.004791,20.093
19, something,1223,12,0.002042,19.2401
19, shown,3402,26,0.000406,17.6242
19, another,1194,8,0.003673,19.8271
19, not,407,13,0.001864,19.1488
20, a,257,1,0.862749,25.3567
20, an,281,2,0.101963,23.2212
20, used,973,3,0.007821,20.6534
20, the,262,6,0.002868,19.6504
20, displayed,9066,5,0.003289,19.7871
20, one,530,4,0.003519,19.8548
20, something,1223,9,0.001296,18.8556
20, shown,3402,16,0.000439,17.7728
20, another,1194,7,0.001982,19.2806
20, not,407,12,0.000704,18.2458
21, a,257,1,0.796294,22.9957
21, an,281,2,0.131112,21.1918
21, used,973,3,0.017559,19.1813
21, the,262,4,0.007243,18.2957
21, displayed,9066,6,0.007062,18.2705
21, one,530,5,0.007237,18.295
21, something,1223,8,0.002603,17.2725
21, shown,3402,12,0.001217,16.5118
21, another,1194,7,0.003553,17.5836
21, not,407,10,0.001248,16.537
22, a,257,1,0.598115,18.6825
22, an,281,2,0.142134,17.2455
22, used,973,3,0.037192,15.9048
22, the,262,4,0.032459,15.7687
22, displayed,9066,6,0.019227,15.245
22, one,530,5,0.019343,15.251
22, something,1223,8,0.006432,14.1499
22, shown,3402,10,0.004848,13.8672
22, another,1194,7,0.006832,14.2104
22, not,407,9,0.005274,13.9515
23, a,257,1,0.49877,17.6173
23, an,281,2,0.130972,16.2802
23, used,973,3,0.04986,15.3144
23, the,262,4,0.03446,14.945
23, displayed,9066,5,0.026887,14.6968
23, one,530,6,0.018841,14.3412
23, something,1223,7,0.009263,13.6312
23, shown,3402,8,0.00896,13.598
23, another,1194,9,0.007562,13.4283
23, not,407,10,0.006225,13.2337
