layer,token,token_id,rank,prob,logit
0, it,340,1,0.019458,9.3713
0, color,3124,11344,9e-06,1.7174
0, the,262,6,0.014316,9.0644
0, of,286,2,0.018244,9.3068
0, you,345,160,0.000674,6.009
0, we,356,4,0.018057,9.2965
0,",",11,12,0.004863,7.9847
0, colors,7577,8921,1.3e-05,2.0787
0, when,618,29,0.002508,7.3224
0, if,611,67,0.001446,6.7715
1, it,340,5,0.025367,10.2389
1, color,3124,13940,5e-06,1.6279
1, the,262,6,0.01522,9.728
1, of,286,4,0.028366,10.3506
1, you,345,93,0.000978,6.9827
1, we,356,1,0.052378,10.9639
1,",",11,12,0.008011,9.0862
1, colors,7577,14366,4e-06,1.5667
1, when,618,27,0.002559,7.945
1, if,611,70,0.001267,7.2418
2, it,340,5,0.015051,9.7813
2, color,3124,11016,7e-06,2.1113
2, the,262,8,0.011955,9.551
2, of,286,4,0.021957,10.1589
2, you,345,144,0.000744,6.7739
2, we,356,1,0.036794,10.6752
2,",",11,9,0.01156,9.5174
2, colors,7577,11876,6e-06,1.9753
2, when,618,42,0.002388,7.9403
2, if,611,92,0.001139,7.2
3, it,340,6,0.017786,10.4876
3, color,3124,10967,5e-06,2.3826
3, the,262,15,0.007001,9.5553
3, of,286,4,0.027516,10.9239
3, you,345,191,0.000573,7.0527
3, we,356,2,0.038318,11.2551
3,",",11,7,0.013801,10.2339
3, colors,7577,12080,4e-06,2.1865
3, when,618,19,0.005261,9.2694
3, if,611,67,0.00148,8.0015
4, it,340,5,0.016774,10.541
4, color,3124,12092,5e-06,2.3768
4, the,262,9,0.010468,10.0695
4, of,286,4,0.017632,10.5909
4, you,345,229,0.00052,7.0665
4, we,356,2,0.035761,11.298
4,",",11,7,0.012788,10.2697
4, colors,7577,11112,6e-06,2.5501
4, when,618,10,0.009784,10.002
4, if,611,31,0.002657,8.6985
5, it,340,7,0.012544,10.6211
5, color,3124,15334,2e-06,2.0479
5, the,262,13,0.007638,10.125
5, of,286,4,0.017257,10.9401
5, you,345,393,0.000346,7.0319
5, we,356,2,0.03593,11.6734
5,",",11,15,0.007007,10.0387
5, colors,7577,14344,3e-06,2.216
5, when,618,10,0.00903,10.2924
5, if,611,57,0.001746,8.6493
6, it,340,5,0.019886,11.1872
6, color,3124,11414,5e-06,2.8845
6, the,262,8,0.011171,10.6106
6, of,286,6,0.01474,10.8877
6, you,345,356,0.000396,7.2697
6, we,356,2,0.032595,11.6814
6,",",11,13,0.007175,10.1678
6, colors,7577,11286,5e-06,2.9079
6, when,618,16,0.00527,9.8593
6, if,611,78,0.001357,8.5027
7, it,340,3,0.033818,11.9284
7, color,3124,10460,5e-06,3.1514
7, the,262,9,0.010353,10.7447
