layer,token,token_id,rank,prob,logit
0, it,340,11,0.005167,7.5974
0, the,262,19,0.003042,7.0677
0, of,286,15,0.003598,7.2356
0, color,3124,13918,9e-06,1.2016
0, we,356,30,0.00202,6.6584
0, you,345,29,0.002035,6.6657
0,",",11,406,0.000286,4.7048
0, when,618,31,0.001955,6.6255
0, a,257,41,0.001437,6.318
0, light,1657,14282,8e-06,1.1641
1, it,340,7,0.006674,7.8554
1, the,262,9,0.004803,7.5264
1, of,286,4,0.008447,8.091
1, color,3124,7021,2.4e-05,2.2172
1, we,356,22,0.002675,6.9412
1, you,345,40,0.001593,6.4229
1,",",11,200,0.000488,5.2393
1, when,618,38,0.001758,6.5212
1, a,257,29,0.002125,6.7109
1, light,1657,2227,7.7e-05,3.3917
2, it,340,4,0.007848,7.907
2, the,262,7,0.005022,7.4605
2, of,286,3,0.009048,8.0493
2, color,3124,4973,3.7e-05,2.5557
2, we,356,21,0.002379,6.7134
2, you,345,56,0.0012,6.0288
2,",",11,103,0.000749,5.5572
2, when,618,28,0.001999,6.5392
2, a,257,17,0.002801,6.8765
2, light,1657,2446,7.4e-05,3.2387
3, it,340,6,0.005886,7.7284
3, the,262,8,0.005156,7.5959
3, of,286,3,0.010215,8.2797
3, color,3124,5085,3.5e-05,2.5972
3, we,356,16,0.00356,7.2255
3, you,345,41,0.001538,6.3866
3,",",11,95,0.000812,5.7472
3, when,618,14,0.003915,7.3207
3, a,257,21,0.002636,6.9252
3, light,1657,1928,9e-05,3.549
4, it,340,6,0.005381,7.6088
4, the,262,15,0.004055,7.3259
4, of,286,3,0.010339,8.2618
4, color,3124,6402,2.7e-05,2.3115
4, we,356,12,0.004279,7.3795
4, you,345,56,0.001079,6.0019
4,",",11,144,0.000622,5.4503
4, when,618,18,0.003283,7.1147
4, a,257,25,0.002231,6.7285
4, light,1657,3045,6e-05,3.1051
5, it,340,14,0.004904,7.7854
5, the,262,16,0.004463,7.6913
5, of,286,3,0.014061,8.8389
5, color,3124,4131,4e-05,2.9714
5, we,356,7,0.006462,8.0615
5, you,345,90,0.00092,6.1121
5,",",11,91,0.000909,6.0997
5, when,618,24,0.002754,7.2086
5, a,257,34,0.002094,6.9346
5, light,1657,2956,5.7e-05,3.3367
6, it,340,8,0.00495,7.8677
6, the,262,7,0.005493,7.9719
6, of,286,2,0.0162,9.0534
6, color,3124,2914,5.8e-05,3.4295
6, we,356,6,0.007756,8.3168
6, you,345,72,0.001258,6.4983
6,",",11,71,0.001297,6.5284
6, when,618,16,0.003164,7.4203
6, a,257,18,0.002953,7.3511
6, light,1657,1175,0.000141,4.3096
7, it,340,12,0.003746,7.5984
7, the,262,5,0.006211,8.1039
7, of,286,1,0.015708,9.0317
7, color,3124,2225,7.9e-05,3.7373
7, we,356,7,0.005113,7.9093
7, you,345,67,0.001236,6.4893
7,",",11,74,0.001146,6.4137
7, when,618,17,0.003034,7.3873
7, a,257,14,0.003484,7.5256
7, light,1657,1171,0.000146,4.3536
8, it,340,16,0.002634,6.9558
8, the,262,5,0.004225,7.4282
8, of,286,1,0.015645,8.7374
8, color,3124,3353,5.6e-05,3.1033
8, we,356,10,0.003119,7.1247
8, you,345,201,0.00051,5.3144
8,",",11,99,0.000835,5.8071
8, when,618,13,0.002763,7.0035
8, a,257,19,0.002532,6.9163
8, light,1657,922,0.000177,4.2567
9, it,340,12,0.003817,7.4776
9, the,262,8,0.005322,7.8099
9, of,286,1,0.016531,8.9434
9, color,3124,3385,5.2e-05,3.1826
9, we,356,15,0.003309,7.3347
9, you,345,201,0.00056,5.5581
9,",",11,105,0.000876,6.0057
9, when,618,24,0.002528,7.0658
9, a,257,13,0.003522,7.3973
9, light,1657,1474,0.000118,4.0029
10, it,340,10,0.004086,7.6098
10, the,262,12,0.00352,7.4607
10, of,286,1,0.012754,8.748
10, color,3124,4145,4.1e-05,3.017
10, we,356,5,0.005447,7.8972
10, you,345,184,0.000593,5.679
10,",",11,96,0.000933,6.1325
10, when,618,25,0.002466,7.1046
10, a,257,30,0.002008,6.8993
10, light,1657,950,0.000171,4.4364
11, it,340,5,0.00798,8.29
11, the,262,17,0.003522,7.4719
11, of,286,2,0.011851,8.6854
11, color,3124,3971,4.3e-05,3.0592
11, we,356,8,0.004818,7.7853
11, you,345,143,0.000682,5.8296
11,",",11,125,0.000782,5.9672
11, when,618,19,0.003382,7.4316
11, a,257,27,0.002551,7.1496
11, light,1657,528,0.000261,4.8715
12, it,340,3,0.007166,8.1135
12, the,262,14,0.003285,7.3337
12, of,286,2,0.012894,8.701
12, color,3124,4305,4e-05,2.9131
12, we,356,4,0.006885,8.0736
12, you,345,74,0.001073,6.2147
12,",",11,101,0.000856,5.9884
12, when,618,13,0.003618,7.4302
12, a,257,21,0.002727,7.1475
12, light,1657,455,0.000302,4.9458
13, it,340,4,0.008423,8.2818
13, the,262,15,0.003796,7.4848
13, of,286,2,0.011602,8.6021
13, color,3124,5574,2.9e-05,2.617
13, we,356,3,0.008736,8.3183
13, you,345,55,0.001344,6.4467
13,",",11,152,0.000682,5.7689
13, when,618,8,0.005266,7.8122
13, a,257,18,0.002879,7.2083
13, light,1657,552,0.000261,4.8071
14, it,340,2,0.011094,8.5564
14, the,262,23,0.002854,7.1987
14, of,286,4,0.007548,8.1714
14, color,3124,6103,2.5e-05,2.465
14, we,356,3,0.008258,8.2612
14, you,345,91,0.001008,6.1584
14,",",11,281,0.000432,5.3116
14, when,618,16,0.003409,7.3765
14, a,257,26,0.002363,7.0099
14, light,1657,741,0.000206,4.5712
15, it,340,1,0.012214,8.6803
15, the,262,20,0.0029,7.2424
15, of,286,11,0.004717,7.7288
15, color,3124,1713,0.000101,3.8885
15, we,356,5,0.007244,8.1579
15, you,345,134,0.000761,5.9042
15,",",11,334,0.00038,5.2097
15, when,618,17,0.003292,7.3692
