layer,token,token_id,rank,prob,logit
0, a,257,14,0.005898,8.7077
0, an,281,31,0.003202,8.0969
0, one,530,74,0.001561,7.3787
0, the,262,60,0.001876,7.5622
0, not,407,1,0.080688,11.3237
0, just,655,16,0.005731,8.6789
0, like,588,305,0.000323,5.8045
0, any,597,1355,6.6e-05,4.2222
0, something,1223,528,0.000186,5.2532
0, used,973,230,0.000437,6.1059
1, a,257,9,0.005134,7.5437
1, an,281,21,0.003326,7.1096
1, one,530,60,0.001441,6.2729
1, the,262,58,0.001457,6.284
1, not,407,1,0.03199,9.3733
1, just,655,17,0.003763,7.2331
1, like,588,330,0.000351,4.8596
1, any,597,810,0.000159,4.0707
1, something,1223,496,0.000238,4.4707
1, used,973,247,0.000451,5.1106
2, a,257,14,0.003143,6.7952
2, an,281,22,0.002271,6.4701
2, one,530,101,0.00085,5.4871
2, the,262,91,0.000918,5.5649
2, not,407,1,0.020022,8.6467
2, just,655,23,0.002245,6.4588
2, like,588,261,0.000401,4.735
2, any,597,1539,9.7e-05,3.3199
2, something,1223,686,0.000188,3.9792
2, used,973,248,0.000423,4.7891
3, a,257,15,0.00267,6.547
3, an,281,27,0.002063,6.2891
3, one,530,102,0.000781,5.3176
3, the,262,116,0.00073,5.2498
3, not,407,2,0.014336,8.2276
3, just,655,39,0.001651,6.0664
3, like,588,289,0.000367,4.5612
3, any,597,1439,0.000107,3.3285
3, something,1223,465,0.000253,4.1901
3, used,973,269,0.000386,4.6123
4, a,257,24,0.002312,6.417
4, an,281,29,0.001944,6.2435
4, one,530,166,0.000587,5.0455
4, the,262,181,0.00054,4.9621
4, not,407,1,0.013189,8.1581
4, just,655,48,0.001452,5.9517
4, like,588,402,0.000292,4.3483
4, any,597,1885,8.6e-05,3.1213
4, something,1223,235,0.00044,4.7572
4, used,973,286,0.000377,4.6034
5, a,257,30,0.002032,6.4907
5, an,281,44,0.001632,6.2715
5, one,530,211,0.000509,5.1074
5, the,262,285,0.0004,4.8667
5, not,407,2,0.014607,8.4634
5, just,655,51,0.001465,6.1637
5, like,588,481,0.000273,4.4833
5, any,597,2758,5.9e-05,2.9514
5, something,1223,417,0.000301,4.5803
5, used,973,410,0.000305,4.5941
6, a,257,24,0.002659,7.0221
6, an,281,38,0.002105,6.7883
6, one,530,135,0.000828,5.8554
6, the,262,272,0.000436,5.2136
6, not,407,1,0.019548,9.017
6, just,655,64,0.001523,6.4646
6, like,588,587,0.000232,4.5827
6, any,597,3122,4.9e-05,3.0204
6, something,1223,455,0.000285,4.7881
6, used,973,278,0.000428,5.1959
7, a,257,15,0.005193,8.0771
7, an,281,21,0.003752,7.7521
7, one,530,80,0.001411,6.7739
7, the,262,153,0.000785,6.1875
7, not,407,1,0.032842,9.9215
7, just,655,61,0.001708,6.9652
7, like,588,451,0.000297,5.2148
7, any,597,2151,6.5e-05,3.6959
7, something,1223,242,0.000495,5.7276
7, used,973,250,0.000487,5.7095
8, a,257,18,0.004251,8.0041
8, an,281,22,0.003571,7.8298
8, one,530,123,0.000927,6.4809
8, the,262,211,0.000599,6.0449
8, not,407,2,0.022692,9.679
