layer,token,token_id,rank,prob,logit
0, it,340,2,0.089526,14.2416
0, the,262,1,0.332038,15.5523
0, of,286,5,0.02827,13.0889
0, you,345,8,0.017495,12.609
0, color,3124,1947,1.2e-05,5.3235
0, we,356,3,0.069603,13.9899
0, colors,7577,10795,1e-06,2.4004
0, when,618,29,0.003357,10.958
0, there,612,13,0.011431,12.1834
0, a,257,4,0.049574,13.6505
1, it,340,5,0.044214,14.6398
1, the,262,1,0.250071,16.3724
1, of,286,6,0.041077,14.5662
1, you,345,11,0.012408,13.369
1, color,3124,2955,5e-06,5.5343
1, we,356,2,0.119189,15.6314
1, colors,7577,12249,0.0,2.5081
1, when,618,28,0.003895,12.2103
1, there,612,8,0.024273,14.0401
1, a,257,7,0.029143,14.2229
2, it,340,6,0.03232,14.7002
2, the,262,1,0.301787,16.9342
2, of,286,4,0.053675,15.2074
2, you,345,16,0.008448,13.3584
2, color,3124,2473,5e-06,5.9685
2, we,356,3,0.058039,15.2856
2, colors,7577,11334,0.0,2.7666
2, when,618,11,0.012636,13.761
2, there,612,10,0.016136,14.0055
2, a,257,7,0.031787,14.6835
3, it,340,4,0.071413,16.0033
3, the,262,1,0.164992,16.8408
3, of,286,6,0.053637,15.7171
3, you,345,9,0.023525,14.8929
3, color,3124,2642,3e-06,5.8895
3, we,356,2,0.148387,16.7347
3, colors,7577,7935,0.0,3.726
3, when,618,12,0.018537,14.6546
3, there,612,5,0.063443,15.885
3, a,257,16,0.013497,14.3374
4, it,340,3,0.135164,17.469
4, the,262,5,0.081717,16.9657
4, of,286,6,0.031853,16.0236
4, you,345,12,0.008461,14.698
4, color,3124,1722,4e-06,6.9666
4, we,356,2,0.188993,17.8042
4, colors,7577,3481,1e-06,5.7253
4, when,618,11,0.009367,14.7997
4, there,612,1,0.237329,18.0319
4, a,257,18,0.004022,13.9542
5, it,340,2,0.242431,18.708
5, the,262,4,0.062314,17.3494
5, of,286,8,0.0226,16.3352
5, you,345,12,0.008066,15.3049
5, color,3124,507,1.5e-05,8.9912
5, we,356,3,0.125975,18.0533
5, colors,7577,1164,4e-06,7.7035
5, when,618,13,0.007396,15.2182
5, there,612,1,0.255715,18.7613
5, a,257,15,0.005391,14.902
6, it,340,1,0.295898,18.7954
6, the,262,3,0.106946,17.7777
6, of,286,15,0.008657,15.2638
6, you,345,13,0.010747,15.48
6, color,3124,298,4.1e-05,9.9074
6, we,356,4,0.100861,17.7191
6, colors,7577,1170,5e-06,7.8855
6, when,618,16,0.008337,15.2261
6, there,612,2,0.136761,18.0236
6, a,257,20,0.004986,14.712
7, it,340,1,0.793851,22.491
7, the,262,6,0.015921,18.5818
7, of,286,19,0.001135,15.9406
7, you,345,12,0.003831,17.1572
7, color,3124,848,1e-06,8.7444
7, we,356,3,0.040206,19.5081
7, colors,7577,1641,0.0,7.6186
7, when,618,11,0.003831,17.1572
7, there,612,4,0.023115,18.9546
7, a,257,22,0.000708,15.4683
8, it,340,1,0.831747,23.7672
8, the,262,5,0.009932,19.3395
8, of,286,17,0.000718,16.7128
8, you,345,9,0.004952,18.6435
8, color,3124,32,0.000177,15.3138
8, we,356,4,0.029051,20.4128
8, colors,7577,48,6.5e-05,14.3159
8, when,618,12,0.001505,17.4524
8, there,612,6,0.007408,19.0463
8, a,257,23,0.000499,16.348
9, it,340,1,0.903975,24.3876
9, the,262,5,0.008143,19.678
9, of,286,27,0.000208,16.0092
9, you,345,11,0.002427,18.4674
9, color,3124,6,0.005776,19.3345
9, we,356,4,0.009281,19.8088
9, colors,7577,9,0.003137,18.7241
9, when,618,12,0.001744,18.1371
9, there,612,7,0.004647,19.1172
9, a,257,20,0.000409,16.6861
10, it,340,1,0.840851,20.7756
10, the,262,3,0.020522,17.0627
10, of,286,12,0.004235,15.4847
10, you,345,11,0.004258,15.4901
10, color,3124,2,0.021917,17.1285
10, we,356,6,0.007703,16.0828
10, colors,7577,4,0.016797,16.8624
10, when,618,5,0.007841,16.1005
10, there,612,9,0.004864,15.6231
10, a,257,17,0.001589,14.504
11, it,340,1,0.333655,15.7148
11, the,262,2,0.085237,14.3501
11, of,286,3,0.033422,13.4139
11, you,345,4,0.026741,13.1909
11, color,3124,5,0.023384,13.0567
11, we,356,6,0.020872,12.9431
11, colors,7577,7,0.018125,12.8019
11, when,618,8,0.016153,12.6867
11, there,612,9,0.014133,12.5531
11, a,257,10,0.013479,12.5058
