domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
finance,cash_flow,cash flow,declarative,cloze,Cash flow is,"the lifeblood of any business. It is the money that keeps the business going. It is the money that pays the bills and the money that keeps the business afloat. Without cash flow, a business will eventually fail. So, it is important to understand how to manage cash flow effectively.

There are a few key things to keep in mind when managing cash flow. First, always have a plan. Know where your money is coming from and where it is going. This will help you to stay",100,OLMo-2-1124-7B
finance,balance_sheet,balance sheet,declarative,cloze,A balance sheet is,"a financial statement that shows the assets, liabilities, and equity of a business at a specific point in time. It is one of the three main financial statements, along with the income statement and the cash flow statement. The balance sheet is also known as the statement of financial position.

The balance sheet is a snapshot of a company’s financial health at a specific point in time. It shows the company’s assets, liabilities, and equity. The balance sheet is one of the three main financial statements, along",100,OLMo-2-1124-7B
finance,journal_entry,journal entry,declarative,cloze,A journal entry is,"a written record of events, thoughts, or experiences. It is a personal account of a person’s life. It is a way to express one’s feelings and thoughts. It is a way to express one’s feelings and thoughts. It is a way to express one’s feelings and thoughts. It is a way to express one’s feelings and thoughts. It is a way to express one’s feelings and thoughts. It is a way to express one’s feelings and thoughts. It is a way to express",100,OLMo-2-1124-7B
finance,accelerated_depreciation,accelerated depreciation,declarative,cloze,Accelerated depreciation is,"a method of calculating the depreciation of an asset over a shorter period than the asset's useful life. The accelerated depreciation method is used to reduce the cost of an asset over a shorter period of time, which is beneficial to the company's income statement. The accelerated depreciation method is used to reduce the cost of an asset over a shorter period of time, which is beneficial to the company's income statement. The accelerated depreciation method is used to reduce the cost of an asset over a shorter period of time,",100,OLMo-2-1124-7B
finance,impairment_goodwill,impairment goodwill,declarative,cloze,Goodwill impairment occurs when,"the carrying value of an asset is higher than its fair value. This is a common occurrence in the retail industry, where assets are often sold at a discount to their original purchase price. Goodwill impairment is a non-cash charge that reduces the value of an asset on the balance sheet.

Goodwill impairment is a common occurrence in the retail industry, where assets are often sold at a discount to their original purchase price. This can be due to a variety of factors, including changes in consumer demand,",100,OLMo-2-1124-7B
finance,yield_maturity,yield maturity,declarative,cloze,Yield to maturity is,the rate of return an investor will receive if a bond is held to maturity. It is the rate of return an investor will receive if a bond is held to maturity. Yield to maturity is the rate of return an investor will receive if a bond is held to maturity. Yield to maturity is the rate of return an investor will receive if a bond is held to maturity. Yield to maturity is the rate of return an investor will receive if a bond is held to maturity. Yield to maturity is the rate,100,OLMo-2-1124-7B
finance,bond_coupon,bond coupon,declarative,cloze,A bond coupon is,"the interest paid on a bond. The coupon rate is the interest rate that the bond issuer promises to pay to the bondholder. The coupon rate is usually expressed as a percentage of the face value of the bond. For example, a bond with a face value of $1,000 and a coupon rate of 5% would pay $50 in interest each year.

The coupon rate is determined by the issuer when the bond is first issued. It is based on the prevailing interest rates at the time",100,OLMo-2-1124-7B
finance,credit_spread,credit spread,declarative,cloze,A credit spread is,"the difference between the yield on a long-term bond and the yield on a short-term bond of the same issuer. The credit spread is the extra yield that investors demand to compensate for the extra risk of holding a long-term bond. The credit spread is also known as the term spread.

The credit spread is the extra yield that investors demand to compensate for the extra risk of holding a long-term bond. The credit spread is also known as the term spread. The credit spread is the difference between the yield",100,OLMo-2-1124-7B
finance,modified_duration,modified duration,declarative,cloze,Modified duration measures,"the sensitivity of a bond’s price to a change in interest rates. It is a measure of the bond’s price volatility. The higher the modified duration, the more sensitive the bond is to changes in interest rates. The modified duration is a weighted average of the individual cash flows of the bond. The weights are determined by the present value of the cash flows. The present value of the cash flows is determined by the interest rate. The higher the interest rate, the lower the present value of the cash",100,OLMo-2-1124-7B
finance,interest_swap,interest swap,declarative,cloze,An interest swap is,a contract between two parties to exchange interest payments on a notional principal amount for a fixed period of time. The interest rate on the notional principal is determined by the interest rate swap rate. The interest rate swap rate is the rate at which banks are willing to exchange interest payments on a notional principal amount. The interest rate swap rate is determined by the market and is based on the supply and demand for interest rate swaps. The interest rate swap rate is also known as the swap rate or swap,100,OLMo-2-1124-7B
