domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
medical,oxygen_saturation,oxygen saturation,declarative,cloze,Oxygen saturation refers to,"the percentage of hemoglobin in the blood that is saturated with oxygen. The normal range for oxygen saturation is 90 to 100 percent. Oxygen saturation is measured by a device called a pulse oximeter. This device is a small, lightweight machine that clips onto the finger or earlobe. It measures the amount of oxygen in the blood by shining a light through the skin. The amount of oxygen in the blood affects the color of the blood. The pulse oximeter measures the color of the blood and",100,OLMo-2-1124-7B
medical,body_temperature,body temperature,declarative,cloze,Body temperature is,"a measure of the heat of the body. It is measured in degrees Celsius (C) or degrees Fahrenheit (F). The normal body temperature is 98.6 F (37 C). The body temperature is usually measured in the mouth, under the arm, or in the rectum. The normal body temperature is usually a little higher in the afternoon than in the morning. The body temperature is usually a little higher in women than in men. The body temperature is usually a little higher in children than",100,OLMo-2-1124-7B
medical,platelet_count,platelet count,declarative,cloze,Platelet count measures,"the number of platelets in a microliter of blood. Platelets are tiny cells that help your blood to clot. A normal platelet count is between 150,000 and 450,000 platelets per microliter of blood. A platelet count that is too high or too low can be a sign of a serious medical condition.

High Platelet Count

A high platelet count, also known as thrombocytosis, is a condition in which your body produces too",100,OLMo-2-1124-7B
medical,metabolic_panel,metabolic panel,declarative,cloze,A metabolic panel is,"a blood test that measures the levels of certain chemicals in your blood. It is often ordered as part of a routine physical exam or to help diagnose a medical condition. The test measures the levels of glucose, electrolytes, and other substances in your blood. It can help your doctor determine if you have a medical condition, such as diabetes or kidney disease.

A metabolic panel is a blood test that measures the levels of certain chemicals in your blood. It is often ordered as part of a routine physical exam",100,OLMo-2-1124-7B
medical,bacterial_infection,bacterial infection,declarative,cloze,A bacterial infection is caused by,"bacteria. Bacteria are tiny, single-celled organisms that can be found in the air, soil, water, and in and on the human body. Some bacteria are helpful, but others can cause illness. Bacterial infections can be treated with antibiotics.

What are the symptoms of a bacterial infection?

Symptoms of a bacterial infection depend on the type of infection. Common symptoms include:

  • Fever
  • Chills
  • Fatigue
  • Muscle aches
  • Head",100,OLMo-2-1124-7B
medical,magnetic_resonance,magnetic resonance,declarative,cloze,Magnetic resonance imaging is,"a noninvasive medical test that physicians use to diagnose and treat medical conditions. MRI uses a powerful magnetic field, radio waves, and a computer to produce detailed images of organs and structures within the body. The images can then be viewed on a computer monitor, transmitted electronically, printed or copied to a CD. MRI does not use ionizing radiation (x-rays).

What is MRI used for?

MRI is used to help diagnose and treat a variety of conditions. It is particularly useful for imaging the brain",100,OLMo-2-1124-7B
medical,multiple_sclerosis,multiple sclerosis,declarative,cloze,Multiple sclerosis is,"a chronic, progressive disease of the central nervous system (CNS) that affects the brain, spinal cord, and optic nerves. It is a disease of the immune system, in which the body’s immune system attacks the myelin sheath, the protective covering of the nerve fibers. This results in the formation of lesions, which disrupt the transmission of nerve signals. The symptoms of multiple sclerosis vary from person to person and may include numbness, tingling, muscle weakness, fatigue, vision problems,",100,OLMo-2-1124-7B
medical,complete_remission,complete remission,declarative,cloze,Complete remission means,"that the cancer has gone away and is not expected to come back. This is the best possible outcome. It does not mean that the cancer will never come back, but that it has not been seen for a period of time and is not expected to come back.",100,OLMo-2-1124-7B
medical,bowel_resection,bowel resection,declarative,cloze,A bowel resection is,"a surgical procedure to remove a portion of the small intestine or colon. The procedure is performed to treat a variety of conditions, including cancer, diverticulitis, inflammatory bowel disease, and bleeding.

The small intestine is a long, hollow tube that connects the stomach to the large intestine. It is divided into three parts: the duodenum, jejunum, and ileum. The colon is the large intestine, which is divided into the ascending colon, transverse colon, descending colon,",100,OLMo-2-1124-7B
medical,organ_transplant,organ transplant,declarative,cloze,An organ transplant is,"a surgical procedure that replaces a damaged organ with a healthy one from a donor. The donor organ may come from a living or deceased donor. The most common organs that are transplanted are the heart, lungs, kidneys, pancreas, liver, and intestines. Bone marrow and corneas are also commonly transplanted. The most common organ transplant is a kidney transplant.

The organ transplant procedure is a complex process that requires a team of medical professionals. The team includes the surgeon, anesthes",100,OLMo-2-1124-7B
medical,therapeutic_dosage,therapeutic dosage,declarative,cloze,A therapeutic dosage is,the amount of a drug that is needed to produce a desired effect. The therapeutic dosage is usually the minimum amount of drug that is needed to produce the desired effect. The therapeutic dosage is usually the minimum amount of drug that is needed to produce the desired effect. The therapeutic dosage is usually the minimum amount of drug that is needed to produce the desired effect. The therapeutic dosage is usually the minimum amount of drug that is needed to produce the desired effect. The therapeutic dosage is usually the minimum amount of drug,100,OLMo-2-1124-7B
medical,drug_interaction,drug interaction,declarative,cloze,A drug interaction occurs when,"a medication changes the way another drug works in the body. This can lead to serious side effects. It is important to tell your doctor about all the medications you are taking, including over-the-counter drugs, vitamins, and herbal supplements. This will help your doctor avoid drug interactions.

What are the different types of drug interactions?

There are three types of drug interactions:

  • Drug-drug interactions occur when two or more drugs interact with each other. This can lead to serious side effects.
  •",100,OLMo-2-1124-7B
medical,antibiotic_resistance,antibiotic resistance,declarative,cloze,Antibiotic resistance is,a global health threat. The World Health Organization (WHO) has declared it a “fundamental threat to the achievement of many of the Millennium Development Goals.” The WHO has also declared that “the world is not prepared for the post-antibiotic era.” The WHO has also declared that “the world is not prepared for the post-antibiotic era.” The WHO has declared that “the world is not prepared for the post-antibiotic era.” The WHO has declared that “the,100,OLMo-2-1124-7B
medical,gastrointestinal_absorption,gastrointestinal absorption,declarative,cloze,Gastrointestinal absorption refers to,"the process by which a drug is absorbed from the gastrointestinal tract into the bloodstream. The gastrointestinal tract is the tube that extends from the mouth to the anus. It is composed of the esophagus, stomach, small intestine, and large intestine. The small intestine is the major site of drug absorption. The large intestine is the site of absorption of water and electrolytes. The stomach is the site of drug absorption for drugs that are poorly absorbed from the small intestine. The esophagus is the site",100,OLMo-2-1124-7B
medical,respiratory_tract,respiratory tract,declarative,cloze,The respiratory tract is,"the part of the body that is responsible for the exchange of gases between the lungs and the blood. The respiratory tract is made up of the nose, mouth, pharynx, larynx, trachea, bronchi, and lungs. The respiratory tract is lined with a mucous membrane that secretes mucus, which traps particles that enter the respiratory tract. The mucous membrane also contains cilia, which are tiny hair-like structures that move the mucus out of the respiratory tract",100,OLMo-2-1124-7B
medical,cerebral_cortex,cerebral cortex,declarative,cloze,The cerebral cortex is,"the outermost layer of the brain. It is the part of the brain that is responsible for higher functions such as memory, attention, language, and consciousness. The cerebral cortex is made up of gray matter, which is composed of nerve cells and their connections. The cerebral cortex is divided into four lobes: the frontal, parietal, temporal, and occipital lobes. Each lobe is responsible for different functions. For example, the frontal lobe is responsible for executive functions such",100,OLMo-2-1124-7B
medical,informed_consent,informed consent,declarative,cloze,Informed consent requires,that the patient be given a full explanation of the risks and benefits of the proposed treatment. The patient must be given the opportunity to ask questions and to make an informed decision about whether to undergo the treatment. The patient must be given the opportunity to refuse treatment. The patient must be given the opportunity to ask for a second opinion. The patient must be given the opportunity to ask for a second opinion. The patient must be given the opportunity to ask for a second opinion. The patient must be given the,100,OLMo-2-1124-7B
medical,clinical_trial,clinical trial,declarative,cloze,A clinical trial is,"a study that tests how well a new medical approach works in people. The goal of a clinical trial is to find better ways to prevent, diagnose, or treat a disease. Clinical trials are the final step in a long process of research. They are based on research that has been done in the lab and in animals. Clinical trials are the only way to prove whether a new approach is safe and effective.

Clinical trials are done in three phases. The first phase is to test the safety of the new",100,OLMo-2-1124-7B
