compound,layer,head,binding_score,attention_weight,ov_write_norm,weighted_ov_norm,relative_weighted_ov_norm,target_residual_norm,word1,word2,prompt,prompt_condition,tokens,word1_idx,word2_idx,domain,family,model
screen_reader,0,0,0.24182577431201935,0.24182577431201935,7.199171543121338,1.7409452199935913,1.6285685300827026,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,1,0.45996710658073425,0.45996710658073425,7.814084053039551,3.594221591949463,3.362217426300049,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,2,7.899997399363201e-06,7.899997399363201e-06,6.525663375854492,5.155272447154857e-05,4.8225036152871326e-05,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,3,0.965564489364624,0.965564489364624,8.175189018249512,7.893671989440918,7.384141445159912,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,4,0.09607858210802078,0.09607858210802078,6.80141019821167,0.6534698605537415,0.6112889051437378,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,5,0.14987462759017944,0.14987462759017944,6.774658203125,1.0153493881225586,0.9498093724250793,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,6,0.027139147743582726,0.027139147743582726,8.720245361328125,0.23666003346443176,0.22138381004333496,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,0,7,0.24148039519786835,0.24148039519786835,5.975390434265137,1.4429396390914917,1.3497990369796753,1.0690033435821533,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,1,0,0.889163076877594,0.889163076877594,6.0800299644470215,5.406137943267822,0.18091927468776703,29.881492614746094,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,1,1,0.06516909599304199,0.06516909599304199,12.363816261291504,0.8057387471199036,0.026964474469423294,29.881492614746094,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,1,2,0.5843766927719116,0.5843766927719116,4.92811918258667,2.879878044128418,0.09637664258480072,29.881492614746094,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,1,3,0.6673291325569153,0.6673291325569153,4.380308151245117,2.923107147216797,0.09782332926988602,29.881492614746094,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
screen_reader,1,4,0.9703556299209595,0.9703556299209595,7.438044548034668,7.217548370361328,0.2415390908718109,29.881492614746094,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-1b
