layer,token,token_id,rank,prob,logit
0, you,368,38027,0.0,-1.7972
0, us,441,23964,0.0,0.121
0, make,1056,21128,1e-06,0.4854
0, to,281,13500,2e-06,1.567
0, users,4212,29465,0.0,-0.5655
0, people,952,26481,0.0,-0.2042
0, developers,12259,1441,5.2e-05,5.0754
0, your,634,41209,0.0,-2.3601
0, create,2794,28707,0.0,-0.4653
0, with,342,18921,1e-06,0.7762
1, you,368,37922,0.0,-1.7285
1, us,441,13859,2e-06,1.5003
1, make,1056,20206,1e-06,0.6144
1, to,281,19411,1e-06,0.7199
1, users,4212,24057,1e-06,0.1197
1, people,952,33989,0.0,-1.1414
1, developers,12259,3268,2.6e-05,3.8545
1, your,634,40632,0.0,-2.195
1, create,2794,19818,1e-06,0.6639
1, with,342,14111,2e-06,1.4625
2, you,368,28984,1e-06,-0.433
2, us,441,3609,2.9e-05,3.5852
2, make,1056,14271,3e-06,1.4056
2, to,281,4936,1.9e-05,3.1663
2, users,4212,32239,0.0,-0.8378
2, people,952,38171,0.0,-1.7174
2, developers,12259,3114,3.5e-05,3.7846
2, your,634,27088,1e-06,-0.2151
2, create,2794,17757,2e-06,0.9289
2, with,342,8770,8e-06,2.283
3, you,368,14887,3e-06,1.2934
3, us,441,510,0.000268,5.8151
3, make,1056,10683,6e-06,1.9471
3, to,281,4472,2.1e-05,3.2892
3, users,4212,30953,0.0,-0.69
3, people,952,34566,0.0,-1.1553
3, developers,12259,10664,6e-06,1.9512
3, your,634,19285,2e-06,0.7179
3, create,2794,10386,6e-06,2.0009
3, with,342,2466,4.6e-05,4.0514
4, you,368,3477,2.9e-05,3.6455
4, us,441,1202,0.000105,4.9237
4, make,1056,10979,5e-06,1.8863
4, to,281,10236,6e-06,2.0075
4, users,4212,15795,2e-06,1.1729
4, people,952,30623,0.0,-0.6635
4, developers,12259,7508,9e-06,2.522
4, your,634,9888,6e-06,2.0652
4, create,2794,10179,6e-06,2.0164
4, with,342,5000,1.8e-05,3.141
5, you,368,266,0.000462,6.3485
5, us,441,11,0.006397,8.9762
5, make,1056,5155,1.8e-05,3.1056
5, to,281,7453,1e-05,2.5511
5, users,4212,15624,3e-06,1.2047
5, people,952,6853,1.2e-05,2.6869
5, developers,12259,8802,8e-06,2.2746
5, your,634,5389,1.7e-05,3.0435
5, create,2794,3073,3.5e-05,3.7783
5, with,342,1110,0.000111,4.9242
6, you,368,779,0.00016,5.2785
6, us,441,62,0.001562,7.5581
6, make,1056,11422,5e-06,1.7991
6, to,281,11433,5e-06,1.7966
6, users,4212,15796,3e-06,1.1546
6, people,952,6785,1.2e-05,2.6549
6, developers,12259,8184,9e-06,2.3636
6, your,634,1484,7.9e-05,4.5774
6, create,2794,4578,2e-05,3.213
6, with,342,2079,5.5e-05,4.21
7, you,368,527,0.000216,5.6892
7, us,441,276,0.000414,6.3418
7, make,1056,3597,2.4e-05,3.493
7, to,281,7402,9e-06,2.5005
7, users,4212,13824,3e-06,1.4054
7, people,952,12677,4e-06,1.5721
7, developers,12259,6060,1.2e-05,2.7993
7, your,634,2977,3.1e-05,3.7359
7, create,2794,2357,4.1e-05,4.0266
7, with,342,2215,4.4e-05,4.091
8, you,368,1011,0.000105,4.9467
8, us,441,698,0.00015,5.3071
8, make,1056,4210,2e-05,3.2742
8, to,281,18608,2e-06,0.7614
8, users,4212,9628,6e-06,2.0333
8, people,952,19441,1e-06,0.6533
8, developers,12259,6457,1.1e-05,2.6696
8, your,634,1497,6.8e-05,4.5164
8, create,2794,2079,4.7e-05,4.1493
8, with,342,8516,7e-06,2.2298
9, you,368,629,0.000199,5.2454
9, us,441,300,0.000401,5.9463
9, make,1056,3619,3.1e-05,3.3964
9, to,281,6716,1.3e-05,2.5516
9, users,4212,10839,6e-06,1.781
9, people,952,18429,2e-06,0.7696
9, developers,12259,4489,2.4e-05,3.1226
9, your,634,310,0.000384,5.9031
9, create,2794,2735,4.4e-05,3.7459
9, with,342,5894,1.6e-05,2.7414
10, you,368,581,0.000211,5.2493
10, us,441,68,0.00149,7.2037
10, make,1056,3492,3.2e-05,3.3629
10, to,281,1704,7.2e-05,4.1669
10, users,4212,5546,1.8e-05,2.7761
10, people,952,16524,3e-06,0.9886
10, developers,12259,5508,1.8e-05,2.7841
10, your,634,479,0.000254,5.436
10, create,2794,1529,8.1e-05,4.2964
10, with,342,1992,6.1e-05,4.0052
11, you,368,355,0.000292,5.5498
11, us,441,9,0.008677,8.9398
11, make,1056,622,0.000182,5.0742
11, to,281,590,0.00019,5.1182
11, users,4212,1167,9.8e-05,4.4606
11, people,952,8921,9e-06,2.0467
11, developers,12259,1280,9.1e-05,4.3833
11, your,634,377,0.000273,5.4808
11, create,2794,533,0.000207,5.2066
11, with,342,1734,6.7e-05,4.0798
12, you,368,14,0.003823,8.1921
12, us,441,1,0.091634,11.3688
12, make,1056,236,0.00051,6.1785
12, to,281,110,0.001067,6.9153
12, users,4212,78,0.001334,7.1389
12, people,952,1496,8.8e-05,4.423
12, developers,12259,398,0.000314,5.6932
12, your,634,17,0.003532,8.1127
12, create,2794,51,0.001841,7.4612
