layer,token,token_id,rank,prob,logit
0, you,368,31422,0.0,-0.6368
0, to,281,15487,1e-06,1.1789
0, developers,12259,16638,1e-06,1.0377
0, web,4384,12448,2e-06,1.5792
0, your,634,22859,0.0,0.3255
0, us,441,3042,1.1e-05,3.4669
0, users,4212,12850,2e-06,1.5266
0, make,1056,13647,1e-06,1.4155
0, create,2794,21428,1e-06,0.4948
0, designers,22507,13485,1e-06,1.4408
1, you,368,12381,3e-06,1.4902
1, to,281,13790,2e-06,1.3169
1, developers,12259,33918,0.0,-0.892
1, web,4384,10284,4e-06,1.7664
1, your,634,13697,2e-06,1.3298
1, us,441,558,0.000111,5.1304
1, users,4212,14200,2e-06,1.2654
1, make,1056,3837,1.4e-05,3.0249
1, create,2794,14337,2e-06,1.2505
1, designers,22507,16647,2e-06,0.9804
2, you,368,9238,6e-06,1.8051
2, to,281,14130,3e-06,1.191
2, developers,12259,28294,1e-06,-0.2543
2, web,4384,8779,6e-06,1.8705
2, your,634,9704,5e-06,1.7361
2, us,441,502,0.00013,4.9061
2, users,4212,7594,8e-06,2.0573
2, make,1056,3953,1.6e-05,2.82
2, create,2794,12353,4e-06,1.3981
2, designers,22507,12175,4e-06,1.421
3, you,368,12232,4e-06,1.3652
3, to,281,13190,4e-06,1.2559
3, developers,12259,33164,1e-06,-0.7579
3, web,4384,14813,3e-06,1.0816
3, your,634,17060,3e-06,0.852
3, us,441,393,0.000173,5.05
3, users,4212,9242,6e-06,1.7594
3, make,1056,7304,9e-06,2.0551
3, create,2794,10768,5e-06,1.5477
3, designers,22507,13876,4e-06,1.1817
4, you,368,4876,2.1e-05,2.4843
4, to,281,3667,2.9e-05,2.7852
4, developers,12259,20808,3e-06,0.4606
4, web,4384,15237,5e-06,0.9996
4, your,634,16739,4e-06,0.8508
4, us,441,146,0.000541,5.7254
4, users,4212,1820,5.8e-05,3.4931
4, make,1056,9602,9e-06,1.67
4, create,2794,5685,1.8e-05,2.3158
4, designers,22507,5424,1.9e-05,2.3693
5, you,368,5757,2.5e-05,2.2288
5, to,281,3466,4.2e-05,2.7495
5, developers,12259,30877,2e-06,-0.516
5, web,4384,13656,8e-06,1.1392
5, your,634,8366,1.6e-05,1.7908
5, us,441,401,0.000275,4.6162
5, users,4212,2677,5.5e-05,3.0115
5, make,1056,19039,5e-06,0.5799
5, create,2794,2063,7e-05,3.2489
5, designers,22507,11101,1.1e-05,1.4365
6, you,368,4204,4.3e-05,2.5125
6, to,281,2000,8.5e-05,3.1961
6, developers,12259,23562,4e-06,0.1489
6, web,4384,4157,4.3e-05,2.5243
