layer,token,token_id,rank,prob,logit
0, a,247,503,0.000265,6.084
0, an,271,1487,8e-05,4.8843
0, used,908,14191,3e-06,1.4299
0, software,3694,38334,0.0,-1.7802
0, one,581,22867,1e-06,0.2817
0, the,253,4730,1.7e-05,3.3442
0, typically,5431,2799,3.7e-05,4.1038
0, any,667,5604,1.3e-05,3.0881
0, generally,3839,3208,3e-05,3.9122
0, often,2223,398,0.000326,6.2921
1, a,247,135,0.00092,7.2432
1, an,271,1892,6.6e-05,4.6012
1, used,908,6589,1.2e-05,2.8803
1, software,3694,29783,0.0,-0.557
1, one,581,4079,2.4e-05,3.602
1, the,253,460,0.000304,6.1345
1, typically,5431,2680,4.2e-05,4.1548
1, any,667,2709,4.1e-05,4.1387
1, generally,3839,969,0.000138,5.3436
1, often,2223,623,0.00022,5.813
2, a,247,168,0.000831,7.0736
2, an,271,993,0.00014,5.2925
2, used,908,5650,1.5e-05,3.0808
2, software,3694,19831,1e-06,0.6767
2, one,581,3413,3.1e-05,3.7861
2, the,253,701,0.000202,5.6596
2, typically,5431,2679,4.2e-05,4.0885
2, any,667,4181,2.4e-05,3.5078
2, generally,3839,1742,7.1e-05,4.6136
2, often,2223,545,0.000257,5.9002
3, a,247,111,0.001152,7.2153
3, an,271,642,0.000227,5.5912
3, used,908,14846,3e-06,1.3392
3, software,3694,20736,1e-06,0.5507
3, one,581,2587,5e-05,4.0818
3, the,253,405,0.000358,6.0458
3, typically,5431,4927,2.1e-05,3.219
3, any,667,11252,6e-06,1.8946
3, generally,3839,2413,5.5e-05,4.1694
3, often,2223,1459,9.7e-05,4.7442
4, a,247,15,0.005454,8.79
4, an,271,38,0.002729,8.0977
4, used,908,8592,9e-06,2.365
4, software,3694,15985,3e-06,1.1657
4, one,581,117,0.001065,7.1563
4, the,253,78,0.001449,7.4643
4, typically,5431,878,0.000161,5.2642
4, any,667,6015,1.5e-05,2.9244
4, generally,3839,632,0.000228,5.6159
4, often,2223,300,0.000463,6.3232
5, a,247,6,0.018029,10.3469
5, an,271,2,0.035907,11.0359
5, used,908,7640,8e-06,2.5934
5, software,3694,25905,1e-06,-0.0901
5, one,581,453,0.000264,6.1214
5, the,253,117,0.001,7.4553
5, typically,5431,49,0.0024,8.3305
5, any,667,2161,4.8e-05,4.4178
5, generally,3839,166,0.000673,7.0596
5, often,2223,22,0.004668,8.9956
6, a,247,11,0.011619,9.713
6, an,271,1,0.041586,10.9881
6, used,908,3965,2.4e-05,3.5345
6, software,3694,12357,4e-06,1.7155
6, one,581,512,0.000249,5.8682
6, the,253,117,0.000992,7.2524
6, typically,5431,82,0.00143,7.618
6, any,667,509,0.000249,5.8699
6, generally,3839,300,0.00041,6.3678
6, often,2223,104,0.001117,7.3706
7, a,247,23,0.004009,8.9855
7, an,271,5,0.032881,11.0898
7, used,908,1024,9.2e-05,5.2115
7, software,3694,25318,1e-06,0.0042
7, one,581,355,0.000276,6.3092
7, the,253,45,0.0025,8.5134
7, typically,5431,53,0.002025,8.3026
7, any,667,2791,2.9e-05,4.0574
7, generally,3839,134,0.00077,7.3354
7, often,2223,175,0.000576,7.0452
8, a,247,14,0.011551,9.8424
8, an,271,3,0.026382,10.6683
8, used,908,5279,1.5e-05,3.1724
8, software,3694,9497,6e-06,2.2242
8, one,581,171,0.000652,6.9675
8, the,253,26,0.00474,8.9516
8, typically,5431,65,0.001722,7.9391
8, any,667,4493,1.8e-05,3.402
8, generally,3839,27,0.004121,8.8116
8, often,2223,421,0.000287,6.1472
9, a,247,23,0.004562,8.6695
9, an,271,5,0.019634,10.129
