layer,token,token_id,rank,prob,logit
0, a,247,1846,6.9e-05,4.754
0, the,253,10374,5e-06,2.1857
0, text,2505,9563,6e-06,2.3441
0, content,2600,40845,0.0,-2.3372
0, information,1491,31739,0.0,-0.8529
0, images,3888,15471,2e-06,1.3277
0, an,271,5972,1.4e-05,3.1388
0, only,760,555,0.000278,6.1509
0, capt,3403,21866,1e-06,0.4787
0, in,275,5759,1.4e-05,3.1962
1, a,247,1270,9.9e-05,5.1837
1, the,253,1391,8.9e-05,5.0802
1, text,2505,4946,1.7e-05,3.4406
1, content,2600,28530,0.0,-0.3882
1, information,1491,27089,0.0,-0.2028
1, images,3888,16281,2e-06,1.2307
1, an,271,4989,1.7e-05,3.4319
1, only,760,210,0.00063,7.0399
1, capt,3403,7297,9e-06,2.8276
1, in,275,4969,1.7e-05,3.4363
2, a,247,2353,5.2e-05,4.3546
2, the,253,2888,4e-05,4.0843
2, text,2505,7282,1e-05,2.7368
2, content,2600,41267,0.0,-2.3606
2, information,1491,36143,0.0,-1.4622
2, images,3888,9295,7e-06,2.3058
2, an,271,3933,2.6e-05,3.671
2, only,760,392,0.000371,6.3183
2, capt,3403,17828,2e-06,0.9845
2, in,275,7073,1.1e-05,2.7799
3, a,247,1775,5.3e-05,4.6529
3, the,253,905,0.000112,5.4035
3, text,2505,2473,3.6e-05,4.2589
3, content,2600,41784,0.0,-2.4503
3, information,1491,19916,1e-06,0.693
3, images,3888,4586,1.5e-05,3.4204
3, an,271,7845,7e-06,2.5922
3, only,760,74,0.001305,7.8573
3, capt,3403,20019,1e-06,0.6768
3, in,275,6975,8e-06,2.79
4, a,247,458,0.000217,5.9894
4, the,253,78,0.001021,7.5383
4, text,2505,2740,3.1e-05,4.0578
4, content,2600,28736,0.0,-0.4064
4, information,1491,7673,7e-06,2.5797
4, images,3888,1991,4.7e-05,4.4538
4, an,271,1586,6.1e-05,4.7171
4, only,760,391,0.000243,6.102
4, capt,3403,23599,1e-06,0.2104
4, in,275,7100,8e-06,2.6976
5, a,247,2174,4.6e-05,4.3611
5, the,253,129,0.001062,7.496
5, text,2505,3870,2.2e-05,3.6222
5, content,2600,4876,1.6e-05,3.2874
5, information,1491,705,0.000163,5.6246
5, images,3888,121,0.001123,7.5524
5, an,271,525,0.000221,5.9276
5, only,760,22,0.005691,9.1749
5, capt,3403,34109,0.0,-1.1521
5, in,275,2051,4.9e-05,4.4299
6, a,247,6826,1e-05,2.7432
6, the,253,422,0.000314,6.1841
6, text,2505,608,0.000207,5.7685
6, content,2600,4099,2.1e-05,3.4853
6, information,1491,3113,3.1e-05,3.8633
6, images,3888,442,0.000301,6.1413
6, an,271,1831,5.9e-05,4.5138
6, only,760,43,0.002556,8.2819
6, capt,3403,19029,1e-06,0.7736
6, in,275,3035,3.2e-05,3.8965
7, a,247,8533,8e-06,2.3524
7, the,253,319,0.000422,6.3052
7, text,2505,706,0.000182,5.4673
7, content,2600,1755,6.9e-05,4.4892
7, information,1491,1765,6.8e-05,4.4827
7, images,3888,232,0.000582,6.6269
7, an,271,1010,0.000124,5.0831
7, only,760,12,0.00902,9.3681
