layer,token,token_id,rank,prob,logit
0, it,352,3810,3.6e-05,2.2047
0, the,253,1156,8.9e-05,3.1016
0, color,3295,12015,1.2e-05,1.1032
0, of,273,3,0.020661,8.548
0, we,359,755,0.000116,3.3673
0, colors,9830,22006,5e-06,0.2734
0,",",13,389,0.000181,3.81
0, people,952,492,0.000154,3.6495
0, a,247,106,0.000448,4.7167
0, many,1142,2608,4.9e-05,2.505
1, it,352,1597,7.2e-05,2.837
1, the,253,457,0.000169,3.6898
1, color,3295,5205,2.9e-05,1.9188
1, of,273,2,0.017301,8.3167
1, we,359,424,0.000177,3.7319
1, colors,9830,17986,7e-06,0.5684
1,",",13,129,0.000424,4.6083
1, people,952,687,0.00013,3.4244
1, a,247,155,0.00037,4.4717
1, many,1142,1518,7.4e-05,2.8645
2, it,352,1685,7.7e-05,2.7426
2, the,253,1210,9.8e-05,2.9859
2, color,3295,9147,1.9e-05,1.3615
2, of,273,5,0.009243,7.5365
2, we,359,305,0.000237,3.8732
2, colors,9830,24846,5e-06,0.0531
2,",",13,295,0.000242,3.8926
2, people,952,1318,9.2e-05,2.927
2, a,247,798,0.000127,3.2468
2, many,1142,777,0.000128,3.2601
3, it,352,571,0.00018,3.5863
3, the,253,656,0.000166,3.5016
3, color,3295,4518,3.9e-05,2.0629
3, of,273,3,0.01814,8.1981
3, we,359,44,0.000988,5.2876
3, colors,9830,20911,7e-06,0.3601
3,",",13,358,0.000247,3.9026
3, people,952,965,0.000126,3.2324
3, a,247,375,0.000237,3.8623
3, many,1142,117,0.000523,4.6522
4, it,352,478,0.000206,3.6831
4, the,253,1424,9.7e-05,2.928
4, color,3295,3904,4.6e-05,2.1865
4, of,273,2,0.028728,8.621
4, we,359,26,0.001248,5.4846
4, colors,9830,19633,8e-06,0.438
4,",",13,755,0.000148,3.3557
4, people,952,250,0.000324,4.1369
4, a,247,600,0.000174,3.513
4, many,1142,30,0.001135,5.39
5, it,352,63,0.000696,4.7836
5, the,253,403,0.000236,3.7011
5, color,3295,3650,5.1e-05,2.1744
5, of,273,1,0.023438,8.3002
5, we,359,10,0.002478,6.0533
5, colors,9830,21637,8e-06,0.2709
5,",",13,150,0.000424,4.2874
5, people,952,261,0.000319,4.0023
5, a,247,140,0.00044,4.3258
5, many,1142,28,0.001231,5.3536
6, it,352,13,0.002125,5.7932
6, the,253,216,0.000331,3.9346
6, color,3295,2189,7.6e-05,2.4622
6, of,273,1,0.017574,7.9057
6, we,359,3,0.00294,6.1175
6, colors,9830,13922,1.5e-05,0.8487
6,",",13,159,0.000415,4.16
6, people,952,97,0.000527,4.3982
6, a,247,61,0.000667,4.6336
6, many,1142,15,0.001842,5.65
7, it,352,9,0.002672,6.0062
7, the,253,38,0.000875,4.8895
7, color,3295,933,0.000131,2.9879
7, of,273,1,0.022774,8.1488
7, we,359,13,0.001731,5.5719
7, colors,9830,6741,3.1e-05,1.5415
7,",",13,68,0.000645,4.5854
7, people,952,22,0.001218,5.2205
7, a,247,29,0.001062,5.0831
7, many,1142,3,0.004532,6.5343
8, it,352,5,0.004902,6.6139
8, the,253,81,0.000628,4.5591
8, color,3295,281,0.000271,3.719
8, of,273,1,0.018206,7.9259
8, we,359,18,0.001615,5.5032
8, colors,9830,2212,7.3e-05,2.4134
8,",",13,79,0.000641,4.5802
8, people,952,22,0.001382,5.3481
8, a,247,73,0.000697,4.6628
8, many,1142,3,0.006328,6.8692
9, it,352,4,0.006377,6.9231
9, the,253,66,0.000751,4.7844
9, color,3295,217,0.000343,4.0006
9, of,273,1,0.016476,7.8723
9, we,359,108,0.000549,4.4708
9, colors,9830,1997,8e-05,2.5453
9,",",13,100,0.000625,4.6003
9, people,952,19,0.00165,5.5711
9, a,247,38,0.000971,5.0414
9, many,1142,3,0.007017,7.0187
10, it,352,2,0.00897,7.3128
10, the,253,41,0.001172,5.2773
10, color,3295,461,0.000211,3.5633
10, of,273,1,0.021738,8.198
10, we,359,67,0.00078,4.8698
10, colors,9830,2889,6e-05,2.3049
10,",",13,38,0.001191,5.2934
10, people,952,15,0.002226,5.9192
10, a,247,53,0.000928,5.0447
10, many,1142,3,0.006119,6.9304
11, it,352,2,0.010488,7.5131
11, the,253,37,0.00125,5.3863
11, color,3295,592,0.000192,3.5151
11, of,273,1,0.017021,7.9974
11, we,359,35,0.001338,5.4543
11, colors,9830,1431,0.000101,2.8694
11,",",13,58,0.000921,5.081
11, people,952,68,0.000816,4.9601
11, a,247,118,0.000578,4.6145
11, many,1142,3,0.006082,6.9682
12, it,352,2,0.015473,7.9811
12, the,253,23,0.00202,5.9451
12, color,3295,280,0.000318,4.0963
12, of,273,1,0.029406,8.6232
12, we,359,39,0.001378,5.5627
12, colors,9830,1160,0.000118,3.1036
12,",",13,24,0.002008,5.9391
12, people,952,93,0.000716,4.9079
12, a,247,46,0.001156,5.3873
12, many,1142,4,0.004525,6.7517
13, it,352,2,0.015924,8.0944
13, the,253,8,0.003969,6.7051
13, color,3295,247,0.000366,4.3216
13, of,273,1,0.028121,8.6631
13, we,359,20,0.002818,6.3625
13, colors,9830,1097,0.00012,3.2038
13,",",13,10,0.003663,6.6247
13, people,952,45,0.001351,5.6274
13, a,247,27,0.00206,6.0491
13, many,1142,5,0.006699,7.2285
14, it,352,2,0.021681,8.4807
14, the,253,8,0.007228,7.3822
14, color,3295,272,0.00035,4.3557
14, of,273,1,0.030101,8.8088
14, we,359,16,0.003487,6.6533
14, colors,9830,1901,7.3e-05,2.7885
14,",",13,6,0.008167,7.5044
14, people,952,68,0.001074,5.4752
14, a,247,18,0.003137,6.5477
14, many,1142,3,0.011266,7.826
15, it,352,2,0.021629,8.4145
15, the,253,4,0.00897,7.5343
15, color,3295,141,0.000618,4.8592
15, of,273,1,0.025439,8.5767
15, we,359,14,0.004394,6.8207
15, colors,9830,861,0.000143,3.3951
15,",",13,5,0.008608,7.4931
15, people,952,37,0.001636,5.8324
15, a,247,16,0.003128,6.4809
15, many,1142,7,0.00757,7.3646
16, it,352,1,0.048174,9.3289
16, the,253,5,0.012117,7.9487
16, color,3295,232,0.000396,4.5286
16, of,273,2,0.024116,8.6369
16, we,359,10,0.00578,7.2084
16, colors,9830,1561,8.1e-05,2.9443
16,",",13,3,0.012499,7.9797
16, people,952,32,0.002082,6.1873
