layer,token,token_id,rank,prob,logit
0, a,247,950,0.0,19.1645
0, an,271,487,2e-06,20.9686
0, the,253,944,0.0,19.1947
0, used,908,1338,0.0,18.2485
0, one,581,263,1.1e-05,22.4626
0, defined,2931,351,5e-06,21.735
0, provided,2530,360,5e-06,21.6581
0, that,326,26106,0.0,3.6288
0, usually,3798,9,0.017879,29.8635
0, often,2223,17,0.002945,28.0599
1, a,247,1086,0.0,20.6806
1, an,271,279,1.1e-05,24.4802
1, the,253,657,1e-06,22.2152
1, used,908,828,1e-06,21.5222
1, one,581,407,5e-06,23.6288
1, defined,2931,618,1e-06,22.3822
1, provided,2530,373,6e-06,23.8767
1, that,326,20433,0.0,6.4717
1, usually,3798,4,0.086692,33.4206
1, often,2223,5,0.05846,33.0266
2, a,247,736,0.0,22.6095
2, an,271,231,3e-06,25.8928
2, the,253,481,0.0,23.8257
2, used,908,184,5e-06,26.5163
2, one,581,122,1.1e-05,27.386
2, defined,2931,94,2.4e-05,28.1138
2, provided,2530,106,1.8e-05,27.8111
2, that,326,11909,0.0,10.478
2, usually,3798,6,0.011741,34.3163
2, often,2223,16,0.00368,33.156
3, a,247,7894,0.0,11.903
3, an,271,7715,0.0,12.0286
3, the,253,3705,0.0,15.5884
3, used,908,40,0.000131,29.6665
3, one,581,1097,0.0,20.1467
3, defined,2931,81,2.4e-05,27.9612
3, provided,2530,663,0.0,21.6403
3, that,326,8975,0.0,11.1905
3, usually,3798,1,0.815627,38.4054
3, often,2223,32,0.00019,30.0415
4, a,247,2409,0.0,18.169
4, an,271,2804,0.0,17.5738
4, the,253,1093,0.0,21.2554
4, used,908,39,1e-05,30.8504
4, one,581,206,0.0,26.509
4, defined,2931,24,3e-05,31.9183
4, provided,2530,527,0.0,23.788
4, that,326,2117,0.0,18.7646
4, usually,3798,1,0.631462,41.8819
4, often,2223,6,0.003171,36.5879
5, a,247,769,0.0,22.1635
5, an,271,837,0.0,21.8339
5, the,253,804,0.0,21.9439
5, used,908,74,6e-06,29.5424
5, one,581,126,1e-06,27.8686
5, defined,2931,23,0.000167,32.7995
5, provided,2530,171,1e-06,27.0045
5, that,326,4793,0.0,15.3022
5, usually,3798,1,0.766598,41.2317
5, often,2223,5,0.014153,37.2397
6, a,247,271,0.0,28.6394
6, an,271,144,1e-06,30.8486
6, the,253,264,0.0,28.7207
6, used,908,46,3.7e-05,34.4977
6, one,581,55,2.2e-05,33.9956
6, defined,2931,3,0.153896,42.8364
6, provided,2530,138,1e-06,31.0413
6, that,326,2982,0.0,19.7339
6, usually,3798,4,0.087988,42.2774
6, often,2223,22,0.000269,36.4872
7, a,247,206,3e-06,28.6382
7, an,271,254,2e-06,27.9785
7, the,253,380,0.0,26.5156
7, used,908,213,3e-06,28.4939
7, one,581,50,0.000315,33.269
7, defined,2931,1,0.59683,40.8155
7, provided,2530,62,0.000192,32.7749
7, that,326,2001,0.0,20.7125
7, usually,3798,4,0.024375,37.6174
7, often,2223,5,0.024191,37.6099
8, a,247,30,1.5e-05,34.1776
8, an,271,43,6e-06,33.3719
8, the,253,246,0.0,27.0178
8, used,908,32,1.4e-05,34.1313
8, one,581,111,0.0,29.6695
8, defined,2931,6,0.006678,40.3095
8, provided,2530,33,1.4e-05,34.1284
8, that,326,1245,0.0,20.9237
8, usually,3798,3,0.227953,43.8397
8, often,2223,5,0.012766,40.9574
9, a,247,5,0.015572,43.6087
9, an,271,4,0.043634,44.639
9, the,253,99,0.0,32.7535
9, used,908,6,0.010063,43.1721
9, one,581,20,7.1e-05,38.2232
9, defined,2931,9,0.004969,42.4664
9, provided,2530,19,0.00016,39.0314
9, that,326,407,0.0,27.48
9, usually,3798,3,0.173515,46.0195
9, often,2223,8,0.005468,42.5621
10, a,247,2,0.456764,46.9581
10, an,271,1,0.467016,46.9803
10, the,253,45,3e-06,34.8927
10, used,908,17,5.4e-05,37.9147
10, one,581,24,1.5e-05,36.6648
10, defined,2931,10,0.000713,40.4956
10, provided,2530,108,0.0,32.3894
10, that,326,916,0.0,25.1098
10, usually,3798,3,0.028654,44.1893
10, often,2223,15,9.3e-05,38.4546
11, a,247,1,0.534898,32.8834
11, an,271,2,0.119909,31.388
11, the,253,3,0.04299,30.3623
11, used,908,4,0.03763,30.2291
11, one,581,5,0.013766,29.2235
11, defined,2931,6,0.009009,28.7995
11, provided,2530,7,0.007569,28.6253
11, that,326,8,0.006938,28.5383
11, usually,3798,9,0.005402,28.2881
11, often,2223,10,0.005201,28.2501
