layer,token,token_id,rank,prob,logit
0, you,368,734,1e-06,19.4682
0, to,281,3713,0.0,14.6453
0, us,441,4,0.056338,31.072
0, developers,12259,20389,0.0,5.7397
0, users,4212,2724,0.0,15.7179
0, people,952,623,1e-06,19.8545
0, your,634,9004,0.0,10.9159
0, the,253,2543,0.0,15.9599
0, create,2794,8827,0.0,11.0134
0, make,1056,3237,0.0,15.1457
1, you,368,731,2e-06,18.4281
1, to,281,404,9e-06,19.77
1, us,441,15,0.004574,25.9853
1, developers,12259,19849,0.0,5.6761
1, users,4212,8598,0.0,10.4646
1, people,952,1040,1e-06,17.4997
1, your,634,13397,0.0,8.202
1, the,253,2139,0.0,15.4825
1, create,2794,5446,0.0,12.3786
1, make,1056,817,2e-06,18.2049
2, you,368,473,2e-06,20.6186
2, to,281,560,1e-06,20.1684
2, us,441,5,0.017727,29.9329
2, developers,12259,4845,0.0,13.744
2, users,4212,1981,0.0,16.8657
2, people,952,222,1e-05,22.4262
2, your,634,19536,0.0,6.0213
2, the,253,4602,0.0,13.9737
2, create,2794,2362,0.0,16.3356
2, make,1056,746,1e-06,19.4923
3, you,368,3711,0.0,14.1765
3, to,281,547,0.0,19.9109
3, us,441,114,1e-06,23.5637
3, developers,12259,16993,0.0,6.5666
3, users,4212,2893,0.0,15.0835
3, people,952,7626,0.0,11.0808
3, your,634,18079,0.0,6.1303
3, the,253,2561,0.0,15.5394
3, create,2794,470,0.0,20.3008
3, make,1056,7186,0.0,11.3612
4, you,368,2113,0.0,15.825
4, to,281,738,0.0,18.8399
4, us,441,14,0.000206,27.89
4, developers,12259,1466,0.0,17.0139
4, users,4212,169,1e-06,22.083
4, people,952,3924,0.0,13.6888
4, your,634,13639,0.0,7.7525
4, the,253,2401,0.0,15.3996
4, create,2794,37,1.4e-05,25.1988
4, make,1056,3582,0.0,14.0389
5, you,368,1007,0.0,17.7669
5, to,281,43,1.2e-05,24.4379
5, us,441,3,0.009753,31.1667
5, developers,12259,910,0.0,18.0076
5, users,4212,87,3e-06,23.1333
5, people,952,338,0.0,20.4454
5, your,634,6189,0.0,11.7678
5, the,253,380,0.0,20.1749
5, create,2794,460,0.0,19.7006
5, make,1056,4693,0.0,12.8665
6, you,368,832,3e-06,18.4225
6, to,281,200,8.5e-05,21.6764
6, us,441,11,0.014795,26.8379
6, developers,12259,135,0.000215,22.6042
6, users,4212,14,0.00741,26.1464
6, people,952,56,0.001055,24.1972
6, your,634,7613,0.0,11.2177
6, the,253,734,5e-06,18.7669
6, create,2794,827,3e-06,18.4369
6, make,1056,7686,0.0,11.1761
7, you,368,453,4e-06,21.3982
7, to,281,931,1e-06,19.4559
7, us,441,2,0.176445,32.1215
7, developers,12259,97,0.000116,24.7943
7, users,4212,4,0.072178,31.2277
7, people,952,3,0.093115,31.4824
7, your,634,1215,0.0,18.6852
7, the,253,565,2e-06,20.7688
7, create,2794,313,1e-05,22.3789
7, make,1056,3130,0.0,15.5307
8, you,368,82,6e-06,29.8535
8, to,281,12,0.001048,35.0749
8, us,441,1,0.70505,41.586
8, developers,12259,31,5.6e-05,32.1475
8, users,4212,5,0.016007,37.8007
8, people,952,2,0.118006,39.7984
8, your,634,373,0.0,25.6437
8, the,253,219,0.0,27.3297
8, create,2794,29,6.6e-05,32.3095
8, make,1056,1439,0.0,20.7336
9, you,368,25,5.6e-05,36.6967
9, to,281,9,0.002825,40.6157
9, us,441,3,0.20984,44.9234
9, developers,12259,84,1e-06,32.8534
9, users,4212,5,0.014443,42.2472
9, people,952,1,0.470283,45.7304
9, your,634,26,5.6e-05,36.6952
9, the,253,85,1e-06,32.8467
9, create,2794,18,0.000101,37.2891
9, make,1056,110,1e-06,32.0895
10, you,368,6,0.001847,40.8142
10, to,281,61,5e-06,34.9517
10, us,441,1,0.947355,47.0542
10, developers,12259,46,1.3e-05,35.8576
10, users,4212,4,0.006745,42.1094
10, people,952,2,0.019253,43.1582
10, your,634,29,5.3e-05,37.2551
10, the,253,127,1e-06,33.0615
10, create,2794,7,0.001654,40.704
10, make,1056,13,0.000248,38.8058
11, you,368,1,0.240346,31.5286
11, to,281,2,0.098429,30.6359
11, us,441,3,0.062729,30.1854
11, developers,12259,4,0.046678,29.8898
11, users,4212,5,0.031162,29.4857
11, people,952,6,0.028264,29.3881
11, your,634,7,0.021022,29.0921
11, the,253,8,0.018266,28.9516
11, create,2794,9,0.013965,28.6831
11, make,1056,10,0.010726,28.4192
