layer,token,token_id,rank,prob,logit
0, you,368,25620,1e-06,0.0305
0, users,4212,3437,1.4e-05,3.2955
0, the,253,30353,0.0,-0.5056
0, a,247,28235,0.0,-0.2632
0, for,323,2113,2.5e-05,3.8759
0, us,441,5778,7e-06,2.6323
0, navigation,15034,17923,1e-06,0.8796
0, your,634,26634,0.0,-0.083
0, an,271,10725,3e-06,1.7913
0, navigating,49858,29883,0.0,-0.4496
1, you,368,12170,4e-06,1.5028
1, users,4212,2257,3.1e-05,3.6333
1, the,253,35443,0.0,-1.0946
1, a,247,31348,0.0,-0.6043
1, for,323,1269,5.9e-05,4.2603
1, us,441,753,0.000101,4.7971
1, navigation,15034,19682,2e-06,0.6361
1, your,634,16239,2e-06,1.0205
1, an,271,10151,5e-06,1.7688
1, navigating,49858,27861,1e-06,-0.2303
2, you,368,6684,1e-05,2.2156
2, users,4212,2114,3.7e-05,3.5131
2, the,253,34004,0.0,-0.8685
2, a,247,30077,1e-06,-0.4431
2, for,323,955,8.6e-05,4.3528
2, us,441,629,0.000129,4.7586
2, navigation,15034,19807,2e-06,0.5857
2, your,634,17000,3e-06,0.8829
2, an,271,13121,4e-06,1.3134
2, navigating,49858,23607,1e-06,0.2046
3, you,368,12832,4e-06,1.3099
3, users,4212,2149,3.3e-05,3.4708
3, the,253,41759,0.0,-1.9034
3, a,247,38350,0.0,-1.3854
3, for,323,3432,2e-05,2.955
3, us,441,656,0.000113,4.7036
3, navigation,15034,18186,2e-06,0.7244
3, your,634,15303,3e-06,1.0286
3, an,271,18803,2e-06,0.6617
3, navigating,49858,26731,1e-06,-0.1103
4, you,368,8055,1.3e-05,1.8814
4, users,4212,559,0.000181,4.5504
4, the,253,32145,1e-06,-0.635
4, a,247,28575,1e-06,-0.2866
4, for,323,1665,6.9e-05,3.5806
4, us,441,363,0.000267,4.9396
4, navigation,15034,12512,7e-06,1.2996
4, your,634,15010,5e-06,1.0129
4, an,271,17967,4e-06,0.7136
4, navigating,49858,28247,1e-06,-0.2536
5, you,368,5796,2.7e-05,2.2044
5, users,4212,500,0.000243,4.4104
5, the,253,31661,2e-06,-0.5853
5, a,247,30862,2e-06,-0.5058
5, for,323,689,0.000182,4.1226
5, us,441,159,0.000557,5.2415
5, navigation,15034,4793,3.3e-05,2.4056
5, your,634,6149,2.5e-05,2.1391
5, an,271,25268,3e-06,0.0121
5, navigating,49858,7105,2.1e-05,1.9737
6, you,368,4005,4.4e-05,2.5637
6, users,4212,204,0.000457,4.9025
6, the,253,24402,4e-06,0.0752
6, a,247,24565,4e-06,0.0597
6, for,323,794,0.000179,3.9673
6, us,441,333,0.000332,4.5847
6, navigation,15034,2428,7.1e-05,3.0381
6, your,634,4802,3.7e-05,2.3887
6, an,271,17200,7e-06,0.7466
6, navigating,49858,2409,7.1e-05,3.046
7, you,368,3174,5.8e-05,2.7091
7, users,4212,68,0.000857,5.3973
7, the,253,17103,8e-06,0.7335
7, a,247,19454,7e-06,0.5186
7, for,323,643,0.000205,3.9653
7, us,441,249,0.000379,4.5817
7, navigation,15034,2796,6.5e-05,2.8157
7, your,634,7304,2.5e-05,1.8772
7, an,271,18163,7e-06,0.6353
7, navigating,49858,1034,0.000147,3.6313
8, you,368,817,0.00018,3.8426
