layer,token,token_id,rank,prob,logit
0, the,253,495,0.000191,3.2838
0, on,327,916,0.000132,2.9155
0, is,310,1574,9.6e-05,2.5956
0, are,403,614,0.000168,3.1574
0, for,323,406,0.000209,3.3783
0, a,247,940,0.00013,2.9045
0, in,275,243,0.000274,3.6457
0, text,2505,2140,7.8e-05,2.3953
0, available,2130,2349,7.4e-05,2.3403
0,:,27,101,0.000458,4.1604
1, the,253,1525,9.9e-05,2.621
1, on,327,781,0.000144,2.9922
1, is,310,3541,5.7e-05,2.0606
1, are,403,3228,6e-05,2.1247
1, for,323,887,0.000132,2.9096
1, a,247,773,0.000145,2.9981
1, in,275,1999,8.4e-05,2.452
1, text,2505,3878,5.3e-05,1.9859
1, available,2130,1465,0.000102,2.6441
1,:,27,650,0.000158,3.0836
2, the,253,1559,9.8e-05,2.5778
2, on,327,501,0.000185,3.211
2, is,310,3084,6.3e-05,2.138
2, are,403,3330,6e-05,2.0873
2, for,323,570,0.000173,3.144
2, a,247,877,0.000138,2.9156
2, in,275,2106,8.1e-05,2.3834
2, text,2505,3938,5.4e-05,1.9684
2, available,2130,7061,3.4e-05,1.5011
2,:,27,279,0.000248,3.5006
3, the,253,731,0.000166,3.2733
3, on,327,606,0.000185,3.3822
3, is,310,1303,0.000117,2.9251
3, are,403,2551,7.4e-05,2.4657
3, for,323,577,0.00019,3.4072
3, a,247,131,0.000458,4.2864
3, in,275,823,0.000155,3.2054
3, text,2505,6044,3.7e-05,1.7685
3, available,2130,3743,5.5e-05,2.1713
3,:,27,111,0.00051,4.3948
4, the,253,435,0.000232,3.6327
4, on,327,705,0.00018,3.3786
4, is,310,783,0.000166,3.2973
4, are,403,941,0.000147,3.1722
4, for,323,1613,0.000105,2.8363
4, a,247,113,0.000478,4.3545
4, in,275,840,0.000158,3.2496
4, text,2505,342,0.000265,3.7641
4, available,2130,1121,0.000131,3.0612
4,:,27,11,0.001573,5.5453
5, the,253,345,0.000253,3.6528
5, on,327,664,0.000175,3.2858
5, is,310,420,0.000229,3.5547
5, are,403,2095,8.4e-05,2.5519
5, for,323,3146,6.4e-05,2.271
5, a,247,58,0.000604,4.5232
5, in,275,1015,0.000138,3.0471
5, text,2505,415,0.000231,3.562
5, available,2130,5324,4.2e-05,1.8661
5,:,27,12,0.001186,5.1976
6, the,253,139,0.000388,4.0399
6, on,327,489,0.000206,3.4082
6, is,310,155,0.00037,3.9906
6, are,403,1368,0.000112,2.7933
6, for,323,1056,0.00013,2.9435
6, a,247,40,0.000734,4.6771
6, in,275,456,0.000217,3.4597
6, text,2505,265,0.000288,3.7395
6, available,2130,1043,0.000131,2.9538
6,:,27,11,0.001394,5.3183
7, the,253,190,0.000329,3.8601
7, on,327,251,0.000278,3.6915
7, is,310,321,0.000246,3.5709
7, are,403,683,0.000164,3.1638
7, for,323,2297,8e-05,2.4458
7, a,247,207,0.000316,3.8183
7, in,275,449,0.000209,3.4072
7, text,2505,425,0.000214,3.4309
7, available,2130,1370,0.000111,2.7762
7,:,27,2,0.002425,5.8574
