layer,token,token_id,rank,prob,logit
0, you,368,10478,0.0,10.7361
0, for,323,1690,0.0,18.2366
0, the,253,1740,0.0,18.1514
0, users,4212,1476,0.0,18.6539
0, a,247,3381,0.0,15.8773
0, to,281,6587,0.0,13.1102
0, your,634,17948,0.0,7.2389
0, people,952,401,8e-06,22.1778
0, us,441,7,0.018935,29.9704
0, players,3773,25,0.002537,27.9605
1, you,368,7719,0.0,12.6985
1, for,323,830,0.0,20.7872
1, the,253,542,1e-06,21.873
1, users,4212,705,0.0,21.2419
1, a,247,2835,0.0,16.8826
1, to,281,2446,0.0,17.4055
1, your,634,21326,0.0,5.786
1, people,952,586,1e-06,21.6828
1, us,441,40,0.000286,27.6266
1, players,3773,251,6e-06,23.74
2, you,368,1601,0.0,18.7699
2, for,323,2317,0.0,17.5003
2, the,253,1822,0.0,18.3374
2, users,4212,495,1e-06,22.3365
2, a,247,3907,0.0,15.4448
2, to,281,2271,0.0,17.565
2, your,634,23123,0.0,4.9389
2, people,952,329,3e-06,23.3388
2, us,441,17,0.004938,30.6939
2, players,3773,285,5e-06,23.7954
3, you,368,1414,0.0,19.8955
3, for,323,1492,0.0,19.7343
3, the,253,2940,0.0,17.211
3, users,4212,532,0.0,22.9913
3, a,247,2087,0.0,18.5463
3, to,281,5073,0.0,14.7909
3, your,634,10685,0.0,10.7571
3, people,952,2478,0.0,17.8865
3, us,441,20,0.000619,31.7446
3, players,3773,1378,0.0,19.9758
4, you,368,876,0.0,21.5881
4, for,323,1278,0.0,20.2197
4, the,253,2159,0.0,18.3253
4, users,4212,36,9.5e-05,30.8772
4, a,247,2517,0.0,17.7
4, to,281,2227,0.0,18.2085
4, your,634,7048,0.0,12.7467
4, people,952,3189,0.0,16.6425
4, us,441,67,1e-05,28.6485
4, players,3773,459,0.0,23.3314
5, you,368,987,0.0,21.2534
5, for,323,556,0.0,22.8321
5, the,253,929,0.0,21.3927
5, users,4212,7,0.019915,34.7228
5, a,247,885,0.0,21.583
5, to,281,755,0.0,22.0024
5, your,634,2934,0.0,17.475
5, people,952,724,0.0,22.0893
5, us,441,17,0.000981,31.7118
5, players,3773,261,1e-06,24.9159
6, you,368,352,2e-06,23.65
6, for,323,829,0.0,21.2467
6, the,253,667,0.0,21.8145
6, users,4212,1,0.324181,35.4247
6, a,247,1705,0.0,18.9826
6, to,281,1197,0.0,20.1445
6, your,634,2717,0.0,17.3775
6, people,952,147,2.3e-05,25.8864
6, us,441,11,0.012887,32.1996
6, players,3773,704,0.0,21.6831
7, you,368,686,0.0,22.3354
7, for,323,1515,0.0,19.7162
7, the,253,1109,0.0,20.8211
7, users,4212,1,0.563926,39.4935
7, a,247,1777,0.0,19.1476
7, to,281,3286,0.0,16.7866
7, your,634,1219,0.0,20.4755
7, people,952,62,1.2e-05,28.6937
7, us,441,11,0.000421,32.2924
7, players,3773,259,0.0,25.095
8, you,368,54,1e-06,32.1912
8, for,323,185,0.0,28.6967
8, the,253,340,0.0,26.5893
8, users,4212,1,0.910232,45.9944
8, a,247,520,0.0,25.2654
8, to,281,60,1e-06,31.9019
8, your,634,291,0.0,27.1225
8, people,952,7,0.000294,37.9552
8, us,441,4,0.001675,39.6965
8, players,3773,31,3e-06,33.4671
9, you,368,12,5e-06,40.5712
9, for,323,29,0.0,38.1517
9, the,253,111,0.0,33.0875
9, users,4212,1,0.984589,52.8087
9, a,247,226,0.0,30.514
9, to,281,38,0.0,36.9339
9, your,634,48,0.0,36.3628
9, people,952,3,0.001766,46.4851
9, us,441,6,1.9e-05,41.9483
9, players,3773,31,0.0,37.8224
10, you,368,4,0.012064,44.3211
10, for,323,25,3.9e-05,38.5797
10, the,253,45,6e-06,36.6355
10, users,4212,1,0.948758,48.686
10, a,247,152,0.0,32.7265
10, to,281,277,0.0,30.4994
10, your,634,40,6e-06,36.7477
10, people,952,5,0.002027,42.5375
10, us,441,7,0.000603,41.3246
10, players,3773,13,0.000201,40.2265
11, you,368,1,0.307285,31.319
11, for,323,2,0.093705,30.1314
11, the,253,3,0.073736,29.8917
11, users,4212,4,0.060802,29.6988
11, a,247,5,0.034212,29.1238
11, to,281,6,0.018646,28.5168
11, your,634,7,0.016227,28.3779
11, people,952,8,0.013821,28.2174
11, us,441,9,0.013072,28.1616
11, players,3773,10,0.008061,27.6783
