layer,token,token_id,rank,prob,logit
0, on,327,225,0.000302,4.3233
0, in,275,353,0.000233,4.066
0,"
",187,83,0.000663,5.1116
0, for,323,47,0.000951,5.4717
0, is,310,2129,6.2e-05,2.7406
0, and,285,56,0.000882,5.3969
0, options,4610,1711,7.3e-05,2.9072
0, the,253,809,0.000126,3.4485
0, a,247,168,0.000357,4.4912
0, with,342,386,0.000216,3.9889
1, on,327,262,0.000323,4.293
1, in,275,175,0.000394,4.4929
1,"
",187,78,0.000722,5.0983
1, for,323,31,0.001633,5.9137
1, is,310,847,0.000135,3.4196
1, and,285,43,0.001264,5.6576
1, options,4610,3536,4.5e-05,2.3217
1, the,253,721,0.000152,3.5386
1, a,247,395,0.000244,4.0119
1, with,342,412,0.000239,3.9912
2, on,327,82,0.000821,5.3104
2, in,275,68,0.00093,5.4346
2,"
",187,33,0.001851,6.123
2, for,323,11,0.003289,6.6978
2, is,310,412,0.000263,4.1707
2, and,285,13,0.003185,6.6658
2, options,4610,4448,3.7e-05,2.2174
2, the,253,292,0.00033,4.3974
2, a,247,172,0.000491,4.7956
2, with,342,175,0.000482,4.7778
3, on,327,66,0.001054,5.6192
3, in,275,117,0.000698,5.2066
3,"
",187,10,0.004413,7.0508
3, for,323,18,0.002988,6.661
3, is,310,261,0.000381,4.6025
3, and,285,30,0.001985,6.2519
3, options,4610,1642,9e-05,3.1536
3, the,253,285,0.000358,4.538
3, a,247,178,0.000507,4.8866
3, with,342,100,0.000779,5.3168
4, on,327,20,0.002768,6.6204
4, in,275,37,0.001919,6.2541
4,"
",187,5,0.007422,7.6066
4, for,323,6,0.007013,7.5498
4, is,310,84,0.000938,5.5382
4, and,285,10,0.004824,7.1758
4, options,4610,1010,0.000135,3.5961
4, the,253,167,0.00058,5.0581
4, a,247,50,0.001509,6.0137
4, with,342,34,0.001949,6.2692
5, on,327,17,0.002689,6.3913
5, in,275,23,0.002,6.0951
5,"
",187,3,0.005508,7.1083
5, for,323,12,0.003671,6.7027
5, is,310,67,0.001009,5.4115
5, and,285,4,0.005489,7.1049
5, options,4610,529,0.000221,3.8943
5, the,253,86,0.000859,5.2505
5, a,247,35,0.001504,5.8103
5, with,342,34,0.001533,5.8291
6, on,327,6,0.004166,6.7323
6, in,275,13,0.002796,6.3336
6,"
",187,4,0.005529,7.0153
6, for,323,7,0.00382,6.6455
6, is,310,21,0.001601,5.776
6, and,285,5,0.004249,6.752
6, options,4610,184,0.000475,4.561
6, the,253,43,0.001211,5.4972
6, a,247,56,0.001074,5.3763
6, with,342,20,0.001717,5.8458
7, on,327,4,0.004339,6.716
7, in,275,15,0.001902,5.8914
7,"
",187,12,0.002153,6.0153
7, for,323,20,0.001764,5.8158
7, is,310,82,0.000751,4.9623
7, and,285,5,0.00377,6.5755
7, options,4610,161,0.000501,4.5569
7, the,253,9,0.002369,6.1108
7, a,247,60,0.000891,5.1328
7, with,342,140,0.000559,4.6675
8, on,327,5,0.004583,6.7814
8, in,275,16,0.001975,5.9394
8,"
",187,11,0.002823,6.2967
8, for,323,54,0.000988,5.2466
8, is,310,48,0.001043,5.3012
8, and,285,40,0.001109,5.3625
8, options,4610,312,0.000337,4.1707
8, the,253,22,0.001623,5.7432
8, a,247,34,0.001199,5.4403
8, with,342,286,0.000355,4.223
9, on,327,4,0.004522,6.7823
9, in,275,20,0.002238,6.0791
9,"
",187,22,0.001972,5.9526
9, for,323,72,0.000901,5.1693
9, is,310,24,0.001834,5.8797
9, and,285,39,0.001201,5.4567
9, options,4610,125,0.000579,4.7274
9, the,253,28,0.001713,5.8118
9, a,247,38,0.001245,5.4923
9, with,342,191,0.000458,4.4919
10, on,327,1,0.012529,7.9008
10, in,275,5,0.00499,6.9802
10,"
",187,20,0.002476,6.2793
10, for,323,61,0.000993,5.3653
10, is,310,26,0.001943,6.0368
10, and,285,29,0.001876,6.0021
10, options,4610,128,0.000623,4.8998
10, the,253,4,0.005357,7.0512
10, a,247,11,0.003592,6.6515
10, with,342,99,0.000727,5.0539
11, on,327,1,0.010073,7.5156
11, in,275,4,0.005349,6.8826
11,"
",187,26,0.001564,5.6532
11, for,323,37,0.00121,5.396
11, is,310,18,0.001843,5.8171
11, and,285,16,0.001946,5.8718
11, options,4610,56,0.000993,5.199
11, the,253,12,0.002656,6.1826
11, a,247,23,0.001664,5.715
11, with,342,335,0.000299,4.0001
12, on,327,1,0.018191,8.3091
12, in,275,2,0.012698,7.9497
12,"
",187,17,0.002793,6.4354
12, for,323,31,0.001905,6.0528
12, is,310,15,0.00294,6.4865
12, and,285,8,0.005056,7.0287
12, options,4610,36,0.001483,5.8021
12, the,253,13,0.003122,6.5468
12, a,247,27,0.002335,6.2561
12, with,342,138,0.000623,4.9357
13, on,327,1,0.013742,7.8988
13, in,275,2,0.011739,7.7413
13,"
",187,8,0.003626,6.5666
13, for,323,24,0.001907,5.9237
13, is,310,21,0.002269,6.0977
13, and,285,5,0.004895,6.8667
13, options,4610,23,0.002033,5.9878
13, the,253,9,0.003509,6.5336
13, a,247,28,0.001758,5.8427
13, with,342,162,0.000509,4.6035
14, on,327,2,0.026299,8.7743
14, in,275,1,0.036878,9.1124
14,"
",187,8,0.005636,7.234
14, for,323,10,0.005188,7.1511
14, is,310,11,0.005188,7.1511
14, and,285,4,0.008865,7.6869
14, options,4610,52,0.001317,5.78
14, the,253,7,0.006254,7.338
14, a,247,17,0.003467,6.7482
14, with,342,43,0.00141,5.8482
15, on,327,2,0.02788,8.933
15, in,275,1,0.042866,9.3632
15,"
",187,7,0.007077,7.562
15, for,323,12,0.005613,7.3301
15, is,310,14,0.005286,7.2701
15, and,285,6,0.007801,7.6593
15, options,4610,45,0.001546,6.041
15, the,253,8,0.006786,7.52
15, a,247,18,0.003195,6.7668
15, with,342,46,0.00151,6.0171
16, on,327,2,0.021749,8.6747
16, in,275,1,0.040513,9.2968
16,"
",187,4,0.010872,7.9814
16, for,323,15,0.005485,7.2971
16, is,310,12,0.006521,7.4702
16, and,285,8,0.008978,7.79
16, options,4610,66,0.00123,5.802
16, the,253,3,0.01133,8.0226
16, a,247,13,0.006421,7.4548
16, with,342,41,0.001662,6.103
17, on,327,2,0.028407,9.2223
17, in,275,1,0.06253,10.0114
17,"
",187,7,0.014206,8.5294
17, for,323,12,0.008302,7.9922
17, is,310,14,0.00821,7.9811
17, and,285,3,0.021061,8.9231
17, options,4610,89,0.001039,5.9136
17, the,253,5,0.01468,8.5622
17, a,247,11,0.008695,8.0385
17, with,342,29,0.002801,6.9058
18, on,327,3,0.029969,9.5368
18, in,275,1,0.075563,10.4616
18,"
",187,5,0.017924,9.0228
18, for,323,14,0.008433,8.2687
18, is,310,12,0.009729,8.4117
18, and,285,2,0.03122,9.5777
18, options,4610,95,0.001065,6.1997
18, the,253,6,0.015951,8.9061
18, a,247,13,0.008458,8.2717
18, with,342,33,0.0024,7.0123
19, on,327,2,0.027259,9.199
19, in,275,1,0.062761,10.033
19,"
",187,5,0.019203,8.8487
19, for,323,15,0.006245,7.7255
19, is,310,13,0.007644,7.9276
19, and,285,3,0.022759,9.0186
19, options,4610,159,0.000671,5.4951
19, the,253,6,0.016976,8.7255
19, a,247,11,0.008991,8.0898
19, with,342,32,0.002423,6.7787
20, on,327,2,0.027867,9.4331
20, in,275,1,0.07327,10.3998
20,"
",187,5,0.023544,9.2645
20, for,323,15,0.006765,8.0173
20, is,310,13,0.008403,8.2342
20, and,285,4,0.024485,9.3037
20, options,4610,130,0.000807,5.8911
20, the,253,6,0.017034,8.9408
20, a,247,8,0.012947,8.6665
20, with,342,31,0.002911,7.1741
21, on,327,2,0.030038,9.6971
21, in,275,1,0.061826,10.419
21,"
",187,3,0.026064,9.5552
21, for,323,15,0.00569,8.0333
21, is,310,13,0.008322,8.4136
21, and,285,6,0.022536,9.4098
21, options,4610,109,0.001006,6.3007
21, the,253,7,0.019562,9.2682
21, a,247,9,0.014015,8.9348
21, with,342,45,0.002411,7.1749
22, on,327,2,0.033986,9.7788
22, in,275,1,0.063812,10.4087
22,"
",187,3,0.026518,9.5306
22, for,323,15,0.005768,8.0052
22, is,310,12,0.008487,8.3914
22, and,285,5,0.020832,9.2893
22, options,4610,77,0.001426,6.6078
22, the,253,8,0.013712,8.871
22, a,247,7,0.014114,8.9
22, with,342,36,0.002525,7.1789
23, on,327,2,0.042631,10.1369
23, in,275,1,0.075091,10.7031
23,"
",187,5,0.021642,9.459
23, for,323,15,0.006011,8.178
23, is,310,11,0.00934,8.6187
23, and,285,4,0.022885,9.5148
23, options,4610,85,0.001327,6.6672
23, the,253,9,0.013631,8.9967
23, a,247,7,0.016397,9.1815
23, with,342,33,0.002875,7.4403
24, on,327,2,0.064066,10.8556
24, in,275,1,0.084448,11.1319
24,"
",187,3,0.028534,10.0468
24, for,323,13,0.007636,8.7286
24, is,310,11,0.010303,9.0281
24, and,285,5,0.023793,9.8651
24, options,4610,101,0.001137,6.8238
24, the,253,9,0.014631,9.3789
24, a,247,8,0.01687,9.5212
24, with,342,30,0.003837,8.0403
25, on,327,2,0.067094,11.2514
25, in,275,1,0.100488,11.6553
25,"
",187,3,0.037766,10.6767
25, for,323,13,0.009711,9.3185
25, is,310,11,0.012046,9.534
25, and,285,6,0.02772,10.3674
25, options,4610,101,0.00105,7.0939
25, the,253,9,0.016534,9.8507
25, a,247,7,0.022319,10.1507
25, with,342,27,0.003969,8.4237
26, on,327,1,0.119965,11.9405
26, in,275,2,0.107761,11.8332
26,"
",187,3,0.035701,10.7285
26, for,323,11,0.009177,9.37
26, is,310,12,0.009083,9.3598
26, and,285,6,0.023422,10.307
26, options,4610,92,0.001097,7.2462
26, the,253,9,0.020906,10.1933
26, a,247,4,0.030554,10.5728
26, with,342,28,0.003919,8.5192
27, on,327,1,0.137129,12.325
27, in,275,2,0.109149,12.0968
27,"
",187,3,0.044349,11.1962
27, for,323,12,0.009616,9.6675
27, is,310,11,0.011607,9.8557
27, and,285,6,0.025036,10.6244
27, options,4610,78,0.001242,7.6204
27, the,253,9,0.019409,10.3698
27, a,247,4,0.029172,10.7773
27, with,342,28,0.00407,8.8078
28, on,327,1,0.138387,12.5237
28, in,275,2,0.10906,12.2856
28,"
",187,3,0.059657,11.6823
28, for,323,9,0.01733,10.4461
28, is,310,12,0.011851,10.0661
28, and,285,5,0.028075,10.9285
28, options,4610,68,0.001386,7.9198
28, the,253,8,0.022555,10.7096
28, a,247,4,0.039715,11.2754
28, with,342,30,0.003168,8.7468
29, on,327,1,0.144756,12.8102
29, in,275,2,0.109463,12.5307
29,"
",187,3,0.079223,12.2074
29, for,323,9,0.022691,10.9571
29, is,310,11,0.014299,10.4954
29, and,285,5,0.027389,11.1453
29, options,4610,54,0.001574,8.2886
29, the,253,7,0.024263,11.0241
29, a,247,4,0.038575,11.4878
29, with,342,28,0.003499,9.0876
30, on,327,1,0.197559,13.1669
30, in,275,2,0.107183,12.5554
30,"
",187,3,0.059881,11.9732
30, for,323,8,0.020388,10.8958
30, is,310,11,0.014145,10.5303
30, and,285,5,0.027026,11.1777
30, options,4610,43,0.001917,8.5318
30, the,253,6,0.023117,11.0214
30, a,247,4,0.041749,11.6125
30, with,342,32,0.0027,8.8742
31, on,327,1,0.183922,13.3248
31, in,275,2,0.104861,12.7629
31,"
",187,3,0.09106,12.6218
31, for,323,8,0.023132,11.2515
31, is,310,11,0.015548,10.8543
31, and,285,5,0.031474,11.5595
31, options,4610,45,0.001727,8.6568
31, the,253,6,0.028358,11.4552
31, a,247,4,0.042896,11.8691
31, with,342,29,0.002835,9.1523
32, on,327,1,0.186667,13.0522
32, in,275,2,0.10854,12.51
32,"
",187,3,0.070524,12.0788
32, for,323,7,0.031238,11.2645
32, is,310,9,0.016794,10.6439
32, and,285,6,0.031817,11.2829
32, options,4610,32,0.00266,8.8012
32, the,253,5,0.032743,11.3116
32, a,247,4,0.033916,11.3468
32, with,342,25,0.003384,9.0419
33, on,327,1,0.165895,13.1483
33, in,275,2,0.12462,12.8623
33,"
",187,3,0.083561,12.4626
33, for,323,6,0.034763,11.5855
33, is,310,8,0.020867,11.0752
33, and,285,4,0.040474,11.7377
33, options,4610,26,0.00291,9.1052
33, the,253,5,0.03958,11.7153
33, a,247,7,0.031809,11.4967
33, with,342,13,0.010207,10.3601
34, on,327,1,0.122155,11.9697
34, in,275,2,0.087548,11.6366
34,"
",187,3,0.056601,11.2004
34, for,323,5,0.027028,10.4613
34, is,310,8,0.016338,9.9579
34, and,285,6,0.020688,10.194
34, options,4610,17,0.006036,8.9622
34, the,253,4,0.027312,10.4718
34, a,247,7,0.017726,10.0394
34, with,342,9,0.013036,9.7321
35, on,327,1,0.13312,14.0129
35, in,275,2,0.080935,13.5153
35,"
",187,3,0.069716,13.3661
35, for,323,4,0.037741,12.7525
35, is,310,5,0.024909,12.3369
35, and,285,6,0.020506,12.1424
35, options,4610,7,0.0198,12.1074
35, the,253,8,0.019477,12.0909
35, a,247,9,0.017557,11.9871
35, with,342,10,0.013553,11.7283
