layer,token,token_id,rank,prob,logit
0, it,352,290,0.000115,6.7876
0, of,273,440,7.3e-05,6.3264
0, the,253,8687,1e-06,2.3635
0, a,247,14282,1e-06,1.4102
0,",",13,1885,1.3e-05,4.5928
0, color,3295,22247,0.0,0.3285
0, when,672,4073,5e-06,3.5738
0, different,1027,17354,0.0,0.9702
0, people,952,12630,1e-06,1.6723
0, colors,9830,10378,1e-06,2.0417
1, it,352,89,0.000702,7.8348
1, of,273,922,5.9e-05,5.3628
1, the,253,3463,1.1e-05,3.7112
1, a,247,14730,1e-06,1.3373
1,",",13,4897,7e-06,3.2403
1, color,3295,20007,1e-06,0.6305
1, when,672,2371,1.9e-05,4.222
1, different,1027,9728,2e-06,2.1328
1, people,952,38879,0.0,-1.8422
1, colors,9830,17647,1e-06,0.9461
2, it,352,122,0.000606,7.2161
2, of,273,591,0.000136,5.7252
2, the,253,3532,1.7e-05,3.6326
2, a,247,7259,6e-06,2.5882
2,",",13,4582,1.2e-05,3.2716
2, color,3295,22115,1e-06,0.3535
2, when,672,1931,3.5e-05,4.3707
2, different,1027,1768,3.9e-05,4.4847
2, people,952,39256,0.0,-1.8809
2, colors,9830,21662,1e-06,0.4163
3, it,352,29,0.003554,8.5544
3, of,273,99,0.00108,7.3634
3, the,253,514,0.000242,5.8678
3, a,247,3760,2.4e-05,3.5568
3,",",13,273,0.000486,6.5653
3, color,3295,13086,3e-06,1.5766
3, when,672,37,0.002923,8.3587
3, different,1027,472,0.000263,5.9508
3, people,952,19925,1e-06,0.6476
3, colors,9830,23798,1e-06,0.1613
4, it,352,408,0.000342,6.0021
4, of,273,984,0.000135,5.0709
4, the,253,2081,6e-05,4.2533
4, a,247,10995,6e-06,1.901
4,",",13,8438,9e-06,2.3564
4, color,3295,8266,9e-06,2.3899
4, when,672,1361,9.8e-05,4.7524
4, different,1027,2072,6e-05,4.2612
4, people,952,32967,0.0,-0.956
4, colors,9830,22007,1e-06,0.3817
5, it,352,9,0.008096,9.6346
5, of,273,159,0.000562,6.9673
5, the,253,165,0.000549,6.9433
5, a,247,5576,1.1e-05,3.0092
5,",",13,2060,4e-05,4.3237
5, color,3295,12518,3e-06,1.6632
5, when,672,232,0.000414,6.6615
5, different,1027,663,0.000144,5.6054
5, people,952,15524,2e-06,1.2284
5, colors,9830,20265,1e-06,0.6045
6, it,352,17,0.004614,8.6549
6, of,273,1661,7.3e-05,4.5087
6, the,253,839,0.000153,5.2454
6, a,247,4595,2e-05,3.2256
6,",",13,6632,1.2e-05,2.6987
6, color,3295,21311,1e-06,0.4733
6, when,672,794,0.00016,5.2944
6, different,1027,4122,2.3e-05,3.37
6, people,952,21967,1e-06,0.3953
6, colors,9830,38630,0.0,-1.761
7, it,352,18,0.00432,9.0997
7, of,273,2432,2.7e-05,4.0412
7, the,253,292,0.000267,6.3161
7, a,247,8478,5e-06,2.3384
7,",",13,5755,9e-06,2.915
7, color,3295,31634,0.0,-0.7904
7, when,672,455,0.000168,5.8522
