layer,token,token_id,rank,prob,logit
0, a,247,14,0.002693,6.4488
0, an,271,99,0.000711,5.1176
0, software,3694,2289,6.9e-05,2.7891
0, used,908,2761,6e-05,2.64
0, the,253,23,0.001953,6.1276
0, any,667,12807,1.3e-05,1.0772
0, often,2223,27,0.001711,5.995
0, typically,5431,263,0.000368,4.4591
0, one,581,125,0.000613,4.9692
0, computer,4382,21201,6e-06,0.3262
1, a,247,4,0.00856,7.6613
1, an,271,31,0.001811,6.1081
1, software,3694,5798,2.9e-05,1.9891
1, used,908,275,0.000335,4.4193
1, the,253,14,0.003473,6.7592
1, any,667,6164,2.8e-05,1.9263
1, often,2223,407,0.000249,4.1254
1, typically,5431,753,0.000156,3.6568
1, one,581,17,0.002969,6.6025
1, computer,4382,26380,4e-06,-0.0908
2, a,247,3,0.012181,8.0196
2, an,271,21,0.003169,6.6732
2, software,3694,5395,3.1e-05,2.0533
2, used,908,375,0.000277,4.2359
2, the,253,28,0.002313,6.3581
2, any,667,12322,1.3e-05,1.1429
2, often,2223,188,0.000452,4.7247
2, typically,5431,331,0.000304,4.3284
2, one,581,18,0.003456,6.7597
2, computer,4382,15501,9e-06,0.8288
3, a,247,16,0.003707,7.1299
3, an,271,14,0.004729,7.3733
3, software,3694,4929,3.1e-05,2.3509
3, used,908,137,0.000709,5.4761
3, the,253,79,0.001095,5.9107
3, any,667,9586,1.5e-05,1.591
3, often,2223,11,0.005405,7.507
3, typically,5431,12,0.005047,7.4386
3, one,581,15,0.004151,7.243
3, computer,4382,5551,2.7e-05,2.2172
4, a,247,16,0.004768,7.3476
4, an,271,24,0.002822,6.8229
4, software,3694,8364,1.6e-05,1.6686
4, used,908,65,0.001284,6.0358
4, the,253,105,0.000846,5.6185
4, any,667,17535,6e-06,0.6729
4, often,2223,2,0.023317,8.9348
4, typically,5431,1,0.046972,9.6352
4, one,581,30,0.002613,6.746
4, computer,4382,18448,6e-06,0.5911
5, a,247,62,0.001369,6.145
5, an,271,43,0.00196,6.5039
5, software,3694,13083,9e-06,1.094
5, used,908,387,0.000248,4.437
5, the,253,221,0.000427,4.9809
5, any,667,22653,4e-06,0.203
5, often,2223,1,0.046208,9.6644
5, typically,5431,2,0.039625,9.5106
5, one,581,149,0.000587,5.2988
5, computer,4382,18927,5e-06,0.5244
6, a,247,43,0.002159,7.1582
6, an,271,38,0.002612,7.3488
6, software,3694,2980,2.8e-05,2.7977
6, used,908,59,0.001493,6.7893
6, the,253,71,0.00122,6.5872
6, any,667,10662,7e-06,1.404
6, often,2223,1,0.074181,10.6952
6, typically,5431,2,0.06695,10.5926
6, one,581,102,0.000828,6.1994
6, computer,4382,22924,2e-06,0.1856
