layer,token,token_id,rank,prob,logit
0, a,247,21,0.001984,6.0538
0, an,271,116,0.000593,4.8464
0, used,908,3534,4.9e-05,2.3558
0, typically,5431,350,0.000285,4.1145
0, known,1929,11,0.002851,6.4165
0, often,2223,39,0.001306,5.6356
0, one,581,90,0.000689,4.9967
0, generally,3839,408,0.000261,4.0263
0, provided,2530,1223,0.000113,3.1895
0, commonly,7744,1378,0.000103,3.0972
1, a,247,11,0.00294,6.4224
1, an,271,52,0.000991,5.3354
1, used,908,408,0.000254,3.972
1, typically,5431,721,0.000163,3.5278
1, known,1929,138,0.000544,4.7348
1, often,2223,187,0.000453,4.552
1, one,581,19,0.002411,6.2242
1, generally,3839,4289,4.3e-05,2.1912
1, provided,2530,5384,3.5e-05,1.9825
1, commonly,7744,6384,2.9e-05,1.8185
2, a,247,14,0.003176,6.4826
2, an,271,53,0.001051,5.3766
2, used,908,947,0.000139,3.3516
2, typically,5431,525,0.000218,3.803
2, known,1929,282,0.000328,4.2118
2, often,2223,201,0.000416,4.4508
2, one,581,8,0.004043,6.7241
2, generally,3839,2235,7.4e-05,2.7209
2, provided,2530,683,0.00018,3.6144
2, commonly,7744,5401,3.5e-05,1.9681
3, a,247,5,0.006001,7.4092
3, an,271,24,0.002361,6.4767
3, used,908,223,0.000443,4.8037
3, typically,5431,30,0.001939,6.2797
3, known,1929,67,0.001087,5.7004
3, often,2223,10,0.003914,6.9818
3, one,581,15,0.003096,6.7476
3, generally,3839,26,0.00203,6.3255
3, provided,2530,130,0.000628,5.1518
3, commonly,7744,310,0.000356,4.5847
4, a,247,14,0.006354,7.5478
4, an,271,19,0.003857,7.0487
4, used,908,146,0.000552,5.1042
4, typically,5431,4,0.017367,8.5533
4, known,1929,29,0.002768,6.7169
4, often,2223,1,0.019373,8.6626
4, one,581,17,0.00444,7.1895
4, generally,3839,15,0.00597,7.4855
4, provided,2530,91,0.000808,5.4853
4, commonly,7744,27,0.003141,6.8432
5, a,247,31,0.002956,7.0429
5, an,271,28,0.003311,7.1563
5, used,908,337,0.000241,4.5343
5, typically,5431,4,0.015564,8.7041
5, known,1929,33,0.002684,6.9466
5, often,2223,2,0.031067,9.3953
5, one,581,48,0.001741,6.5138
5, generally,3839,11,0.006822,7.8794
5, provided,2530,89,0.000989,5.9482
5, commonly,7744,24,0.003766,7.2852
6, a,247,33,0.002764,7.1763
6, an,271,47,0.001967,6.8365
6, used,908,76,0.001174,6.3202
6, typically,5431,6,0.020187,9.1648
6, known,1929,21,0.004703,7.708
6, often,2223,4,0.022878,9.29
6, one,581,61,0.001475,6.5487
6, generally,3839,9,0.012974,8.7228
6, provided,2530,120,0.000723,5.8355
6, commonly,7744,22,0.004703,7.708
7, a,247,36,0.00332,7.4107
7, an,271,105,0.00094,6.1491
7, used,908,78,0.001368,6.5241
7, typically,5431,3,0.024644,9.4154
7, known,1929,15,0.009727,8.4857
7, often,2223,1,0.04818,10.0858
7, one,581,108,0.000897,6.1019
7, generally,3839,7,0.014591,8.8913
7, provided,2530,76,0.001426,6.5657
7, commonly,7744,23,0.005256,7.8702
8, a,247,11,0.013807,9.3446
8, an,271,48,0.002269,7.5386
8, used,908,36,0.002917,7.7898
8, typically,5431,2,0.059154,10.7996
8, known,1929,5,0.03692,10.3281
8, often,2223,1,0.074244,11.0268
8, one,581,117,0.000739,6.4171
8, generally,3839,3,0.0552,10.7304
8, provided,2530,61,0.001864,7.3419
8, commonly,7744,16,0.008182,8.8213
9, a,247,2,0.123469,13.6216
9, an,271,13,0.012007,11.2911
9, used,908,14,0.008817,10.9823
9, typically,5431,1,0.170167,13.9424
9, known,1929,3,0.11363,13.5386
9, often,2223,5,0.065795,12.9922
9, one,581,31,0.002663,9.7851
9, generally,3839,9,0.029961,12.2055
9, provided,2530,42,0.001693,9.3321
9, commonly,7744,19,0.005102,10.4352
10, a,247,3,0.12581,14.6199
10, an,271,7,0.013652,12.399
10, used,908,11,0.009066,11.9897
10, typically,5431,2,0.216801,15.1641
10, known,1929,1,0.277917,15.4124
10, often,2223,4,0.082944,14.2033
10, one,581,14,0.003582,11.061
10, generally,3839,5,0.069591,14.0277
10, provided,2530,36,0.001335,10.0739
10, commonly,7744,9,0.009992,12.0869
11, a,247,1,0.341854,17.4371
11, an,271,5,0.058567,15.6728
11, used,908,6,0.039711,15.2843
11, typically,5431,2,0.226482,17.0254
11, known,1929,9,0.022393,14.7114
11, often,2223,3,0.085407,16.0501
11, one,581,10,0.006396,13.4583
11, generally,3839,7,0.037334,15.2226
11, provided,2530,23,0.00159,12.0667
11, commonly,7744,8,0.033437,15.1124
12, a,247,1,0.71967,19.3968
12, an,271,2,0.194716,18.0896
12, used,908,3,0.021081,15.8664
12, typically,5431,4,0.011131,15.2277
12, known,1929,6,0.005972,14.6051
12, often,2223,5,0.007557,14.8406
12, one,581,10,0.002358,13.6757
12, generally,3839,8,0.004384,14.2959
12, provided,2530,20,0.00052,12.1633
12, commonly,7744,9,0.003012,13.9207
13, a,247,1,0.744984,19.3973
13, an,271,2,0.172253,17.9329
13, used,908,3,0.020369,15.798
13, typically,5431,6,0.00472,14.3357
13, known,1929,8,0.0034,14.0076
13, often,2223,5,0.009239,15.0074
13, one,581,4,0.015155,15.5023
13, generally,3839,7,0.003848,14.1315
13, provided,2530,19,0.000419,11.9131
13, commonly,7744,10,0.001833,13.3899
14, a,247,1,0.709641,20.3011
14, an,271,2,0.244846,19.237
14, used,908,4,0.009117,15.9465
14, typically,5431,8,0.001353,14.0389
14, known,1929,6,0.00201,14.4346
14, often,2223,7,0.001359,14.0428
14, one,581,3,0.015237,16.4601
14, generally,3839,5,0.00246,14.6364
14, provided,2530,16,0.000249,12.3471
14, commonly,7744,9,0.000811,13.5269
15, a,247,1,0.393199,17.8004
15, an,271,2,0.151091,16.8439
15, used,908,3,0.114812,16.5693
15, typically,5431,4,0.026787,15.114
15, known,1929,5,0.021669,14.9019
15, often,2223,6,0.020748,14.8585
15, one,581,7,0.020407,14.8419
15, generally,3839,8,0.014532,14.5024
15, provided,2530,9,0.012592,14.3591
15, commonly,7744,10,0.011913,14.3037
