layer,token,token_id,rank,prob,logit
0, a,247,343,0.000178,3.1092
0, an,271,1592,8e-05,2.3046
0, software,3694,5577,3.7e-05,1.5276
0, used,908,762,0.000117,2.6891
0, the,253,2129,6.8e-05,2.1445
0, any,667,17719,1.3e-05,0.5055
0, typically,5431,165,0.000259,3.4869
0, computer,4382,35066,4e-06,-0.6077
0, one,581,2964,5.5e-05,1.9417
0, designed,4158,278,0.000197,3.212
1, a,247,1265,8.6e-05,2.3204
1, an,271,3901,4.5e-05,1.6808
1, software,3694,2741,5.6e-05,1.8949
1, used,908,2913,5.4e-05,1.8604
1, the,253,10366,2.3e-05,0.9817
1, any,667,25110,9e-06,0.0435
1, typically,5431,221,0.000203,3.178
1, computer,4382,25793,8e-06,0.003
1, one,581,1909,6.9e-05,2.1019
1, designed,4158,315,0.000171,3.0055
2, a,247,1445,8.4e-05,2.3044
2, an,271,1362,8.7e-05,2.3386
2, software,3694,7486,3e-05,1.2628
2, used,908,2257,6.5e-05,2.0475
2, the,253,14381,1.7e-05,0.7045
2, any,667,18855,1.3e-05,0.4206
2, typically,5431,185,0.000242,3.3596
2, computer,4382,30702,6e-06,-0.3056
2, one,581,2182,6.6e-05,2.0663
2, designed,4158,122,0.000315,3.6225
3, a,247,250,0.000256,3.4893
3, an,271,96,0.000408,3.9553
3, software,3694,2234,7e-05,2.1991
3, used,908,2774,6.2e-05,2.0651
3, the,253,5442,3.9e-05,1.6004
3, any,667,7184,3.1e-05,1.3848
3, typically,5431,36,0.000683,4.4702
3, computer,4382,29144,6e-06,-0.2187
3, one,581,2433,6.7e-05,2.1512
3, designed,4158,106,0.00038,3.8829
4, a,247,433,0.000183,3.168
4, an,271,138,0.000342,3.7906
4, software,3694,983,0.000115,2.7031
4, used,908,1853,8e-05,2.3422
4, the,253,10418,2.2e-05,1.0666
4, any,667,7111,3.1e-05,1.3948
4, typically,5431,23,0.0009,4.7578
4, computer,4382,29924,6e-06,-0.2774
4, one,581,5549,3.8e-05,1.6017
4, designed,4158,95,0.000409,3.9693
5, a,247,150,0.000376,3.9764
5, an,271,143,0.000384,3.9971
5, software,3694,523,0.000179,3.2326
5, used,908,47,0.000744,4.6583
5, the,253,4462,4.5e-05,1.8528
5, any,667,1898,8.4e-05,2.4816
5, typically,5431,5,0.003442,6.1906
5, computer,4382,14608,1.5e-05,0.7704
5, one,581,2150,7.7e-05,2.3941
5, designed,4158,34,0.000887,4.835
6, a,247,486,0.000185,3.2176
6, an,271,294,0.000247,3.5037
6, software,3694,1260,0.000106,2.6628
6, used,908,117,0.000407,4.0047
6, the,253,8092,2.8e-05,1.3376
6, any,667,3405,5.6e-05,2.0186
6, typically,5431,6,0.002799,5.9332
6, computer,4382,18194,1.2e-05,0.4911
6, one,581,7682,3e-05,1.3823
6, designed,4158,29,0.000917,4.8166
7, a,247,189,0.000335,3.898
7, an,271,91,0.000484,4.2674
7, software,3694,2888,6.1e-05,2.1907
7, used,908,24,0.001157,5.1388
7, the,253,1177,0.000112,2.8057
7, any,667,577,0.000173,3.2382
7, typically,5431,5,0.004406,6.4759
7, computer,4382,10255,2.2e-05,1.1596
7, one,581,7334,2.9e-05,1.4669
7, designed,4158,37,0.000905,4.8931
8, a,247,28,0.00215,6.2763
8, an,271,25,0.002264,6.3279
8, software,3694,2095,6.8e-05,2.8207
8, used,908,17,0.003242,6.6869
8, the,253,142,0.000603,5.005
8, any,667,244,0.000385,4.5565
8, typically,5431,6,0.007067,7.4662
8, computer,4382,4133,3.7e-05,2.2083
8, one,581,1288,0.000102,3.2253
8, designed,4158,46,0.001314,5.7835
9, a,247,26,0.002922,6.6346
9, an,271,35,0.002243,6.3702
9, software,3694,691,0.000166,3.7644
9, used,908,50,0.001454,5.9365
9, the,253,177,0.00053,4.9278
9, any,667,284,0.000349,4.5097
9, typically,5431,5,0.013223,8.1443
9, computer,4382,1783,7.5e-05,2.9781
9, one,581,1046,0.000118,3.4283
9, designed,4158,55,0.001391,5.8922
10, a,247,19,0.003983,7.0842
10, an,271,16,0.004413,7.1866
10, software,3694,257,0.00039,4.7605
10, used,908,20,0.003888,7.06
10, the,253,83,0.001006,5.7083
10, any,667,253,0.000392,4.7643
10, typically,5431,3,0.027778,9.0263
10, computer,4382,573,0.000195,4.0665
10, one,581,621,0.000181,3.9951
10, designed,4158,61,0.001243,5.9193
11, a,247,2,0.017162,8.8598
11, an,271,4,0.014438,8.687
11, software,3694,726,0.000164,4.2077
11, used,908,17,0.005035,7.6335
11, the,253,23,0.003821,7.3577
11, any,667,70,0.001505,6.4258
11, typically,5431,6,0.01311,8.5905
11, computer,4382,657,0.00018,4.3026
11, one,581,90,0.00113,6.1395
11, designed,4158,130,0.000787,5.7771
12, a,247,2,0.039341,10.1103
12, an,271,3,0.027984,9.7697
12, software,3694,451,0.00024,5.0098
12, used,908,11,0.009377,8.6763
12, the,253,20,0.006429,8.299
12, any,667,54,0.00194,7.1007
12, typically,5431,8,0.0121,8.9313
12, computer,4382,239,0.000464,5.6702
12, one,581,58,0.001825,7.0398
12, designed,4158,341,0.000337,5.3511
13, a,247,2,0.052185,10.554
13, an,271,1,0.066834,10.8014
13, software,3694,189,0.000568,6.0338
13, used,908,4,0.020278,9.6087
13, the,253,12,0.008616,8.7528
13, any,667,47,0.002081,7.3318
13, typically,5431,5,0.015976,9.3702
13, computer,4382,154,0.00074,6.2983
13, one,581,32,0.003003,7.6987
13, designed,4158,476,0.000217,5.0727
14, a,247,1,0.05943,10.9174
14, an,271,2,0.056306,10.8634
14, software,3694,139,0.000837,6.6548
14, used,908,4,0.044087,10.6187
14, the,253,13,0.007601,8.8608
14, any,667,31,0.003949,8.2061
14, typically,5431,5,0.027609,10.1507
14, computer,4382,108,0.001041,6.8728
14, one,581,26,0.00438,8.3096
14, designed,4158,169,0.000651,6.4035
15, a,247,1,0.140681,12.4649
15, an,271,2,0.103075,12.1539
15, software,3694,128,0.000809,7.3067
15, used,908,3,0.024568,10.7199
15, the,253,5,0.02107,10.5663
15, any,667,25,0.005078,9.1433
15, typically,5431,11,0.010655,9.8845
15, computer,4382,157,0.000621,7.042
15, one,581,12,0.010349,9.8554
15, designed,4158,292,0.000323,6.3895
16, a,247,1,0.212918,12.7782
16, an,271,2,0.187681,12.652
16, software,3694,84,0.000941,7.3566
16, used,908,3,0.026971,10.712
16, the,253,4,0.023356,10.5681
16, any,667,17,0.00551,9.1239
16, typically,5431,6,0.009747,9.6942
16, computer,4382,179,0.000422,6.5537
16, one,581,8,0.00833,9.5372
16, designed,4158,162,0.000462,6.6461
17, a,247,1,0.325267,14.1145
17, an,271,2,0.194121,13.5984
17, software,3694,144,0.00041,7.4378
17, used,908,5,0.016153,11.112
17, the,253,3,0.035517,11.8999
17, any,667,14,0.005295,9.9967
17, typically,5431,19,0.004389,9.809
17, computer,4382,321,0.000152,6.4484
17, one,581,4,0.019416,11.296
17, designed,4158,203,0.000266,7.0046
18, a,247,1,0.357589,14.4721
18, an,271,2,0.217251,13.9738
18, software,3694,148,0.000345,7.5285
18, used,908,4,0.021371,11.6548
18, the,253,3,0.029703,11.984
18, any,667,11,0.00533,10.2662
18, typically,5431,13,0.005156,10.2329
18, computer,4382,366,0.000112,6.4059
18, one,581,7,0.011868,11.0666
18, designed,4158,197,0.000243,7.1769
19, a,247,1,0.453509,14.7706
19, an,271,2,0.215946,14.0286
19, software,3694,149,0.000287,7.4039
19, used,908,7,0.008724,10.8197
19, the,253,3,0.029171,12.0267
19, any,667,11,0.004458,10.1483
19, typically,5431,18,0.002674,9.637
19, computer,4382,300,0.000115,6.4901
19, one,581,4,0.01343,11.2511
19, designed,4158,187,0.000224,7.1552
20, a,247,1,0.478901,15.137
20, an,271,2,0.294805,14.6518
20, software,3694,57,0.000592,8.4414
20, used,908,5,0.006216,10.7926
20, the,253,3,0.018872,11.9032
20, any,667,6,0.004981,10.5712
20, typically,5431,18,0.001629,9.4537
20, computer,4382,118,0.000274,7.6712
20, one,581,4,0.013628,11.5776
20, designed,4158,143,0.000234,7.5121
21, a,247,1,0.561027,15.9573
21, an,271,2,0.3042,15.3452
21, software,3694,22,0.000754,9.3452
21, used,908,5,0.004098,11.0381
21, the,253,3,0.013708,12.2455
21, any,667,7,0.003152,10.7757
21, typically,5431,23,0.000737,9.3219
21, computer,4382,72,0.000281,8.3595
21, one,581,4,0.006259,11.4616
21, designed,4158,126,0.000165,7.827
22, a,247,1,0.584864,16.3638
22, an,271,2,0.317521,15.7529
22, software,3694,10,0.001315,10.2666
22, used,908,5,0.003977,11.3729
22, the,253,3,0.008676,12.1529
22, any,667,6,0.002082,10.7259
22, typically,5431,28,0.00044,9.1719
22, computer,4382,23,0.000508,9.3158
22, one,581,4,0.00569,11.731
22, designed,4158,92,0.000166,8.1964
23, a,247,1,0.605906,16.6274
23, an,271,2,0.313666,15.969
23, software,3694,6,0.002336,11.0692
23, used,908,5,0.003768,11.5471
23, the,253,3,0.00748,12.2329
23, any,667,7,0.001449,10.5915
23, typically,5431,19,0.000516,9.5594
23, computer,4382,22,0.000493,9.5127
23, one,581,4,0.004561,11.7382
23, designed,4158,57,0.000207,8.6471
24, a,247,1,0.632345,17.4333
24, an,271,2,0.314304,16.7342
24, software,3694,6,0.001716,11.5239
24, used,908,4,0.003528,12.2445
24, the,253,3,0.005424,12.6747
24, any,667,7,0.001327,11.2666
24, typically,5431,27,0.000304,9.7942
24, computer,4382,17,0.000403,10.0761
24, one,581,5,0.002386,11.8535
24, designed,4158,44,0.00019,9.3217
25, a,247,1,0.758856,19.0423
25, an,271,2,0.218102,17.7954
25, software,3694,6,0.00084,12.2356
25, used,908,5,0.001382,12.7341
25, the,253,3,0.003057,13.528
25, any,667,7,0.000677,12.0204
25, typically,5431,22,0.000158,10.5648
25, computer,4382,29,0.000127,10.3481
25, one,581,4,0.001511,12.823
25, designed,4158,57,5.7e-05,9.5531
26, a,247,1,0.828874,19.9096
26, an,271,2,0.152595,18.2173
26, software,3694,6,0.000717,12.8573
26, used,908,5,0.001272,13.4305
26, the,253,3,0.002567,14.1322
26, any,667,7,0.000633,12.7328
26, typically,5431,17,0.000139,11.2193
26, computer,4382,33,9.9e-05,10.8782
26, one,581,4,0.001301,13.453
26, designed,4158,98,2.6e-05,9.5584
27, a,247,1,0.849777,20.9552
27, an,271,2,0.141321,19.1613
27, software,3694,7,0.000346,13.1477
27, used,908,4,0.00063,13.749
27, the,253,3,0.001378,14.5309
27, any,667,5,0.000503,13.5227
27, typically,5431,21,6.5e-05,11.4737
27, computer,4382,32,4.2e-05,11.0325
27, one,581,6,0.00049,13.4974
27, designed,4158,77,1.6e-05,10.0843
28, a,247,1,0.853998,20.8366
28, an,271,2,0.131019,18.962
28, software,3694,8,0.000412,13.2001
28, used,908,5,0.000863,13.9395
28, the,253,3,0.00262,15.0498
28, any,667,6,0.000706,13.739
28, typically,5431,30,7.8e-05,11.5303
28, computer,4382,28,8e-05,11.5614
28, one,581,4,0.001094,14.1765
28, designed,4158,69,3.3e-05,10.6788
29, a,247,1,0.806006,20.5558
29, an,271,2,0.17717,19.0408
29, software,3694,7,0.000769,13.601
29, used,908,4,0.001274,14.1057
29, the,253,3,0.002961,14.9493
29, any,667,6,0.000781,13.6163
29, typically,5431,27,9.6e-05,11.5183
29, computer,4382,20,0.000114,11.6882
29, one,581,5,0.001088,13.9477
29, designed,4158,43,6.2e-05,11.0791
30, a,247,1,0.708522,18.1648
30, an,271,2,0.209278,16.9453
30, software,3694,4,0.007054,13.5552
30, used,908,5,0.006007,13.3946
30, the,253,3,0.008677,13.7623
30, any,667,7,0.003599,12.8823
30, typically,5431,10,0.001023,11.6246
30, computer,4382,13,0.000884,11.4786
30, one,581,6,0.005213,13.2528
30, designed,4158,14,0.000859,11.45
31, a,247,1,0.6526,19.3518
31, an,271,2,0.154703,17.9124
31, software,3694,3,0.089616,17.3664
31, used,908,4,0.01834,15.78
31, the,253,5,0.006503,14.7432
31, any,667,6,0.004906,14.4614
31, typically,5431,7,0.003558,14.1401
31, computer,4382,8,0.003478,14.1173
31, one,581,9,0.003166,14.0234
31, designed,4158,10,0.002856,13.9202
