layer,token,token_id,rank,prob,logit
0, a,247,589,0.000136,2.8257
0, used,908,960,0.000105,2.5638
0, an,271,3139,5.4e-05,1.9024
0, known,1929,2315,6.5e-05,2.0809
0, provided,2530,1642,7.8e-05,2.2739
0, described,2529,9837,2.4e-05,1.0754
0, commonly,7744,1226,9.2e-05,2.4351
0, disclosed,10557,11107,2.1e-05,0.9689
0, often,2223,16,0.001138,4.9509
0, generally,3839,310,0.000186,3.14
1, a,247,1460,8.3e-05,2.261
1, used,908,1812,7.3e-05,2.1381
1, an,271,6686,3.2e-05,1.3222
1, known,1929,950,0.000103,2.4837
1, provided,2530,2284,6.4e-05,2.0087
1, described,2529,8511,2.7e-05,1.1386
1, commonly,7744,1071,9.7e-05,2.4223
1, disclosed,10557,8859,2.6e-05,1.1087
1, often,2223,24,0.00073,4.438
1, generally,3839,792,0.000113,2.5719
2, a,247,3169,5.4e-05,1.8349
2, used,908,2174,6.7e-05,2.0568
2, an,271,3055,5.5e-05,1.8547
2, known,1929,961,0.000107,2.5227
2, provided,2530,1042,0.000102,2.4679
2, described,2529,4835,4.1e-05,1.5617
2, commonly,7744,911,0.00011,2.5516
2, disclosed,10557,11255,2.2e-05,0.9232
2, often,2223,31,0.000703,4.403
2, generally,3839,848,0.000114,2.5873
3, a,247,438,0.000182,3.1287
3, used,908,1174,0.000105,2.5799
3, an,271,389,0.000193,3.1869
3, known,1929,868,0.000125,2.7562
3, provided,2530,2910,6.1e-05,2.0301
3, described,2529,2365,6.9e-05,2.1557
3, commonly,7744,315,0.000222,3.327
3, disclosed,10557,19079,1.2e-05,0.4206
3, often,2223,8,0.001904,5.477
3, generally,3839,317,0.000221,3.3234
4, a,247,695,0.000143,2.8985
4, used,908,1262,0.000103,2.5667
4, an,271,663,0.000147,2.9266
4, known,1929,1763,8.5e-05,2.3734
4, provided,2530,258,0.000246,3.4379
4, described,2529,1495,9.4e-05,2.4765
4, commonly,7744,106,0.000384,3.8851
4, disclosed,10557,12623,1.9e-05,0.8909
4, often,2223,7,0.002811,5.8753
4, generally,3839,44,0.000642,4.399
5, a,247,1058,0.000117,2.7004
5, used,908,83,0.000486,4.1244
5, an,271,1198,0.000108,2.624
5, known,1929,162,0.000329,3.7342
5, provided,2530,26,0.000911,4.7525
5, described,2529,425,0.000194,3.2034
5, commonly,7744,77,0.000501,4.1553
5, disclosed,10557,2037,7.8e-05,2.2957
5, often,2223,4,0.003747,6.1668
5, generally,3839,15,0.001397,5.18
6, a,247,342,0.000232,3.456
6, used,908,70,0.000584,4.381
6, an,271,357,0.000227,3.4344
6, known,1929,207,0.000308,3.7415
6, provided,2530,15,0.0012,5.1008
6, described,2529,115,0.000427,4.0674
6, commonly,7744,28,0.000912,4.8266
6, disclosed,10557,213,0.000301,3.7166
6, often,2223,5,0.002969,6.0068
6, generally,3839,4,0.003217,6.0869
7, a,247,98,0.000563,4.473
7, used,908,22,0.001377,5.3674
7, an,271,53,0.000748,4.7564
7, known,1929,132,0.000446,4.239
7, provided,2530,20,0.001465,5.4291
7, described,2529,47,0.000837,4.8697
7, commonly,7744,11,0.001952,5.7159
7, disclosed,10557,90,0.00058,4.503
7, often,2223,4,0.010837,7.4302
7, generally,3839,3,0.011519,7.4911
8, a,247,18,0.003274,6.6744
8, used,908,8,0.005072,7.1123
8, an,271,23,0.002621,6.4523
8, known,1929,106,0.000766,5.2221
8, provided,2530,27,0.002436,6.3788
8, described,2529,25,0.002489,6.4004
8, commonly,7744,14,0.003779,6.8181
8, disclosed,10557,55,0.001283,5.7377
8, often,2223,3,0.018543,8.4086
8, generally,3839,4,0.016111,8.268
9, a,247,12,0.005544,7.4177
9, used,908,7,0.007622,7.7361
9, an,271,19,0.00366,7.0026
9, known,1929,184,0.000498,5.0078
9, provided,2530,23,0.003328,6.9074
9, described,2529,31,0.002728,6.7088
9, commonly,7744,14,0.00486,7.2862
9, disclosed,10557,91,0.000904,5.6044
9, often,2223,3,0.019252,8.6626
9, generally,3839,4,0.017232,8.5518
10, a,247,10,0.008144,7.9841
10, used,908,5,0.020152,8.8902
10, an,271,12,0.006896,7.8178
10, known,1929,82,0.001052,5.9378
10, provided,2530,13,0.006478,7.7552
10, described,2529,35,0.002093,6.6257
10, commonly,7744,9,0.008854,8.0677
10, disclosed,10557,58,0.001512,6.3001
10, often,2223,6,0.018668,8.8136
10, generally,3839,2,0.040131,9.579
11, a,247,4,0.028891,9.6121
11, used,908,8,0.016108,9.0279
11, an,271,5,0.022141,9.346
11, known,1929,40,0.002224,7.048
11, provided,2530,12,0.006457,8.1138
11, described,2529,52,0.001731,6.7973
11, commonly,7744,10,0.007802,8.3029
11, disclosed,10557,35,0.002676,7.2327
11, often,2223,6,0.018439,9.163
11, generally,3839,1,0.064813,10.42
12, a,247,2,0.049508,10.459
12, used,908,4,0.028559,9.9089
12, an,271,3,0.036601,10.157
12, known,1929,38,0.003061,7.6755
12, provided,2530,23,0.00472,8.1086
12, described,2529,53,0.002006,7.2528
12, commonly,7744,11,0.010103,8.8697
12, disclosed,10557,62,0.001845,7.1694
12, often,2223,7,0.019014,9.502
12, generally,3839,1,0.063032,10.7005
13, a,247,1,0.059202,10.7572
13, used,908,4,0.050497,10.5982
13, an,271,2,0.051455,10.617
13, known,1929,14,0.007872,8.7396
13, provided,2530,24,0.004853,8.2559
13, described,2529,42,0.002812,7.7102
13, commonly,7744,8,0.013483,9.2777
13, disclosed,10557,57,0.001903,7.3194
13, often,2223,6,0.015567,9.4214
13, generally,3839,3,0.051055,10.6091
14, a,247,2,0.089774,11.9506
