compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
oxygen_saturation,0,0,0.2191,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,1,0.6777,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,2,0.0,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,3,0.456,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,4,0.0209,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,5,0.7593,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,6,0.011,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,0,7,0.0286,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,1,0,0.5917,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,1,1,0.0327,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,1,2,0.9691,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
oxygen_saturation,1,3,0.7341,oxygen,saturation,The oxygen saturation dropped below normal levels,"['<|endoftext|>', 'The', ' oxygen', ' saturation', ' dropped', ' below', ' normal', ' levels']",2,3,medical,pythia-1b
