token_id,b_U
0,0.7760114073753357
1,-0.015218883752822876
2,0.7588850855827332
3,0.8816182613372803
4,0.44088029861450195
5,0.5674364566802979
6,0.5150240063667297
7,0.5814799666404724
8,0.844491720199585
9,1.0092380046844482
10,0.8347443342208862
11,0.9091354012489319
12,0.7114303708076477
13,1.567526936531067
14,1.4519516229629517
15,1.4330774545669556
16,1.1537271738052368
17,0.6870607137680054
18,0.8778062462806702
19,0.8133105039596558
20,0.7356054782867432
21,0.6793015599250793
22,0.6524203419685364
23,0.5951846837997437
24,0.637111246585846
25,0.6086544394493103
26,0.587989330291748
27,1.0278522968292236
28,1.0430307388305664
29,0.5114310383796692
30,0.6496294736862183
31,0.5181238651275635
32,0.7784503698348999
33,0.4523991048336029
34,0.6935216784477234
35,0.7262988090515137
36,0.6991797089576721
37,0.6583247780799866
38,0.6249619722366333
39,0.6918745040893555
40,0.6907190084457397
41,0.6565259695053101
42,0.6375137567520142
43,0.6502310633659363
44,0.6234701871871948
45,0.6785504817962646
46,0.7423828840255737
47,0.6793719530105591
48,0.5681028366088867
49,0.6911404728889465
50,0.4331102669239044
51,0.6709636449813843
52,0.7234537601470947
53,0.6725424528121948
54,0.572719931602478
55,0.6390700340270996
56,0.6706361770629883
57,0.5113387107849121
58,0.5084062814712524
59,0.4551059603691101
60,0.8861362338066101
61,0.8201356530189514
62,0.6154925227165222
63,0.6578183770179749
64,1.0017963647842407
65,0.4971015751361847
66,0.7150552272796631
67,0.7349777221679688
68,0.7372994422912598
69,0.6405556201934814
70,0.5640735030174255
71,0.6983948945999146
72,0.662562370300293
73,0.6719868779182434
74,0.6981235146522522
75,0.6692604422569275
76,0.60374516248703
77,0.7435851097106934
78,0.6998240947723389
79,0.7026249170303345
80,0.5815798044204712
81,0.7065122127532959
82,0.4304902255535126
83,0.6006869077682495
84,0.7514420747756958
85,0.6239748001098633
86,0.6138477921485901
87,0.6794827580451965
88,0.6978129148483276
89,0.6091629266738892
90,0.6315937042236328
91,0.5758542418479919
92,0.5746768712997437
93,0.5350742340087891
94,0.5957827568054199
95,0.6125660538673401
96,-0.0009830892086029053
97,-0.04717820882797241
98,-0.02373218536376953
99,0.03546327352523804
100,-0.008313804864883423
101,-0.049933165311813354
102,-0.016762882471084595
103,0.05999332666397095
104,-0.01843017339706421
105,-0.008415311574935913
106,-0.06321829557418823
107,0.032440751791000366
108,-0.08926209807395935
109,0.04715055227279663
110,0.03250578045845032
111,0.08075770735740662
112,0.04527220129966736
113,-0.05054593086242676
114,0.013389945030212402
115,0.04391288757324219
116,0.04407179355621338
117,-0.035244137048721313
118,0.035008370876312256
119,-0.00997614860534668
120,-0.06832540035247803
