compound,layer,head,binding_score,attention_weight,ov_write_norm,weighted_ov_norm,relative_weighted_ov_norm,target_residual_norm,word1,word2,prompt,prompt_condition,tokens,word1_idx,word2_idx,domain,family,model
screen_reader,0,0,0.13436786830425262,0.13436786830425262,0.9334307909011841,0.1254231035709381,0.031107064336538315,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,1,0.22621838748455048,0.22621838748455048,0.9269869327545166,0.20970149338245392,0.05200953781604767,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,2,0.021787624806165695,0.021787624806165695,1.295663833618164,0.02822943776845932,0.007001380901783705,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,3,0.06039809063076973,0.06039809063076973,0.7670035362243652,0.046325549483299255,0.011489524506032467,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,4,0.15175095200538635,0.15175095200538635,1.0698034763336182,0.16234369575977325,0.04026399925351143,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,5,0.049245357513427734,0.049245357513427734,1.3665051460266113,0.06729403138160706,0.01669006422162056,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,6,0.06384444981813431,0.06384444981813431,0.8409797549247742,0.053691890090703964,0.0133165018633008,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,7,0.09019656479358673,0.09019656479358673,1.5805909633636475,0.14256387948989868,0.03535826876759529,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,8,0.12969623506069183,0.12969623506069183,1.4617682695388794,0.1895858347415924,0.04702051356434822,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
screen_reader,0,9,0.11814112961292267,0.11814112961292267,1.9248692989349365,0.22740623354911804,0.056400615721940994,4.031981468200684,screen,reader,A screen reader is,natural,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,gpt2,gpt2-medium
