token_id,b_U
0,7.126129150390625
1,-248.36363220214844
2,7.158294677734375
3,7.41265869140625
4,5.97320556640625
5,5.945220947265625
6,6.4521484375
7,6.549285888671875
8,7.326019287109375
9,7.2744140625
10,7.364105224609375
11,7.148529052734375
12,6.800750732421875
13,8.61590576171875
14,8.383453369140625
15,8.566375732421875
16,7.75994873046875
17,5.877593994140625
18,7.1402587890625
19,6.770111083984375
20,6.48175048828125
21,6.230316162109375
22,6.200592041015625
23,6.030914306640625
24,6.034942626953125
25,6.035858154296875
26,5.723968505859375
27,7.881378173828125
28,7.665679931640625
29,6.10528564453125
30,6.378143310546875
31,6.207366943359375
32,7.265380859375
33,6.017059326171875
34,6.261322021484375
35,6.118438720703125
36,6.07562255859375
37,6.045989990234375
38,5.885406494140625
39,5.916412353515625
40,5.749237060546875
41,6.0579833984375
42,6.07769775390625
43,5.691741943359375
44,5.8243408203125
45,6.020294189453125
46,6.10888671875
47,5.94830322265625
48,5.45208740234375
49,5.786468505859375
50,5.22442626953125
51,5.83319091796875
52,6.20587158203125
53,5.918701171875
54,5.324951171875
55,5.760772705078125
56,5.758941650390625
57,5.476348876953125
58,5.227783203125
59,5.214569091796875
60,7.01336669921875
61,6.71917724609375
62,6.704010009765625
63,6.33245849609375
64,7.199462890625
65,6.042999267578125
66,7.028778076171875
67,6.532928466796875
68,6.403717041015625
69,6.44952392578125
70,6.982940673828125
71,6.542694091796875
72,6.33270263671875
73,6.751983642578125
74,6.43212890625
75,6.034149169921875
76,6.14569091796875
77,6.682159423828125
78,6.5328369140625
79,6.8538818359375
80,6.58050537109375
81,6.3726806640625
82,5.399932861328125
83,6.3719482421875
84,7.285491943359375
85,6.592254638671875
86,5.87872314453125
87,6.141082763671875
88,6.288665771484375
89,6.223785400390625
90,6.597625732421875
91,6.18548583984375
92,5.482421875
93,6.15399169921875
94,5.061981201171875
95,6.440582275390625
96,-231.25283813476562
97,-230.93287658691406
98,-230.50994873046875
99,-231.40521240234375
100,-232.228515625
101,-230.5215606689453
102,-231.2442169189453
103,-230.43545532226562
104,-230.85113525390625
105,-231.1773681640625
106,-231.35894775390625
107,-231.5562286376953
108,-231.42916870117188
109,-232.17372131347656
110,-231.9197540283203
111,-230.32913208007812
112,-231.07183837890625
113,-231.4054412841797
114,-231.07928466796875
115,-230.2010498046875
116,-231.57626342773438
117,-231.20950317382812
118,-230.9345703125
119,-230.64601135253906
120,-231.82826232910156
121,-232.41831970214844
122,-232.4469757080078
123,-231.36007690429688
124,-230.7042694091797
125,-230.93724060058594
126,-248.34942626953125
127,5.229156494140625
128,4.23333740234375
129,4.15057373046875
130,1.6696624755859375
131,2.775421142578125
132,2.6672210693359375
133,3.03204345703125
134,4.995208740234375
135,5.086822509765625
136,3.591156005859375
137,1.4031982421875
138,3.626556396484375
139,1.7041015625
140,1.97613525390625
141,-41.29150390625
142,-48.498626708984375
143,1.150543212890625
144,-38.552642822265625
145,-106.83721923828125
146,-95.45379638671875
147,-59.76396179199219
148,-100.24417114257812
149,-115.54832458496094
150,-118.76905822753906
151,-117.74287414550781
152,-51.29551696777344
153,-68.18124389648438
154,-78.03166198730469
155,-23.250030517578125
156,-118.54501342773438
157,2.62640380859375
158,5.518798828125
159,2.34783935546875
160,-74.0753173828125
161,-68.55514526367188
162,-65.70758056640625
163,-67.11920166015625
164,-64.60026550292969
165,-60.52497863769531
166,-54.40690612792969
167,-61.390380859375
168,-61.120208740234375
169,-64.91354370117188
170,3.2341461181640625
171,5.01171875
172,1.72259521484375
173,-163.18614196777344
174,-175.62379455566406
175,-0.590576171875
176,1.378936767578125
177,1.5213623046875
178,4.839111328125
179,1.5391693115234375
180,2.5889434814453125
181,0.01251220703125
182,-0.2177886962890625
183,0.05413818359375
184,1.07159423828125
185,2.4881134033203125
186,6.19061279296875
187,8.68524169921875
188,0.54412841796875
189,3.749053955078125
190,6.586151123046875
191,-0.6953582763671875
192,3.262786865234375
193,1.30950927734375
194,2.07159423828125
195,-0.07196044921875
196,-0.999847412109375
197,0.2398681640625
198,-0.1256103515625
199,-0.349822998046875
200,-0.348114013671875
201,0.090087890625
202,-0.472320556640625
203,-0.7950286865234375
204,0.574127197265625
205,0.742767333984375
206,1.434783935546875
207,0.3923187255859375
208,-1.9192352294921875
209,7.370941162109375
210,2.94573974609375
211,-230.3857879638672
212,-230.77639770507812
213,-231.94497680664062
214,-231.20484924316406
215,-231.11038208007812
216,-231.25584411621094
217,-230.92315673828125
218,-230.2758331298828
219,-232.00413513183594
220,-231.27574157714844
221,-231.18443298339844
222,-230.9832000732422
223,-231.22250366210938
224,-230.42501831054688
225,-231.65342712402344
226,-232.6229705810547
227,-231.7354736328125
228,-231.4520721435547
229,-231.5123748779297
230,-231.0641326904297
231,-230.92262268066406
232,-230.83468627929688
233,-231.7393798828125
234,-231.5062713623047
235,-230.75682067871094
236,-231.04910278320312
237,-230.8599853515625
238,-230.09652709960938
239,-229.78182983398438
240,-231.30517578125
241,-230.67617797851562
242,-231.26727294921875
243,-230.3641357421875
244,-231.5368194580078
245,3.521453857421875
246,7.20684814453125
247,8.126434326171875
248,5.6595458984375
249,6.8055419921875
250,6.120880126953125
251,6.18768310546875
252,2.91839599609375
253,8.154693603515625
254,6.49169921875
255,6.201080322265625
256,7.207489013671875
257,6.28399658203125
258,6.816070556640625
259,7.1341552734375
260,7.09100341796875
261,6.498748779296875
262,6.0069580078125
263,6.298126220703125
264,6.825958251953125
265,6.526519775390625
266,6.05877685546875
267,6.415679931640625
268,7.36260986328125
269,7.244049072265625
270,7.00433349609375
271,7.49114990234375
272,6.8837890625
273,8.14739990234375
274,5.903900146484375
275,8.365814208984375
276,5.22369384765625
277,7.1568603515625
278,7.02117919921875
279,5.553436279296875
280,5.81451416015625
281,8.195526123046875
282,6.145965576171875
283,7.132568359375
284,6.068603515625
285,8.480010986328125
286,-98.27316284179688
287,5.58514404296875
288,7.166900634765625
289,6.819732666015625
290,5.415252685546875
291,4.859954833984375
292,5.853485107421875
293,5.678192138671875
294,7.00323486328125
295,7.326324462890625
296,6.407684326171875
297,5.315673828125
298,7.069976806640625
299,7.12274169921875
300,5.56768798828125
301,5.609405517578125
302,5.546630859375
303,5.795867919921875
304,5.25494384765625
305,7.122406005859375
306,5.81134033203125
307,4.774383544921875
308,7.207794189453125
309,7.61572265625
310,7.705963134765625
311,5.27392578125
312,5.79473876953125
313,8.22210693359375
314,6.70892333984375
315,5.69964599609375
316,6.028472900390625
317,5.480072021484375
318,5.889404296875
319,5.508056640625
320,7.181640625
321,5.472137451171875
322,7.233001708984375
323,7.969146728515625
324,5.499755859375
325,5.944122314453125
326,8.087921142578125
327,7.98309326171875
328,5.485992431640625
329,7.4449462890625
330,7.333709716796875
331,6.736297607421875
332,5.850494384765625
333,5.4661865234375
334,4.511810302734375
335,5.024993896484375
336,5.770660400390625
337,7.594970703125
338,5.60479736328125
339,6.2066650390625
340,6.785308837890625
341,2.92669677734375
342,7.939178466796875
343,5.40753173828125
344,7.0223388671875
345,6.537811279296875
346,7.657257080078125
347,7.988037109375
348,5.923431396484375
349,-248.33755493164062
350,5.993927001953125
351,5.345062255859375
352,7.529937744140625
353,7.385162353515625
354,6.654388427734375
355,6.508514404296875
356,4.964202880859375
357,5.105682373046875
358,5.964996337890625
359,7.042724609375
360,5.702178955078125
361,5.540008544921875
362,7.09173583984375
363,5.072418212890625
364,6.453765869140625
365,5.658203125
366,5.635406494140625
367,7.206634521484375
368,7.539642333984375
369,7.377410888671875
370,7.112396240234375
371,5.619415283203125
372,7.12469482421875
373,5.946929931640625
374,7.389984130859375
375,5.636688232421875
376,5.752044677734375
377,5.290863037109375
378,7.285003662109375
379,5.71380615234375
380,7.58837890625
381,4.62896728515625
382,5.881011962890625
383,5.933563232421875
384,5.10968017578125
385,7.000152587890625
386,5.68707275390625
387,8.068511962890625
388,7.31951904296875
389,6.4080810546875
390,7.90985107421875
391,7.00579833984375
392,4.570587158203125
393,6.693603515625
394,6.274658203125
395,6.45849609375
396,6.672576904296875
397,2.7297821044921875
398,5.9715576171875
399,7.348388671875
400,5.11090087890625
401,7.182891845703125
402,6.3997802734375
403,7.378509521484375
404,4.76611328125
405,5.632568359375
406,5.182830810546875
407,7.752349853515625
408,4.98114013671875
409,4.52056884765625
410,4.732452392578125
411,7.23614501953125
412,5.48284912109375
413,5.59747314453125
414,6.048492431640625
415,3.781707763671875
416,7.2864990234375
417,7.524749755859375
418,7.253692626953125
419,6.50042724609375
420,5.651153564453125
421,3.77471923828125
422,5.551910400390625
423,5.40301513671875
424,6.498260498046875
425,6.4520263671875
426,6.888641357421875
427,7.397613525390625
428,7.694549560546875
429,5.4378662109375
430,4.335784912109375
431,5.18902587890625
432,8.001861572265625
433,5.609619140625
434,7.409820556640625
435,5.183135986328125
436,7.570709228515625
437,4.956787109375
438,4.514739990234375
439,6.429656982421875
440,7.248199462890625
441,6.68096923828125
442,5.702362060546875
443,7.216583251953125
444,7.21875
445,5.23602294921875
446,5.832000732421875
447,5.705780029296875
448,6.7186279296875
449,7.070281982421875
450,2.37933349609375
451,5.666107177734375
452,7.22369384765625
453,5.523406982421875
454,4.685150146484375
455,5.700958251953125
456,5.53631591796875
457,7.13330078125
458,6.41650390625
459,5.35809326171875
460,5.690216064453125
461,3.872314453125
462,4.855987548828125
463,5.778900146484375
464,3.839324951171875
465,6.845977783203125
466,6.199249267578125
467,-247.5244140625
468,5.1993408203125
469,4.481903076171875
470,7.1480712890625
471,4.248077392578125
472,5.246429443359375
473,7.014617919921875
474,5.205841064453125
475,7.30340576171875
476,7.212677001953125
477,-248.34503173828125
478,5.121185302734375
479,6.736968994140625
480,6.90191650390625
481,6.821533203125
482,4.022430419921875
483,5.905609130859375
484,5.846405029296875
485,5.340423583984375
486,5.878326416015625
487,4.668731689453125
488,5.706085205078125
489,5.08807373046875
490,6.771697998046875
491,5.59857177734375
492,6.582427978515625
493,4.546295166015625
494,6.063232421875
495,7.372222900390625
496,7.326629638671875
497,7.128021240234375
498,5.553863525390625
499,6.714080810546875
500,7.194671630859375
501,6.528228759765625
502,6.48602294921875
503,3.655975341796875
504,5.8045654296875
505,4.498443603515625
506,4.30767822265625
507,5.19476318359375
508,4.543609619140625
509,6.3408203125
510,5.854705810546875
511,5.355621337890625
512,7.74224853515625
513,7.118743896484375
514,4.762786865234375
515,5.335418701171875
516,6.43963623046875
517,3.813262939453125
518,5.05657958984375
519,6.656768798828125
520,5.129913330078125
521,6.9725341796875
522,5.41546630859375
523,6.012847900390625
524,2.1907958984375
525,5.289459228515625
526,3.7540283203125
527,4.75982666015625
528,5.63787841796875
529,2.855743408203125
530,7.187591552734375
531,5.547119140625
532,4.73876953125
533,7.32366943359375
534,7.306732177734375
535,6.94842529296875
536,4.587371826171875
537,6.714447021484375
538,4.812835693359375
539,3.90374755859375
540,6.543975830078125
541,5.876861572265625
542,-248.35472106933594
543,4.915863037109375
544,7.410980224609375
545,5.10205078125
546,6.791473388671875
547,4.69586181640625
548,6.005340576171875
549,6.431304931640625
550,4.443023681640625
551,6.76519775390625
552,5.820892333984375
553,4.897918701171875
554,5.5001220703125
555,5.607757568359375
556,7.187530517578125
557,6.654449462890625
558,6.237152099609375
559,7.09234619140625
560,5.284942626953125
561,5.32421875
562,7.22808837890625
563,4.261199951171875
564,6.6920166015625
565,4.854736328125
566,4.63739013671875
567,5.584197998046875
568,5.55096435546875
569,5.847900390625
570,5.879974365234375
571,5.748626708984375
572,6.378265380859375
573,1.84033203125
574,7.078338623046875
575,6.980926513671875
576,-248.34884643554688
577,7.1739501953125
578,3.639556884765625
579,4.194549560546875
580,4.95037841796875
581,7.297760009765625
582,6.737518310546875
583,4.8541259765625
584,4.918975830078125
585,5.317596435546875
586,5.335845947265625
587,5.2015380859375
588,7.1597900390625
589,5.564605712890625
590,5.028167724609375
591,7.137664794921875
592,4.06427001953125
593,5.342254638671875
594,7.477935791015625
595,6.000091552734375
596,6.769195556640625
597,7.112823486328125
598,7.115447998046875
599,3.568634033203125
600,5.37945556640625
601,5.63677978515625
602,4.32958984375
603,4.64666748046875
604,7.259429931640625
605,5.422821044921875
606,5.001007080078125
607,4.68975830078125
608,7.262969970703125
609,5.56243896484375
610,5.5745849609375
611,7.154632568359375
612,6.558502197265625
613,4.606658935546875
614,5.654327392578125
615,5.642547607421875
616,7.082061767578125
617,6.92535400390625
618,6.145721435546875
619,6.965484619140625
620,5.938385009765625
621,5.50323486328125
622,6.849334716796875
623,5.083770751953125
624,4.723480224609375
625,7.486572265625
626,6.07818603515625
627,7.498687744140625
628,5.032684326171875
629,7.13458251953125
630,5.60467529296875
631,5.362762451171875
632,6.028564453125
633,4.4259033203125
634,7.01776123046875
635,4.824981689453125
636,4.326812744140625
637,6.83526611328125
638,7.041534423828125
639,6.467132568359375
640,5.075103759765625
641,5.508819580078125
642,7.220855712890625
643,7.22076416015625
644,6.65216064453125
645,4.196197509765625
646,4.026397705078125
647,3.90948486328125
648,-248.3604278564453
649,5.3699951171875
650,6.41632080078125
651,7.16033935546875
652,4.808441162109375
653,6.627593994140625
654,6.842071533203125
655,6.721435546875
656,5.33026123046875
657,7.206390380859375
658,4.21624755859375
659,7.05792236328125
660,6.510223388671875
661,5.41534423828125
662,3.67254638671875
663,4.502410888671875
664,5.520843505859375
665,7.168731689453125
666,4.380584716796875
667,7.214111328125
668,6.473388671875
669,6.524139404296875
670,7.5235595703125
671,7.438568115234375
672,7.232025146484375
673,6.925994873046875
674,-131.50411987304688
675,3.829345703125
676,4.347808837890625
677,4.1693115234375
678,5.281463623046875
679,4.487152099609375
680,4.436004638671875
681,5.781463623046875
682,4.244537353515625
683,6.16082763671875
684,5.00457763671875
685,6.628204345703125
686,7.21832275390625
687,6.4969482421875
688,5.56964111328125
689,7.350006103515625
690,7.37530517578125
691,6.4476318359375
692,4.833160400390625
693,3.913482666015625
694,6.04351806640625
695,4.350433349609375
696,5.660980224609375
697,6.90240478515625
698,4.565521240234375
699,4.43829345703125
700,4.605499267578125
701,6.052093505859375
702,3.15960693359375
703,6.6480712890625
704,6.296173095703125
705,5.978790283203125
706,4.946441650390625
707,4.952972412109375
708,7.335235595703125
709,5.18670654296875
710,4.103179931640625
711,6.389312744140625
712,2.95709228515625
713,4.364227294921875
714,6.67926025390625
715,7.001922607421875
716,6.35791015625
717,6.596343994140625
718,6.50250244140625
719,4.700042724609375
720,4.176116943359375
721,7.1961669921875
722,5.47491455078125
723,5.664031982421875
724,2.39794921875
725,3.453369140625
726,6.13330078125
727,4.405670166015625
728,5.1046142578125
729,4.847320556640625
730,6.114898681640625
731,6.845611572265625
732,3.905364990234375
733,6.868011474609375
734,6.777618408203125
735,5.030364990234375
736,4.395843505859375
737,5.17608642578125
738,4.0750732421875
739,4.850799560546875
740,6.12078857421875
741,2.687835693359375
742,4.82598876953125
