token_id,b_U
0,0.39462482929229736
1,-0.06732727587223053
2,0.44553178548812866
3,0.5021764039993286
4,0.27799883484840393
5,0.31531617045402527
6,0.2516992688179016
7,0.3554386794567108
8,0.48338913917541504
9,0.5548893213272095
10,0.4544021487236023
11,0.44536107778549194
12,0.32699012756347656
13,0.9409363269805908
14,0.8538597226142883
15,0.9359208941459656
16,0.631417453289032
17,0.35503923892974854
18,0.5195320248603821
19,0.47123605012893677
20,0.3976680040359497
21,0.3585941195487976
22,0.31805717945098877
23,0.29178696870803833
24,0.29035037755966187
25,0.29873377084732056
26,0.28952711820602417
27,0.6414465308189392
28,0.6264757513999939
29,0.30146992206573486
30,0.29917585849761963
31,0.2936549186706543
32,0.4537002444267273
33,0.24728673696517944
34,0.43306297063827515
35,0.43320906162261963
36,0.43024706840515137
37,0.39649659395217896
38,0.33840495347976685
39,0.3824320435523987
40,0.37630385160446167
41,0.3729211688041687
42,0.39996665716171265
43,0.3371737599372864
44,0.3533977270126343
45,0.3965717554092407
46,0.42562222480773926
47,0.3675084114074707
48,0.29821324348449707
49,0.38375693559646606
50,0.23547250032424927
51,0.36480289697647095
52,0.43310678005218506
53,0.4059123992919922
54,0.2919679880142212
55,0.350140243768692
56,0.3338470458984375
57,0.2830435633659363
58,0.26513952016830444
59,0.2683749198913574
60,0.48694556951522827
61,0.39314818382263184
62,0.35150212049484253
63,0.29606103897094727
64,0.5664482712745667
65,0.31147512793540955
66,0.4301643967628479
67,0.39512723684310913
68,0.3879315257072449
69,0.3666304647922516
70,0.28936654329299927
71,0.3773435354232788
72,0.33640116453170776
73,0.3380392789840698
74,0.34748008847236633
75,0.313935786485672
76,0.32201752066612244
77,0.3750968873500824
78,0.37673017382621765
79,0.3689038157463074
80,0.28819575905799866
81,0.3641893267631531
82,0.20670470595359802
83,0.3289451003074646
84,0.3990863263607025
85,0.33459705114364624
86,0.2798420190811157
87,0.3493438959121704
88,0.3287070393562317
89,0.3138344883918762
90,0.28966009616851807
91,0.31309565901756287
92,0.2839241623878479
93,0.28669655323028564
94,0.28280797600746155
95,0.29358604550361633
96,0.034724973142147064
97,0.0016163736581802368
98,0.026697084307670593
99,0.04333522170782089
100,0.023262083530426025
101,0.010786741971969604
102,0.013990059494972229
103,0.03640647232532501
104,0.024904683232307434
105,0.02603183686733246
106,-0.008050456643104553
107,0.02826365828514099
108,0.011264011263847351
109,0.016040757298469543
110,0.025909751653671265
111,0.031952112913131714
112,0.014745131134986877
113,0.009302377700805664
114,0.009399309754371643
115,0.021815091371536255
116,-0.0033797472715377808
117,-0.023058101534843445
118,0.01813925802707672
119,0.023399606347084045
120,-0.0455256849527359
121,0.003088325262069702
122,-0.012359082698822021
123,-0.0021313726902008057
124,0.010588258504867554
125,0.015172138810157776
126,-0.06371995806694031
127,0.17021827399730682
128,0.1082276701927185
129,0.10832378268241882
130,-0.020080462098121643
131,0.05087596923112869
132,-0.0077359676361083984
133,0.04258508235216141
134,0.096763014793396
135,0.08079739660024643
136,0.13991239666938782
137,-0.041920870542526245
138,0.0926983579993248
139,0.010235443711280823
140,0.09674423933029175
141,-0.04163612425327301
142,0.009486973285675049
143,-0.007635146379470825
144,-0.09495778381824493
145,0.01222267746925354
146,-0.006057828664779663
147,0.05234963446855545
148,-0.0035773813724517822
149,0.042444974184036255
150,-0.03518952429294586
151,0.03558224439620972
152,-0.09029397368431091
153,-0.11258770525455475
154,-0.11329035460948944
155,-0.14332707226276398
156,0.024138137698173523
157,0.05378968268632889
158,0.1720557063817978
159,-0.030719533562660217
160,-0.07277481257915497
161,0.08595295995473862
162,0.13498324155807495
163,0.14130425453186035
164,0.1212376207113266
165,0.14093297719955444
166,0.028977900743484497
167,0.08465801179409027
168,0.08322175592184067
169,0.04046865552663803
170,-0.09217126667499542
171,0.07885337620973587
172,0.05142311006784439
173,-0.07899698615074158
174,-0.07229344546794891
175,-0.19357670843601227
176,-0.09571723639965057
177,-0.08525533974170685
178,-0.03903590142726898
179,-0.08401788771152496
180,0.10332062840461731
181,-0.11604709923267365
182,-0.07544282078742981
183,-0.09097231924533844
184,-0.12602613866329193
185,-0.09758283197879791
186,0.29749590158462524
187,0.8812471032142639
188,-0.07996158301830292
189,0.03818415105342865
190,0.29869383573532104
191,-0.11527727544307709
192,0.030483439564704895
193,-0.019966885447502136
194,0.05423160642385483
195,-0.11725331842899323
196,-0.026684805750846863
197,-0.006235867738723755
198,-0.010293975472450256
199,-0.030116021633148193
200,-0.05302022397518158
201,-0.05996708571910858
202,-0.05208520591259003
203,-0.04215550422668457
204,-0.02225346863269806
205,-0.029058396816253662
206,-0.11933530867099762
207,-0.08665700256824493
208,-0.07151560485363007
209,0.44948381185531616
210,-0.17361955344676971
211,0.02910374104976654
212,0.031666338443756104
213,0.017124712467193604
214,-0.008621245622634888
215,0.033224038779735565
216,0.0006502866744995117
217,0.014616355299949646
218,0.007743462920188904
219,0.011847689747810364
220,0.008503839373588562
221,0.01956261694431305
222,0.02108447253704071
223,0.042204275727272034
224,0.03791613131761551
225,0.012389987707138062
226,0.001963794231414795
227,0.022828057408332825
228,0.014495819807052612
229,0.04171684384346008
230,-0.007613763213157654
231,0.04065605252981186
232,0.04082334786653519
233,0.01727728545665741
234,0.0025410503149032593
235,0.010707765817642212
236,0.024727672338485718
237,0.017556503415107727
238,0.03607437014579773
239,0.030841395258903503
240,0.03840462863445282
241,0.026422515511512756
242,0.011836692690849304
243,0.0007296502590179443
244,0.0034667402505874634
245,-0.0006932765245437622
246,0.30271393060684204
247,0.5894854068756104
248,0.247018963098526
249,0.43229031562805176
250,0.30757439136505127
251,0.30526310205459595
252,-0.01875738799571991
253,0.6756069660186768
254,0.21334455907344818
255,0.3032216429710388
256,0.2945191264152527
257,0.2711312174797058
258,0.29780977964401245
259,0.24907498061656952
260,0.281562864780426
261,0.37007981538772583
262,0.313044011592865
263,0.3263564109802246
264,0.263710081577301
265,0.25967156887054443
266,0.3121545910835266
267,0.28351685404777527
268,0.28508085012435913
269,0.26471003890037537
270,0.283486545085907
271,0.4595256447792053
272,0.2756257653236389
273,0.6813237071037292
274,0.23054176568984985
275,0.6944290399551392
276,0.21329930424690247
277,0.27651673555374146
278,0.2823757827281952
279,0.18659037351608276
280,0.23272986710071564
281,0.6526787877082825
282,0.2683849036693573
283,0.3844267725944519
284,0.3502785861492157
285,0.8211890459060669
286,-0.08876501023769379
287,0.22819748520851135
288,0.24223755300045013
289,0.1917038857936859
290,0.18485121428966522
291,0.14175276458263397
292,0.21227139234542847
293,0.226932555437088
294,0.2762978672981262
295,0.2915762960910797
296,0.29091620445251465
297,0.19486480951309204
298,0.278864324092865
299,0.32188236713409424
300,0.21840143203735352
301,0.25678110122680664
302,0.20169641077518463
303,0.26006919145584106
304,0.21026493608951569
305,0.24728769063949585
306,0.18687814474105835
307,0.23305481672286987
308,0.41643887758255005
309,0.47132617235183716
310,0.515825092792511
311,0.20182283222675323
312,0.2297336459159851
313,0.6994958519935608
314,0.19410163164138794
315,0.07271731644868851
316,0.27150267362594604
317,0.243952214717865
318,0.08687442541122437
319,0.17608094215393066
320,0.2834692597389221
321,0.2019425332546234
322,0.4439076781272888
323,0.6201999187469482
324,0.2620227634906769
325,0.20903782546520233
326,0.5672249794006348
327,0.5502153635025024
328,0.2936709523200989
329,0.4756215214729309
330,0.44011789560317993
331,0.21895445883274078
332,0.18246129155158997
333,0.16593341529369354
334,0.1039675697684288
335,0.21149075031280518
336,0.18697389960289001
337,0.40094590187072754
338,0.2980983257293701
339,0.22408463060855865
