token_id,b_U
0,0.6302810907363892
1,-0.10452310740947723
2,0.6915383338928223
3,0.7333487272262573
4,0.42243674397468567
5,0.47488629817962646
6,0.4020642638206482
7,0.49037599563598633
8,0.710381805896759
9,0.773958683013916
10,0.6871355175971985
11,0.6625854969024658
12,0.48143070936203003
13,1.4117138385772705
14,1.2042123079299927
15,1.3442085981369019
16,0.8998634815216064
17,0.562025249004364
18,0.7852470278739929
19,0.7259048819541931
20,0.6083975434303284
21,0.560506284236908
22,0.501691997051239
23,0.4650709629058838
24,0.4699861407279968
25,0.45817235112190247
26,0.44581127166748047
27,0.9770863652229309
28,0.9341633319854736
29,0.44558781385421753
30,0.48039036989212036
31,0.45373761653900146
32,0.6979466080665588
33,0.35777193307876587
34,0.6190544962882996
35,0.6130791902542114
36,0.5795876979827881
37,0.5614965558052063
38,0.49187445640563965
39,0.5390917062759399
40,0.5190803408622742
41,0.524025022983551
42,0.6111468076705933
43,0.49989891052246094
44,0.48487287759780884
45,0.5442452430725098
46,0.5980104207992554
47,0.5095153450965881
48,0.441594660282135
49,0.548417329788208
50,0.33212751150131226
51,0.5361597537994385
52,0.6222158670425415
53,0.5697731971740723
54,0.4021439552307129
55,0.47880733013153076
56,0.4878271818161011
57,0.4035909175872803
58,0.3646986186504364
59,0.3709854781627655
60,0.7066017985343933
61,0.5802095532417297
62,0.5388498306274414
63,0.43802452087402344
64,0.8159876465797424
65,0.4622451066970825
66,0.6719017028808594
67,0.5833271741867065
68,0.5797894597053528
69,0.5695980191230774
70,0.5002902150154114
71,0.5716222524642944
72,0.5019205212593079
73,0.5243505835533142
74,0.5585002899169922
75,0.5117581486701965
76,0.5036477446556091
77,0.580167829990387
78,0.5592847466468811
79,0.5725371837615967
80,0.47644203901290894
81,0.5687559843063354
82,0.3683030903339386
83,0.5105712413787842
84,0.6621856689453125
85,0.5354366302490234
86,0.42067331075668335
87,0.5291418433189392
88,0.5482111573219299
89,0.5245347023010254
90,0.49985331296920776
91,0.49131160974502563
92,0.4501160979270935
93,0.4478954076766968
94,0.4566915035247803
95,0.4544735550880432
96,-0.0062284916639328
97,-0.06334291398525238
98,-0.05309315025806427
99,-0.008142158389091492
100,-0.04382796585559845
101,-0.018235430121421814
102,-0.05691511929035187
103,-0.027443811297416687
104,-0.009752050042152405
105,-0.04381583631038666
106,-0.025944501161575317
107,0.010494723916053772
108,-0.008064165711402893
109,-0.021632015705108643
110,0.007710054516792297
111,-0.04739721119403839
112,-0.018029406666755676
113,-0.04893098771572113
114,-0.05088295042514801
115,0.008176088333129883
116,-0.039770662784576416
117,-0.05288870632648468
118,-0.01649513840675354
119,-0.023014172911643982
120,-0.06711049377918243
121,-0.0553349107503891
122,-0.03311812877655029
123,-0.03423042595386505
124,-0.04407905042171478
125,-0.0504583865404129
126,-0.11303578317165375
127,0.2615428566932678
128,0.19129788875579834
129,0.1859917938709259
130,-0.04048676788806915
131,0.06547573208808899
132,0.011521384119987488
133,0.0348646342754364
134,0.12202062457799911
135,0.10133789479732513
136,0.14485058188438416
137,-0.13076098263263702
138,0.16703692078590393
139,-0.008347868919372559
140,0.18543048202991486
141,0.004405200481414795
142,0.04148252308368683
143,0.06107240915298462
144,-0.11308588087558746
145,0.044867441058158875
146,0.020309045910835266
147,0.06424801051616669
148,-0.01974700391292572
149,0.10464051365852356
150,-0.057068631052970886
151,0.004967600107192993
152,-0.0891815572977066
153,-0.13362129032611847
154,-0.13225673139095306
155,-0.19559527933597565
156,0.05606883764266968
157,0.07300889492034912
158,0.22927743196487427
159,-0.06496782600879669
160,-0.1437903791666031
161,0.09410688281059265
162,0.1444414258003235
163,0.14769664406776428
164,0.15129409730434418
165,0.1865222454071045
166,0.08123087882995605
167,0.153570294380188
168,0.11354129016399384
169,0.05668751895427704
170,-0.145816370844841
171,0.07034957408905029
172,0.026042520999908447
173,-0.160331591963768
174,-0.10091693699359894
175,-0.3110000491142273
176,-0.14876796305179596
177,-0.12059356272220612
178,-0.08652244508266449
179,-0.07674871385097504
180,0.17580169439315796
181,-0.1641523391008377
182,-0.14770711958408356
183,-0.14195360243320465
184,-0.17877434194087982
185,-0.16825775802135468
186,0.4539267420768738
187,1.2972058057785034
188,-0.10656549036502838
189,0.10150076448917389
190,0.46648240089416504
191,-0.14825181663036346
192,0.02033466100692749
193,-0.061369046568870544
194,0.04368741810321808
195,-0.22635488212108612
196,-0.10091079771518707
197,-0.04716382920742035
198,-0.030689150094985962
199,-0.0866968184709549
200,-0.08408676087856293
201,-0.10295416414737701
202,-0.10951246321201324
203,-0.1422649770975113
204,-0.05243171751499176
205,-0.09318812191486359
206,-0.21797378361225128
207,-0.2024102360010147
208,-0.11428581178188324
209,0.7522978782653809
210,-0.36324048042297363
211,-0.026071757078170776
212,-0.036738619208335876
213,-0.016876742243766785
214,-0.050545766949653625
215,-0.01436614990234375
216,-0.02338053286075592
217,-0.007155075669288635
218,-0.03354810178279877
219,-0.05602426826953888
220,-0.0709695965051651
221,-0.07345117628574371
222,-0.05111555755138397
223,-0.021460965275764465
224,-0.04558669030666351
225,-0.05109460651874542
226,0.020629525184631348
227,0.011136829853057861
228,0.0021259039640426636
229,-0.03819070756435394
230,-0.0293513685464859
231,-0.015552893280982971
232,-0.020936712622642517
233,-0.04261647164821625
234,-0.036273062229156494
235,-0.013833820819854736
236,0.004119068384170532
237,-0.018391504883766174
238,-0.009516209363937378
239,-0.022797957062721252
240,-0.05490659177303314
241,-0.03781355917453766
242,-0.03235355019569397
243,-0.007944270968437195
244,-0.012369677424430847
245,-0.0036787688732147217
246,0.670231282711029
247,1.126832127571106
248,0.3914119601249695
249,0.6398683190345764
250,0.4738745093345642
251,0.4935036897659302
252,-0.005537092685699463
253,1.224066138267517
254,0.39100170135498047
255,0.47083836793899536
256,0.6823552250862122
257,0.40665745735168457
258,0.5968581438064575
259,0.6013407707214355
260,0.6259364485740662
261,0.5425857901573181
262,0.4644626975059509
263,0.5227635502815247
264,0.44609931111335754
265,0.4236018657684326
266,0.4769632816314697
267,0.4373036026954651
268,0.6556715965270996
269,0.6142281889915466
270,0.6305520534515381
271,0.8723553419113159
272,0.4782634973526001
273,1.129700779914856
274,0.3941144347190857
275,1.231537103652954
276,0.3446331024169922
277,0.6487021446228027
278,0.6595239639282227
279,0.2778869569301605
280,0.37987226247787476
281,1.1319423913955688
282,0.4280397891998291
283,0.6306568384170532
284,0.5294868350028992
285,1.2971687316894531
286,-0.15421365201473236
287,0.3701626658439636
288,0.5955186486244202
289,0.4620804786682129
290,0.3092648684978485
291,0.2019193023443222
292,0.36991459131240845
293,0.37508562207221985
294,0.6254870891571045
295,0.6528841257095337
296,0.4868224263191223
297,0.33785319328308105
298,0.6333692669868469
299,0.7082957029342651
300,0.3547842502593994
301,0.39212566614151
302,0.3145865797996521
303,0.409665048122406
304,0.3384054899215698
305,0.5971401333808899
306,0.2954272925853729
307,0.3035725951194763
308,0.8061818480491638
309,0.899893045425415
310,0.9506451487541199
311,0.3218534290790558
312,0.3941781520843506
313,1.1962765455245972
314,0.38421034812927246
315,0.12041627615690231
316,0.4031442403793335
317,0.38895976543426514
318,0.233444482088089
319,0.27678096294403076
320,0.6419625282287598
321,0.30406051874160767
322,0.8553947806358337
323,1.081815481185913
324,0.4232448935508728
325,0.2477625608444214
326,1.0028257369995117
327,1.0152839422225952
328,0.450711190700531
329,0.8634735941886902
330,0.8022540211677551
331,0.5651212930679321
332,0.28078699111938477
333,0.2776179909706116
334,0.16801436245441437
335,0.3103117048740387
336,0.30660200119018555
337,0.7919158339500427
338,0.4409339427947998
339,0.410860538482666
340,0.5078132152557373
341,-0.09371040761470795
342,1.0051112174987793
343,0.33897554874420166
344,0.69346022605896
345,0.49060356616973877
346,0.8727352023124695
347,1.0205169916152954
348,0.44369953870773315
349,-0.11073876917362213
350,0.2962781488895416
351,0.29510849714279175
352,0.845544695854187
353,0.8142390251159668
354,0.49944090843200684
355,0.5203563570976257
356,0.35623031854629517
357,0.41092514991760254
358,0.3448118269443512
359,0.6959194540977478
360,0.36150074005126953
361,0.3149653673171997
362,0.6343991160392761
363,0.28358694911003113
364,0.38797205686569214
365,0.3148311972618103
366,0.2884905934333801
367,0.7957841753959656
368,0.7015225291252136
369,0.7475513815879822
370,0.6037699580192566
371,0.28602731227874756
372,0.6612290143966675
373,0.3486541211605072
374,0.7260442972183228
375,0.3680879473686218
376,0.3401484489440918
377,0.2489420771598816
378,0.8183151483535767
379,0.2627076208591461
380,0.8316965699195862
381,0.08764569461345673
382,0.3383558392524719
383,0.3591036796569824
384,0.21816152334213257
385,0.4885597825050354
386,0.34020036458969116
387,1.0091712474822998
388,0.7293862104415894
389,0.4334563612937927
390,1.019615650177002
391,0.5782747864723206
392,0.20672540366649628
393,0.5619173049926758
394,0.3906219005584717
395,0.6218087077140808
396,0.5056142210960388
397,0.005065977573394775
398,0.2769755721092224
399,0.7803460955619812
400,0.28303730487823486
401,0.7657104730606079
402,0.42012155055999756
403,0.7467087507247925
404,0.25474119186401367
405,0.26143842935562134
406,0.27545833587646484
407,0.9109282493591309
408,0.24784067273139954
409,0.1821041852235794
410,0.22810934484004974
411,0.6684260964393616
412,0.33747434616088867
413,0.2573830485343933
414,0.20187298953533173
415,0.0960468202829361
416,0.7745099663734436
417,0.7910381555557251
418,0.7762735486030579
419,0.429731547832489
420,0.16558782756328583
421,-0.056187525391578674
422,0.20903611183166504
423,0.3203009366989136
424,0.5293754935264587
425,0.4557154178619385
426,0.5635578632354736
427,0.7467449903488159
428,0.8544836044311523
429,0.16076967120170593
430,0.2031836211681366
431,0.20046785473823547
432,0.9311922192573547
433,0.2913026213645935
434,0.7640694975852966
435,0.2756219804286957
436,0.855055034160614
437,0.24340111017227173
438,0.25063803791999817
439,0.4782196879386902
440,0.6589595079421997
441,0.522141695022583
442,0.3259904682636261
443,0.7326512932777405
444,0.7163996696472168
445,0.2551468014717102
