compound,layer,head,binding_score,attention_weight,ov_write_norm,weighted_ov_norm,relative_weighted_ov_norm,target_residual_norm,word1,word2,prompt,prompt_condition,tokens,word1_idx,word2_idx,domain,family,model
screen_reader,0,0,0.6281129717826843,0.6281129717826843,1.7523949146270752,1.100701928138733,1.3661999702453613,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,1,0.0029830513522028923,0.0029830513522028923,1.7973068952560425,0.005361458752304316,0.0066546848975121975,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,2,0.4077768623828888,0.4077768623828888,3.3586947917938232,1.3695980310440063,1.699955940246582,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,3,0.06174372136592865,0.06174372136592865,2.6781303882598877,0.16535773873329163,0.2052433341741562,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,4,0.16263771057128906,0.16263771057128906,2.5370404720306396,0.4126184582710266,0.5121452808380127,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,5,0.018618041649460793,0.018618041649460793,1.917245864868164,0.03569536283612251,0.04430536553263664,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,6,0.15630197525024414,0.15630197525024414,4.251577854156494,0.6645300388336182,0.8248199224472046,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,7,8.80788138601929e-05,8.80788138601929e-05,1.087045431137085,9.574567229719833e-05,0.00011884028208442032,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,8,0.270780086517334,0.270780086517334,2.605973243713379,0.7056456804275513,0.8758530020713806,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
screen_reader,0,9,0.11511801183223724,0.11511801183223724,1.6283605098724365,0.18745362758636475,0.2326689213514328,0.8056668043136597,screen,reader,A screen reader is,uniform,"['<|endoftext|>', 'A', ' screen', ' reader', ' is']",2,3,accessibility,pythia,pythia-160m
