domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_screen_reader_001,screen reader,declarative,cloze,A screen reader is,a program that reads text from a computer screen and converts it into text that can be read by a human being. The screen reader is a program that is used to read text from a computer screen. The screen reader is a program that is used to read text from a computer screen. The screen reader is a program that is used to read text from a computer screen. The screen reader is a program that is used to read text from a computer screen. The screen reader is a program that is used,100,pythia-1b
accessibility,decl_wcag_001,WCAG,declarative,cloze,WCAG stands for,"what?

The World Council for Children’s Agenda is a group of over 100 organizations, including the United Nations, the World Bank, the World Health Organization, the World Education Council, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group, the World Bank Group,",100,pythia-1b
accessibility,decl_skip_link_001,skip link,declarative,cloze,A skip link is,a type of data link used in a computer network. A skip link is a link that is used to transmit data between two or more computers. A skip link is typically used to transmit data between two or more computers that are connected to a network. A skip link is typically used to transmit data between two or more computers that are connected to a network. A skip link is typically used to transmit data between two or more computers that are connected to a network. A skip link is typically used to transmit,100,pythia-1b
accessibility,decl_alt_text_001,alt text,declarative,cloze,The purpose of alt text is,"to provide a way to add text to an image.

Alt text is a way to add text to an image. It is a way to add text to an image that is not part of the image.

Alt text is a way to add text to an image. It is a way to add text to an image that is not part of the image.

Alt text is a way to add text to an image. It is a way to add text to an image that",100,pythia-1b
accessibility,decl_aria_001,ARIA,declarative,cloze,ARIA stands for,"“Artificial Replacement of a Human Being”. It is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism is a Humanism”.

The term “ARIA” is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism is a Humanism”.

The term “ARIA” is a term coined by the French philosopher Jean-Paul Sartre in his book “Existentialism",100,pythia-1b
accessibility,decl_focus_indicator_001,focus indicator,declarative,cloze,A focus indicator is,"a device that is used to indicate the focus of a camera. The focus indicator is typically used to indicate the focus of a camera by indicating the position of the camera's lens. The focus indicator is typically used to indicate the focus of a camera by indicating the position of the camera's lens.
A focus indicator is typically used to indicate the focus of a camera by indicating the position of the camera's lens. The focus indicator is typically used to indicate the focus of a camera by indicating the position",100,pythia-1b
accessibility,decl_keyboard_nav_001,keyboard navigation,declarative,cloze,Keyboard navigation allows,"you to navigate through the pages of this website.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.

The following pages are not currently available.",100,pythia-1b
accessibility,decl_color_contrast_001,color contrast,declarative,cloze,Color contrast is important because,"it is the basis for many of the visual effects in computer graphics. The color contrast of a scene is determined by the ratio of the luminance of the scene to the luminance of the background. The luminance of a scene is the brightness of the scene. The luminance of a background is the brightness of the background. The luminance of a scene is the brightness of the scene. The luminance of a background is the brightness of the background.
The luminance of a scene is determined by the luminance of the scene",100,pythia-1b
accessibility,decl_semantic_html_001,semantic HTML,declarative,cloze,Semantic HTML helps,you to create a website that is easy to read and understand. It is a type of markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is used to create web pages. It is a markup language that is,100,pythia-1b
accessibility,decl_captions_001,closed captions,declarative,cloze,Closed captions are used for,"many reasons, including to provide a visual aid to the viewer, to provide a means of communication between the viewer and the narrator, and to provide a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of providing a means of",100,pythia-1b
