domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,decl_screen_reader_001,screen reader,declarative,cloze,A screen reader is,"a software program that reads aloud the contents of a computer screen. Screen readers are used by visually impaired users to access the contents of a computer screen. A screen reader may be used to read aloud the contents of a computer screen, a word processing document, a spreadsheet, a web page, or any other type of document.
A screen reader may be used to read aloud the contents of a computer screen in a variety of ways. For example, a screen reader may read aloud the contents of a",100,pythia-12b
accessibility,decl_wcag_001,WCAG,declarative,cloze,WCAG stands for,"Web Content Accessibility Guidelines. It is a set of guidelines that help web developers make their websites accessible to people with disabilities.

WCAG 2.0 is the latest version of the guidelines. It is a set of guidelines that help web developers make their websites accessible to people with disabilities.

WCAG 2.0 is a set of guidelines that help web developers make their websites accessible to people with disabilities.

WCAG 2.0 is a set of guidelines that help web developers",100,pythia-12b
accessibility,decl_skip_link_001,skip link,declarative,cloze,A skip link is,a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is a link that is not a link. It is,100,pythia-12b
accessibility,decl_alt_text_001,alt text,declarative,cloze,The purpose of alt text is,"to provide a description of an image that is not visible to the human eye. This description is used by search engines to index the image.

The alt text should be descriptive, and should not be a duplicate of the image's title.

The alt text should be a short description of the image.

The alt text should be a short description of the image.

The alt text should be a short description of the image.

The alt text should be a short",100,pythia-12b
accessibility,decl_aria_001,ARIA,declarative,cloze,ARIA stands for,"the Australian Retail Industry Association. It is the peak body for the retail industry in Australia. ARIA is a not-for-profit organisation that represents the interests of the retail industry.

ARIA is the peak body for the retail industry in Australia. ARIA is a not-for-profit organisation that represents the interests of the retail industry.

ARIA is the peak body for the retail industry in Australia. ARIA is a not-for-profit organisation that represents the interests",100,pythia-12b
accessibility,decl_focus_indicator_001,focus indicator,declarative,cloze,A focus indicator is,"a device that is used to indicate the direction of a beam of light. The beam of light may be a laser beam, a light beam from a light emitting diode (LED), or any other suitable beam of light. The beam of light may be used to indicate the direction of a laser beam, for example, to indicate the direction of a laser beam used in a laser beam pointing system.
A laser beam pointing system is a system that is used to aim a laser beam at a target.",100,pythia-12b
accessibility,decl_keyboard_nav_001,keyboard navigation,declarative,cloze,Keyboard navigation allows,"a user to move a cursor and/or select a command on a computer display. In some cases, the user may be able to select a command by pressing a key on a keyboard. In other cases, the user may be able to select a command by moving a cursor to a location on the display and pressing a key on the keyboard. In some cases, the user may be able to select a command by pressing a key on the keyboard and moving the cursor to a location on the display.",100,pythia-12b
accessibility,decl_color_contrast_001,color contrast,declarative,cloze,Color contrast is important because,"it helps you to see the differences between colors. It is also important because it helps you to see the differences between colors.

Color contrast is important because it helps you to see the differences between colors. It is also important because it helps you to see the differences between colors.

Color contrast is important because it helps you to see the differences between colors. It is also important because it helps you to see the differences between colors.

Color contrast is important because it helps you to",100,pythia-12b
accessibility,decl_semantic_html_001,semantic HTML,declarative,cloze,Semantic HTML helps,"you to create semantic, semantic-rich, and semantic-rich-rich web pages. It is a set of HTML tags that help you to create semantic web pages. It is a set of HTML tags that help you to create semantic, semantic-rich, and semantic-rich-rich web pages. It is a set of HTML tags that help you to create semantic, semantic-rich, and semantic-rich-rich web pages. It is a set of HTML tags that help you to create",100,pythia-12b
accessibility,decl_captions_001,closed captions,declarative,cloze,Closed captions are used for,"the hearing impaired. They are also used for the deaf and hard of hearing. Closed captions are also used for the deaf and hard of hearing.

Closed captions are used for the hearing impaired. They are also used for the deaf and hard of hearing. Closed captions are also used for the deaf and hard of hearing.

Closed captions are used for the hearing impaired. They are also used for the deaf and hard of hearing. Closed captions are also",100,pythia-12b
accessibility,decl_keyboard_interaction_001,keyboard interaction,declarative,cloze,A keyboard interaction is,"a user input that is received by a computing device. A keyboard interaction may be a keystroke, a key press, a key release, a key combination, a key combination with modifier keys, a key press and a key release, a key press and a key release with modifier keys, a key press and a key release with modifier keys and a modifier key, a key press and a key release with modifier keys and a modifier key, a key press and a key release with modifier keys and a",100,pythia-12b
accessibility,decl_section_heading_001,section heading,declarative,cloze,A section heading is,"a heading that is not part of the main text of a document. It is usually placed at the beginning of a section, and is usually in boldface.

A section heading is a heading that is not part of the main text of a document. It is usually placed at the beginning of a section, and is usually in boldface.

−

==Section Heading Examples==

+

==Section Heading Examples==

−

*'''Section",100,pythia-12b
accessibility,decl_text_alternative_001,text alternative,declarative,cloze,A text alternative is,"a text that is displayed in place of a text that is not available. For example, a text alternative may be displayed when a text is not available. A text alternative may be displayed when a text is not available because the text is not available, because the text is not available in a particular language, because the text is not available in a particular format, because the text is not available in a particular font, because the text is not available in a particular color, because the text is not available",100,pythia-12b
accessibility,decl_audio_description_001,audio description,declarative,cloze,An audio description is,"a form of audio description that provides a description of the visual content of a video. The description may be provided in the form of a narration, a voiceover, or a combination of narration and voiceover. The audio description may be provided in a variety of languages. For example, the audio description may be provided in English, French, Spanish, German, and/or other languages.
The audio description may be provided in a variety of formats. For example, the audio description may",100,pythia-12b
accessibility,decl_sign_language_001,sign language,declarative,cloze,Sign language is,a visual language that is used by the deaf community. It is a language that is used by the deaf community to communicate with each other. It is a language that is used by the deaf community to communicate with the hearing community. It is a language that is used by the deaf community to communicate with the hearing community. It is a language that is used by the deaf community to communicate with the hearing community. It is a language that is used by the deaf community to communicate with the hearing community.,100,pythia-12b
accessibility,decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,"important for the acceptance of meat products. The sensory characteristics of meat products are determined by the type of meat used, the method of processing, the type of fat used, the method of fat addition, the method of cooking, and the method of storage.
The sensory characteristics of meat products are determined by the type of meat used, the method of processing, the type of fat used, the method of fat addition, the method of cooking, and the method of storage.
The sensory characteristics of",100,pythia-12b
accessibility,decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,"to provide a user with a means to input information into a computer system. The information may be in the form of text, numbers, or other symbols. The information may be entered by the user through a keyboard, a mouse, a touch screen, or other input device. The information may be entered by the user through a keyboard, a mouse, a touch screen, or other input device. The information may be entered by the user through a keyboard, a mouse, a touch screen, or other",100,pythia-12b
accessibility,decl_target_size_001,target size,declarative,cloze,A target size is,"a size of a target object to be measured. For example, a target size of a target object to be measured may be a size of a target object to be measured in a semiconductor manufacturing process. In the semiconductor manufacturing process, a target size of a target object to be measured may be a size of a target object to be measured in a semiconductor manufacturing process. In the semiconductor manufacturing process, a target size of a target object to be measured may be a size of a target object to be measured",100,pythia-12b
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,"a target that is touched by a user. A touch target may be a physical object, such as a button, a key, a knob, a touch screen, a touch pad, a touch screen, a touch pad, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen, a touch screen",100,pythia-12b
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,"a movement of a body in a direction opposite to the direction of gravity. A drag movement is typically caused by a force applied to the body. For example, a drag movement may be caused by a force applied to a body by a user. A drag movement may be caused by a force applied to a body by a user, such as a user pulling on a handle of a bicycle. A drag movement may be caused by a force applied to a body by a user, such as a user pulling",100,pythia-12b
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,"a visual effect that is used to draw the viewer's attention to a particular area of a display. A focus appearance may be used to highlight a particular area of a display, such as a particular application, a particular window, or a particular object. A focus appearance may also be used to draw the viewer's attention to a particular area of a display, such as a particular application, a particular window, or a particular object.
A focus appearance may be implemented by drawing a focus region on a",100,pythia-12b
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,"the key to success

The most important thing to remember when you are looking for a new job is to be consistent.

You need to be consistent in your job search. You need to be consistent in your application. You need to be consistent in your follow-up. You need to be consistent in your networking. You need to be consistent in your interviewing. You need to be consistent in your job search.

Consistency is the key to success.

If you",100,pythia-12b
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,"a data entry that is stored in more than one location. For example, a database may store a redundant entry in two or more locations. A redundant entry may be stored in a primary location and a secondary location. The redundant entry may be stored in the primary location in a first format and in the secondary location in a second format.
A redundant entry may be stored in a primary location and a secondary location for a variety of reasons. For example, a redundant entry may be stored in a primary",100,pythia-12b
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,"a method of authenticating a user based on the user's ability to access a device. For example, a user may be required to enter a password or other authentication information to access a device. However, this method of authentication may be inconvenient for the user. For example, the user may be required to remember a password or other authentication information. In addition, the user may be required to enter the password or other authentication information on a device that is not readily accessible.",100,pythia-12b
