domain,prompt_id,concept,prompt_type,template_type,prompt,n_tokens,mean_entropy,last_token_entropy,max_entropy,min_entropy,model
accessibility,decl_screen_reader_001,screen reader,declarative,cloze,A screen reader is,5,4.6482,1.6523,7.9966,1.6523,OLMo-2-1124-13B
accessibility,decl_wcag_001,WCAG,declarative,cloze,WCAG stands for,5,3.287,0.7432,7.0014,0.0524,OLMo-2-1124-13B
accessibility,decl_skip_link_001,skip link,declarative,cloze,A skip link is,5,4.8805,2.1113,7.9966,2.1113,OLMo-2-1124-13B
accessibility,decl_alt_text_001,alt text,declarative,cloze,The purpose of alt text is,7,3.7624,0.748,8.3991,0.3482,OLMo-2-1124-13B
accessibility,decl_aria_001,ARIA,declarative,cloze,ARIA stands for,5,3.938,1.9649,7.0014,0.0803,OLMo-2-1124-13B
accessibility,decl_focus_indicator_001,focus indicator,declarative,cloze,A focus indicator is,5,4.4548,2.2439,7.9966,1.5714,OLMo-2-1124-13B
accessibility,decl_keyboard_nav_001,keyboard navigation,declarative,cloze,Keyboard navigation allows,4,4.7295,2.4785,7.0014,2.4785,OLMo-2-1124-13B
accessibility,decl_color_contrast_001,color contrast,declarative,cloze,Color contrast is important because,6,4.4032,2.9549,7.0014,2.5197,OLMo-2-1124-13B
accessibility,decl_semantic_html_001,semantic HTML,declarative,cloze,Semantic HTML helps,4,5.4364,4.1596,7.0014,4.0782,OLMo-2-1124-13B
accessibility,decl_captions_001,closed captions,declarative,cloze,Closed captions are used for,6,4.2797,2.9811,7.0014,1.7899,OLMo-2-1124-13B
accessibility,decl_keyboard_interaction_001,keyboard interaction,declarative,cloze,A keyboard interaction is,5,5.7791,3.7346,7.9966,3.7346,OLMo-2-1124-13B
accessibility,decl_section_heading_001,section heading,declarative,cloze,A section heading is,5,4.8298,3.1638,7.9966,1.5066,OLMo-2-1124-13B
accessibility,decl_text_alternative_001,text alternative,declarative,cloze,A text alternative is,5,5.0758,2.5116,7.9966,2.5116,OLMo-2-1124-13B
accessibility,decl_audio_description_001,audio description,declarative,cloze,An audio description is,5,4.9749,1.9049,7.0014,1.9049,OLMo-2-1124-13B
accessibility,decl_sign_language_001,sign language,declarative,cloze,Sign language is,4,3.9339,3.8959,7.0014,0.8946,OLMo-2-1124-13B
accessibility,decl_sensory_characteristics_001,sensory characteristics,declarative,cloze,Sensory characteristics are,6,4.6811,5.289,7.0014,1.5925,OLMo-2-1124-13B
accessibility,decl_input_purpose_001,input purpose,declarative,cloze,An input purpose is,5,5.1665,2.3373,7.0014,2.3373,OLMo-2-1124-13B
accessibility,decl_target_size_001,target size,declarative,cloze,A target size is,5,5.4953,3.4548,7.9966,3.4047,OLMo-2-1124-13B
accessibility,decl_touch_target_001,touch target,declarative,cloze,A touch target is,5,4.6019,2.3254,7.9966,2.0499,OLMo-2-1124-13B
accessibility,decl_drag_movement_001,drag movement,declarative,cloze,A drag movement is,5,5.5671,3.6343,7.9966,3.6343,OLMo-2-1124-13B
accessibility,decl_focus_appearance_001,focus appearance,declarative,cloze,A focus appearance is,5,4.9481,3.0019,7.9966,1.5714,OLMo-2-1124-13B
accessibility,decl_consistent_help_001,consistent help,declarative,cloze,Consistent help is,5,5.2482,4.7506,7.291,2.2881,OLMo-2-1124-13B
accessibility,decl_redundant_entry_001,redundant entry,declarative,cloze,A redundant entry is,5,5.8311,3.2017,7.9966,3.2017,OLMo-2-1124-13B
accessibility,decl_accessible_authentication_001,accessible authentication,declarative,cloze,Accessible authentication is,4,5.3046,4.1809,7.0014,4.0797,OLMo-2-1124-13B
accessibility,decl_text_spacing_001,text spacing,declarative,cloze,Text spacing is,4,5.1881,4.762,7.0014,4.3208,OLMo-2-1124-13B
accessibility,decl_status_message_001,status message,declarative,cloze,A status message is,5,5.3174,3.24,7.9966,3.24,OLMo-2-1124-13B
accessibility,decl_error_identification_001,error identification,declarative,cloze,Error identification is,4,4.7434,3.9167,7.0014,3.7006,OLMo-2-1124-13B
accessibility,decl_pointer_cancellation_001,pointer cancellation,declarative,cloze,Pointer cancellation is,4,5.1775,3.0194,7.0014,3.0194,OLMo-2-1124-13B
accessibility,decl_character_key_001,character key,declarative,cloze,A character key is,5,5.0279,2.0229,7.9966,2.0229,OLMo-2-1124-13B
accessibility,decl_accessibility_tree_001,accessibility tree,declarative,cloze,An accessibility tree is,5,4.7824,1.5968,7.0014,1.5968,OLMo-2-1124-13B
